Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.6093095308940223
AUT,AT2,Südösterreich,0.7876080839865733
AUT,AT3,Westösterreich,0.9447815175439587
AUT,AT1,Ostösterreich,0.09583025115164256
BEL,BE3,Région wallonne,0.7879438910816241
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.24532919939206133
BEL,BE2,Vlaams Gewest,0.6387580848137715
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.7539553134468072
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.6976973513059934
CHE,CH0,Schweiz/Suisse/Svizzera,0.01616402589406929
CYP,CY0,Kýpros,0.6824187600462548
CZE,CZ0,Česko,0.8730085731420896
DEU,DEF,Schleswig-Holstein,0.43867344988294077
DEU,DE8,Mecklenburg-Vorpommern,0.3968914246555879
DEU,DEG,Thüringen,0.31021155596810324
DEU,DE9,Niedersachsen,0.0910432828671498
DEU,DE1,Baden-Württemberg,0.7754944397856371
DEU,DEA,Nordrhein-Westfalen,0.09970587276452725
DEU,DEB,Rheinland-Pfalz,0.2726206122363205
DEU,DEC,Saarland,0.5753052442389237
DEU,DE2,Bayern,0.6270888590752469
DEU,DE3,Berlin,0.8338474959200116
DEU,DED,Sachsen,0.14717807884603273
DEU,DE4,Brandenburg,0.7982754109288065
DEU,DE5,Bremen,0.36457434249360887
DEU,DE6,Hamburg,0.014902350389459085
DEU,DEE,Sachsen-Anhalt,0.4630942370461276
DEU,DE7,Hessen,0.9515204830073387
DNK,DK0,Danmark,0.5366527019694164
ESP,ES2,Noreste,0.7108564598022588
ESP,ES3,Comunidad de Madrid,0.11782928818099236
ESP,ES4,Centro (ES),0.9849561467129845
ESP,ES5,Este,0.05839328126324095
ESP,ES1,Noroeste,0.2167852839535518
ESP,ES6,Sur,0.5697698590457461
EST,EE0,Eesti,0.20162493923183045
FIN,FI1,Manner-Suomi,0.30908687939612633
FIN,FI2,Åland,0.26260756982986455
FRA,FRF,Grand Est,0.8032434348148725
FRA,FRK,Auvergne-Rhône-Alpes,0.019307923397973714
FRA,FRG,Pays de la Loire,0.19618181501093757
FRA,FRL,Provence-Alpes-Côte d’Azur,0.15250245410654695
FRA,FRM,Corse,0.75343577865255
FRA,FRH,Bretagne,0.37021618177994053
FRA,FRI,Nouvelle-Aquitaine,0.7065000219077667
FRA,FRE,Hauts-de-France,0.8233205148527555
FRA,FRJ,Occitanie,0.8991612654157307
FRA,FR1,Ile-de-France,0.691445002782769
FRA,FRC,Bourgogne-Franche-Comté,0.3848478092036728
FRA,FRD,Normandie,0.6103817327017644
FRA,FRB,Centre — Val de Loire,0.3355522748243214
HRV,HR0,Hrvatska,0.8241068330731356
HUN,HU2,Dunántúl,0.08755958791658003
HUN,HU1,Közép-Magyarország,0.8729874134918157
HUN,HU3,Alföld és Észak,0.13456802933731637
IRL,IE0,Ireland,0.3402542497828892
ISL,IS0,Ísland,0.7798358918344954
ITA,ITC,Nord-Ovest,0.49485014034805463
ITA,ITH,Nord-Est,0.7352324879282576
ITA,ITF,Sud,0.9985166689294648
ITA,ITG,Isole,0.48876977227359253
ITA,ITI,Centro (IT),0.4179626946628989
LIE,LI0,Liechtenstein,0.04709132749313738
LTU,LT0,Lietuva,0.8258857719431439
LUX,LU0,Luxembourg,0.40586127967914576
LVA,LV0,Latvija,0.4821835638182631
MKD,MK0,Severna Makedonija ,0.5101335428965118
MLT,MT0,Malta,0.41278960965470046
MNE,ME0,Crna Gora,0.8822164815514691
NLD,NL1,Noord-Nederland,0.2350721642898176
NLD,NL2,Oost-Nederland,0.9941056277821236
NLD,NL3,West-Nederland,0.45134932979838116
NLD,NL4,Zuid-Nederland,0.3907180985472919
NOR,NO0,Norge,0.31075884479112414
POL,PL4,Makroregion północno-zachodni,0.23856638890016868
POL,PL5,Makroregion południowo-zachodni,0.285660644549409
POL,PL6,Makroregion północny,0.009604543886566619
POL,PL7,Makroregion centralny,0.7892965200793209
POL,PL8,Makroregion wschodni,0.827334455507674
POL,PL9,Makroregion województwo mazowieckie,0.31268360773127724
POL,PL2,Makroregion południowy,0.23770315939439923
PRT,PT3,Região Autónoma da Madeira,0.9747880296204463
PRT,PT1,Continente,0.7907573675509828
PRT,PT2,Região Autónoma dos Açores,0.8834290897340669
ROU,RO1,Macroregiunea Unu,0.6929975986857129
ROU,RO2,Macroregiunea Doi,0.24919522649993964
ROU,RO3,Macroregiunea Trei,0.28946815153950145
ROU,RO4,Macroregiunea Patru,0.4070797351057357
SRB,RS1,Serbia - sever,0.2839198144900762
SRB,RS2,Serbia - jug ,0.33229812358828803
SVK,SK0,Slovensko,0.22132917044721445
SVN,SI0,Slovenija,0.7357346809532096
SWE,SE1,Östra Sverige,0.17988102499792846
SWE,SE2,Södra Sverige,0.5540477642302413
SWE,SE3,Norra Sverige,0.24457957794858065
TUR,TR4,Doğu Marmara,0.4035716054514541
TUR,TR8,Batı Karadeniz,0.26809457003345716
TUR,TR9,Doğu Karadeniz,0.9126760878117308
TUR,TRA,Kuzeydoğu Anadolu,0.5489937223419762
TUR,TRB,Ortadoğu Anadolu,0.8777758120990965
TUR,TRC,Güneydoğu Anadolu,0.003139835873693597
TUR,TR1,İstanbul,0.3032243981407292
TUR,TR5,Batı Anadolu,0.7972170828721283
TUR,TR2,Batı Marmara,0.14282072134894241
TUR,TR6,Akdeniz,0.3011393816320571
TUR,TR7,Orta Anadolu,0.6793594940390132
TUR,TR3,Ege,0.9563982602584807
