State,FIPS,States_Full,Growth_Rate
AL,1,Alabama,0.6842133517673524
AK,2,Alaska,0.33233167531739816
AZ,4,Arizona,0.18225755645973163
AR,5,Arkansas,0.4188430173615044
CA,6,California,0.3931157190656803
CO,8,Colorado,0.26060301169883693
CT,9,Connecticut,0.12586981611200032
DE,10,Delaware,0.33259743188018065
DC,11,District of Columbia,0.44780859632374626
FL,12,Florida,0.9054976605702282
GA,13,Georgia,0.693708476603778
HI,15,Hawaii,0.47163065111640856
ID,16,Idaho,0.012456065102820157
IL,17,Illinois,0.2854306628725005
IN,18,Indiana,0.4170743051429453
IA,19,Iowa,0.20570659875021213
KS,20,Kansas,0.7908098390654168
KY,21,Kentucky,0.24657982811833956
LA,22,Louisiana,0.004255426867394108
ME,23,Maine,0.12250012397696997
MD,24,Maryland,0.10189229481313467
MA,25,Massachusetts,0.8622793608891441
MI,26,Michigan,0.10126650227563372
MN,27,Minnesota,0.01758164713270116
MS,28,Mississippi,0.04494495615032024
MO,29,Missouri,0.21709511400476955
MT,30,Montana,0.3577431983714622
NE,31,Nebraska,0.6416455627713067
NV,32,Nevada,0.8865111520001479
NH,33,New Hampshire,0.164028789170664
NJ,34,New Jersey,0.923778686863145
NM,35,New Mexico,0.6384867814069046
NY,36,New York,0.2031792222961133
NC,37,North Carolina,0.9545847070765701
ND,38,North Dakota,0.6406189585150734
OH,39,Ohio,0.932900066525397
OK,40,Oklahoma,0.9448118778444178
OR,41,Oregon,0.8919337265602703
PA,42,Pennsylvania,0.16462345167242776
RI,44,Rhode Island,0.9513417582949897
SC,45,South Carolina,0.5980704079287504
SD,46,South Dakota,0.31218235183352294
TN,47,Tennessee,0.8211460847099666
TX,48,Texas,0.0701716171157466
UT,49,Utah,0.577956923122798
VT,50,Vermont,0.9805072455380424
VA,51,Virginia,0.45739575419069933
WA,53,Washington,0.023967179342343048
WV,54,West Virginia,0.379314029285837
WI,55,Wisconsin,0.36630263832515386
WY,56,Wyoming,0.251366893267318
PR,72,Puerto Rico,0.29262999759215724
