Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.13633706243039823
ALB,AL02,Qender,AL0,0.3736009091800194
ALB,AL03,Jug,AL0,0.8265796951974224
AUT,AT11,Burgenland,AT1,0.2635801798810843
AUT,AT12,Niederösterreich,AT1,0.3171861244780405
AUT,AT13,Wien,AT1,0.4654866143384825
AUT,AT21,Kärnten,AT2,0.40177023141478396
AUT,AT22,Steiermark,AT2,0.39802486413576477
AUT,AT31,Oberösterreich,AT3,0.8899279644025488
AUT,AT32,Salzburg,AT3,0.752547516424945
AUT,AT33,Tirol,AT3,0.7791450336869591
AUT,AT34,Vorarlberg,AT3,0.5744934613039497
BEL,BE22,Prov. Limburg (BE),BE2,0.4149327476634409
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.23949048781036142
BEL,BE34,Prov. Luxembourg (BE),BE3,0.1407222188433802
BEL,BE35,Prov. Namur,BE3,0.5109780905505839
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.9407164510173477
BEL,BE25,Prov. West-Vlaanderen,BE2,0.3080818689707363
BEL,BE31,Prov. Brabant wallon,BE3,0.5876361028289621
BEL,BE32,Prov. Hainaut,BE3,0.9613707416857421
BEL,BE33,Prov. Liège,BE3,0.7935747879214863
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.13500735740100644
BEL,BE21,Prov. Antwerpen,BE2,0.6750909528571348
BGR,BG31,Severozapaden,BG3,0.08217054207336294
BGR,BG32,Severen tsentralen,BG3,0.5495823590174439
BGR,BG33,Severoiztochen,BG3,0.6443916667171129
BGR,BG34,Yugoiztochen,BG3,0.44169766927299914
BGR,BG41,Yugozapaden,BG4,0.8071426942225424
BGR,BG42,Yuzhen tsentralen,BG4,0.9207459025974948
CHE,CH07,Ticino,CH0,0.06738745759563225
CHE,CH01,Région lémanique,CH0,0.14127365139634407
CHE,CH02,Espace Mittelland,CH0,0.6928041298647726
CHE,CH03,Nordwestschweiz,CH0,0.7823362128793987
CHE,CH04,Zürich,CH0,0.28703848150339695
CHE,CH05,Ostschweiz,CH0,0.6654930353820824
CHE,CH06,Zentralschweiz,CH0,0.946591506095503
CYP,CY00,Kýpros,CY0,0.3168323576052863
CZE,CZ02,Střední Čechy,CZ0,0.48991436144421974
CZE,CZ03,Jihozápad,CZ0,0.45129341180186866
CZE,CZ04,Severozápad,CZ0,0.5716808406377767
CZE,CZ05,Severovýchod,CZ0,0.9569458803768972
CZE,CZ06,Jihovýchod,CZ0,0.05610954073838703
CZE,CZ07,Střední Morava,CZ0,0.044545519542636525
CZE,CZ08,Moravskoslezsko,CZ0,0.08725263565250685
CZE,CZ01,Praha,CZ0,0.8028353413514735
DEU,DEB1,Koblenz,DEB,0.43991186780213154
DEU,DEB2,Trier,DEB,0.6689909569877885
DEU,DE13,Freiburg,DE1,0.11787664672137543
DEU,DE72,Gießen,DE7,0.32049641134003637
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.8927638447106991
DEU,DE14,Tübingen,DE1,0.5543209193357326
DEU,DE73,Kassel,DE7,0.0406679086777233
DEU,DEC0,Saarland,DEC,0.051364292041202964
DEU,DE21,Oberbayern,DE2,0.5791661722128854
DEU,DEG0,Thüringen,DEG,0.6134653794839712
DEU,DE22,Niederbayern,DE2,0.45139019542808245
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.3056758443664126
DEU,DE23,Oberpfalz,DE2,0.10054500892886864
DEU,DE91,Braunschweig,DE9,0.9274245070117616
DEU,DE24,Oberfranken,DE2,0.0714806095710997
DEU,DE92,Hannover,DE9,0.09724133663122081
DEU,DED2,Dresden,DED,0.8289658212393002
DEU,DE25,Mittelfranken,DE2,0.7465884749425105
DEU,DE93,Lüneburg,DE9,0.09328844934151803
DEU,DED4,Chemnitz,DED,0.5349031660585951
DEU,DE26,Unterfranken,DE2,0.38106019206237074
DEU,DE94,Weser-Ems,DE9,0.8086573042411306
DEU,DED5,Leipzig,DED,0.3501118257802336
DEU,DEA1,Düsseldorf,DEA,0.8577996482958397
DEU,DE27,Schwaben,DE2,0.11876199042640034
DEU,DE30,Berlin,DE3,0.39192907860142745
DEU,DEA2,Köln,DEA,0.7094253551677961
DEU,DEE0,Sachsen-Anhalt,DEE,0.5227739954802159
DEU,DEA3,Münster,DEA,0.4711495578293021
DEU,DE40,Brandenburg,DE4,0.8023027118795345
DEU,DE50,Bremen,DE5,0.7102291034311338
DEU,DEA4,Detmold,DEA,0.4585205639167719
DEU,DEF0,Schleswig-Holstein,DEF,0.7795619617859643
DEU,DE11,Stuttgart,DE1,0.570862934533538
DEU,DE60,Hamburg,DE6,0.14203889349522714
DEU,DEA5,Arnsberg,DEA,0.7669145123419508
DEU,DE71,Darmstadt,DE7,0.829912454332686
DEU,DE12,Karlsruhe,DE1,0.8815114619450265
DNK,DK01,Hovedstaden,DK0,0.41433237945163903
DNK,DK02,Sjælland,DK0,0.9609467775088925
DNK,DK03,Syddanmark,DK0,0.6355551115154355
DNK,DK04,Midtjylland,DK0,0.5131288350147623
DNK,DK05,Nordjylland,DK0,0.7751148521554404
ESP,ES22,Comunidad Foral de Navarra,ES2,0.12841945053484716
ESP,ES30,Comunidad de Madrid,ES3,0.5041190641719369
ESP,ES53,Illes Balears,ES5,0.02051956929844767
ESP,ES41,Castilla y León,ES4,0.6956222153990201
ESP,ES61,Andalucía,ES6,0.3697435586176945
ESP,ES62,Región de Murcia,ES6,0.5153407635518819
ESP,ES63,Ciudad de Ceuta,ES6,0.47900331993396894
ESP,ES64,Ciudad de Melilla,ES6,0.17463812755403163
ESP,ES42,Castilla-La Mancha,ES4,0.7248934981693628
ESP,ES43,Extremadura,ES4,0.9000009158483795
ESP,ES51,Cataluña,ES5,0.48058621862929485
ESP,ES52,Comunitat Valenciana ,ES5,0.02675715511234744
ESP,ES11,Galicia,ES1,0.26685972928664325
ESP,ES23,La Rioja,ES2,0.9485066763151124
ESP,ES12,Principado de Asturias,ES1,0.5223277454843729
ESP,ES13,Cantabria,ES1,0.6858558269815304
ESP,ES24,Aragón,ES2,0.04976852110424501
ESP,ES21,País Vasco,ES2,0.552074517661999
EST,EE00,Eesti,EE0,0.3052363338751539
FIN,FI19,Länsi-Suomi,FI1,0.9559384941811737
FIN,FI1B,Helsinki-Uusimaa,FI1,0.8219861970362493
FIN,FI1C,Etelä-Suomi,FI1,0.10798950771955618
FIN,FI1D,Pohjois- ja Itä-Suomi,FI1,0.326592354511392
FIN,FI20,Åland,FI2,0.44308296177490025
FRA,FRI1,Aquitaine,FRI,0.3141895915978944
FRA,FRE2,Picardie,FRE,0.2274222767080557
FRA,FR10,Ile-de-France,FR1,0.8837938921361751
FRA,FRJ2,Midi-Pyrénées,FRJ,0.5589323650561124
FRA,FRF1,Alsace,FRF,0.25626759170760804
FRA,FRB0,Centre — Val de Loire,FRB,0.012844533074095943
FRA,FRK1,Auvergne,FRK,0.4850864022272132
FRA,FRF2,Champagne-Ardenne,FRF,0.7779529130151811
FRA,FRI2,Limousin,FRI,0.054848709034931775
FRA,FRC1,Bourgogne,FRC,0.32002041707304874
FRA,FRF3,Lorraine,FRF,0.024747861270617233
FRA,FRI3,Poitou-Charentes,FRI,0.4437847501354071
FRA,FRC2,Franche-Comté,FRC,0.2503036669671972
FRA,FRG0,Pays de la Loire,FRG,0.4516066663649948
FRA,FRJ1,Languedoc-Roussillon,FRJ,0.5569793669727715
FRA,FRD1,Basse-Normandie ,FRD,0.8503265019161526
FRA,FRD2,Haute-Normandie ,FRD,0.6974715737269582
FRA,FRE1,Nord-Pas de Calais,FRE,0.7893571600468553
FRA,FRH0,Bretagne,FRH,0.18361575627460702
FRA,FRK2,Rhône-Alpes,FRK,0.22443917677557235
FRA,FRL0,Provence-Alpes-Côte d’Azur,FRL,0.4544098979077381
FRA,FRM0,Corse,FRM,0.4610751619546718
HRV,HR02,Panonska Hrvatska,HR0,0.42113449770035993
HRV,HR03,Jadranska Hrvatska,HR0,0.7410993017876569
HRV,HR05,Grad Zagreb,HR0,0.6782350547506212
HRV,HR06,Sjeverna Hrvatska,HR0,0.45234366012915184
HUN,HU22,Nyugat-Dunántúl,HU2,0.7919202400269066
HUN,HU23,Dél-Dunántúl,HU2,0.3036430851642933
HUN,HU32,Észak-Alföld,HU3,0.9028980822246684
HUN,HU33,Dél-Alföld,HU3,0.2258689393922615
HUN,HU11,Budapest,HU1,0.6255998223708211
HUN,HU12,Pest,HU1,0.7148112742903305
HUN,HU31,Észak-Magyarország,HU3,0.7837580472857298
HUN,HU21,Közép-Dunántúl,HU2,0.7516707381282265
IRL,IE04,Northern and Western,IE0,0.9897579532572587
IRL,IE05,Southern,IE0,0.6400659423369074
IRL,IE06,Eastern and Midland,IE0,0.8526756218061853
