Country,Growth_Rate
ABW,0.2259251116424642
AFG,0.7861250399950664
AGO,0.21190392683264747
AIA,0.06940602451872402
ALA,0.6642785449486682
ALB,0.8620359935578745
AND,0.7664142666811983
ARE,0.21312898092848975
ARG,0.0734746717929835
ARM,0.9252571159083932
ASM,0.12993214617994953
ATA,0.7232913923913011
ATF,0.8856303757093332
ATG,0.29172075587533786
AUS,0.5033000282887725
AUT,0.6245613613945681
AZE,0.6777787445922995
BDI,0.9522650456900541
BEL,0.7302859106548066
BEN,0.40250430166056683
BES,0.653662512554882
BFA,0.13868057773860143
BGD,0.4673643240566545
BGR,0.3314600365485485
BHR,0.7971703236859797
BHS,0.7364905574127503
BIH,0.7446686568451573
BLM,0.7235571211539041
BLR,0.5907462792634172
BLZ,0.4214493371373388
BMU,0.6801471275142139
BOL,0.3481196985516737
BRA,0.9623334711826516
BRB,0.09298448814680094
BRN,0.32691780144379057
BTN,0.47724559194990757
BVT,0.7467564251974419
BWA,0.788880914290195
CAF,0.26864291722635514
CAN,0.893929488908603
CCK,0.8827315297003786
CHE,0.6184321493707973
CHL,0.010677782165117167
CHN,0.6247777691336411
CIV,0.177436381157834
CMR,0.08706838183220877
COD,0.9838169901208161
COG,0.9447716802819888
COK,0.11979746724993312
COL,0.1429302444778816
COM,0.5602868563759693
CPV,0.6300318344182528
CRI,0.18072480815116765
CUB,0.36215543005794926
CUW,0.3328328677591408
CXR,0.24504653954813804
CYM,0.7448538407698407
CYP,0.6311422807664283
CZE,0.18920031324026376
DEU,0.4820602032647836
DJI,0.007710350426235246
DMA,0.684832269343971
DNK,0.2546275519250041
DOM,0.23501990615674706
DZA,0.6818012562723285
ECU,0.9437914943016635
EGY,0.8814031273490975
ERI,0.33904205313995617
ESH,0.15058892428137305
ESP,0.3198024443183316
EST,0.11591307683476881
ETH,0.43789345807459235
FIN,0.11513831619562354
FJI,0.7857167078413974
FLK,0.8709093217784685
FRA,0.47415260258205205
FRO,0.2778251182696546
FSM,0.2750195001586032
GAB,0.38768265882023834
GBR,0.6504923774319316
GEO,0.8115015518694783
GGY,0.7105978861753642
GHA,0.8816154328366125
GIB,0.7627743285510804
