parent,child,Count,Growth_Rate,Type
,Douro,592,0.6740979998862218,Overall
Douro,HiTech,15,0.995850293376959,Sector
Douro,Agriculture,75,0.9703975984860348,Sector
Douro,Transportation,38,0.5340596255470816,Sector
Douro,Consumer_Products,27,0.983270846420451,Sector
Douro,Unassigned,24,0.2941336789041008,Sector
Douro,Communication,15,0.8484326207115912,Sector
Douro,Trade,51,0.1713326024801951,Sector
Douro,Business_Services,28,0.04123143349923031,Sector
Douro,Business_Products,37,0.37134274321918015,Sector
Douro,Construction,78,0.9890415501195088,Sector
Douro,Services,23,0.864904978412127,Sector
Douro,Mining,1,0.8049512249831089,Sector
Douro,Health_Care,70,0.9238416740807333,Sector
Douro,EnergyExpL_Prod,62,0.7478885065924454,Sector
Douro,Utilities,48,0.5707906214605801,Sector
