parent,child,Count,Growth_Rate,Type
,Moselle,956,0.6648641784393495,Overall
Moselle,HiTech,99,0.8066349283087787,Sector
Moselle,Agriculture,80,0.2065570958660773,Sector
Moselle,Transportation,57,0.3428009616516494,Sector
Moselle,Consumer_Products,19,0.9973636819319724,Sector
Moselle,Unassigned,71,0.860978130041586,Sector
Moselle,Communication,24,0.698869848690748,Sector
Moselle,Trade,85,0.26924945202675554,Sector
Moselle,Business_Services,70,0.9558711046082418,Sector
Moselle,Business_Products,90,0.6318074761962748,Sector
Moselle,Construction,30,0.890330035502885,Sector
Moselle,Services,99,0.5778953350796333,Sector
Moselle,Mining,78,0.6232934923465858,Sector
Moselle,Health_Care,35,0.7899886071720862,Sector
Moselle,EnergyExpL_Prod,70,0.7903929147136424,Sector
Moselle,Utilities,49,0.5309296124533252,Sector
