parent,child,Count,Growth_Rate,Type
,Skopski,704,0.5531854158379056,Overall
Skopski,HiTech,50,0.8751728649352707,Sector
Skopski,Agriculture,51,0.44754062342304746,Sector
Skopski,Transportation,12,0.8033401694572607,Sector
Skopski,Consumer_Products,42,0.6076704507651557,Sector
Skopski,Unassigned,90,0.015081510533808462,Sector
Skopski,Communication,14,0.4960233423134648,Sector
Skopski,Trade,9,0.5559356875991075,Sector
Skopski,Business_Services,41,0.4953823179113309,Sector
Skopski,Business_Products,85,0.8236118776299224,Sector
Skopski,Construction,54,0.5607167025984089,Sector
Skopski,Services,12,0.18057823679705787,Sector
Skopski,Mining,47,0.5291307254156649,Sector
Skopski,Health_Care,31,0.6440906912776112,Sector
Skopski,EnergyExpL_Prod,91,0.2825443941341914,Sector
Skopski,Utilities,75,0.9809616427772806,Sector
