parent,child,Count,Growth_Rate,Type
,Pfaffenhofen a. d. Ilm,849,0.40366140657966115,Overall
Pfaffenhofen a. d. Ilm,HiTech,54,0.9710616601265336,Sector
Pfaffenhofen a. d. Ilm,Agriculture,75,0.5455026111584407,Sector
Pfaffenhofen a. d. Ilm,Transportation,73,0.14498368013791618,Sector
Pfaffenhofen a. d. Ilm,Consumer_Products,30,0.27939833803694936,Sector
Pfaffenhofen a. d. Ilm,Unassigned,17,0.20068527025109073,Sector
Pfaffenhofen a. d. Ilm,Communication,68,0.31845224563925356,Sector
Pfaffenhofen a. d. Ilm,Trade,94,0.5011502386984203,Sector
Pfaffenhofen a. d. Ilm,Business_Services,47,0.5641847089335705,Sector
Pfaffenhofen a. d. Ilm,Business_Products,7,0.4744592469981824,Sector
Pfaffenhofen a. d. Ilm,Construction,83,0.10062934672020929,Sector
Pfaffenhofen a. d. Ilm,Services,27,0.24576444755443494,Sector
Pfaffenhofen a. d. Ilm,Mining,59,0.4467357808360598,Sector
Pfaffenhofen a. d. Ilm,Health_Care,99,0.006366850404829982,Sector
Pfaffenhofen a. d. Ilm,EnergyExpL_Prod,68,0.6192070986851281,Sector
Pfaffenhofen a. d. Ilm,Utilities,48,0.636339574513898,Sector
