parent,child,Count,Growth_Rate,Type
,Ludwigslust-Parchim,1491,0.12590615449035936,Overall
Ludwigslust-Parchim,Technology,98,0.06102914996515507,Sector
Ludwigslust-Parchim,Healthcare,108,0.9117586701620536,Sector
Ludwigslust-Parchim,Finance,188,0.4654880056932458,Sector
Ludwigslust-Parchim,Energy,122,0.8629061296342463,Sector
Ludwigslust-Parchim,Consumer Goods,158,0.8466313890807613,Sector
Ludwigslust-Parchim,Utilities,164,0.2765381443675904,Sector
Ludwigslust-Parchim,Real Estate,95,0.780627877413013,Sector
Ludwigslust-Parchim,Telecommunications,186,0.17457434542017392,Sector
Ludwigslust-Parchim,Materials,145,0.0897714063298567,Sector
Ludwigslust-Parchim,Industrials,53,0.054643915717462854,Sector
Ludwigslust-Parchim,Consumer Services,113,0.4416073870408722,Sector
Ludwigslust-Parchim,Transportation,61,0.13907906678043946,Sector
Technology,Software,46,0.21872239891495093,Industry
Technology,Hardware,35,0.7055547367838207,Industry
Technology,IT Services,17,0.03776767738992959,Industry
Healthcare,Pharmaceuticals,49,0.7130332021786591,Industry
Healthcare,Medical Devices,28,0.31632330177274703,Industry
Healthcare,Healthcare Services,31,0.9351395976002437,Industry
Finance,Banking,22,0.7465234683446489,Industry
Finance,Insurance,91,0.9174309901727532,Industry
Finance,Investment Services,75,0.48964580440092276,Industry
Energy,Oil & Gas,68,0.3532143409589795,Industry
Energy,Renewable Energy,54,0.09689460637983904,Industry
Energy,Energy Exploration,0,0.9956561917032798,Industry
Consumer Goods,Food & Beverage,71,0.9449262793291254,Industry
Consumer Goods,Household Products,58,0.22369687627203716,Industry
Consumer Goods,Apparel,29,0.823086289784154,Industry
Utilities,Electric,45,0.6948238337901043,Industry
Utilities,Water,96,0.4334545858475667,Industry
Utilities,Gas,23,0.945420032412318,Industry
Real Estate,Residential,5,0.931999897834621,Industry
Real Estate,Commercial,84,0.7948738697172033,Industry
Real Estate,Industrial,6,0.14034557861338215,Industry
Telecommunications,Mobile,65,0.6292620844689654,Industry
Telecommunications,Broadband,61,0.19633333743015746,Industry
Telecommunications,Satellite,60,0.06371883336891404,Industry
Materials,Chemicals,25,0.68251548739339,Industry
Materials,Metals & Mining,46,0.2047952593762543,Industry
Materials,Construction Materials,74,0.37576186023713676,Industry
Industrials,Aerospace & Defense,15,0.31499670309764194,Industry
Industrials,Machinery,8,0.9962913033426334,Industry
Industrials,Industrial Services,30,0.9072365630280014,Industry
Consumer Services,Retail,21,0.9125102387028722,Industry
Consumer Services,Travel & Leisure,82,0.4593789556619857,Industry
Consumer Services,Media,10,0.10876945578107755,Industry
Transportation,Airlines,9,0.962984221907034,Industry
Transportation,Railroads,15,0.5875119836213867,Industry
Transportation,Logistics,37,0.8336860491447481,Industry
