parent,child,Count,Growth_Rate,Type
,Herzogtum Lauenburg,869,0.5524077444984602,Overall
Herzogtum Lauenburg,HiTech,86,0.7164094819357589,Sector
Herzogtum Lauenburg,Agriculture,61,0.8884884374906509,Sector
Herzogtum Lauenburg,Transportation,70,0.6945010296490712,Sector
Herzogtum Lauenburg,Consumer_Products,72,0.45370628917513767,Sector
Herzogtum Lauenburg,Unassigned,55,0.39779126157230094,Sector
Herzogtum Lauenburg,Communication,5,0.9571698549939172,Sector
Herzogtum Lauenburg,Trade,30,0.22219248081043286,Sector
Herzogtum Lauenburg,Business_Services,10,0.5742341895839104,Sector
Herzogtum Lauenburg,Business_Products,78,0.5167717816704848,Sector
Herzogtum Lauenburg,Construction,94,0.6591714222120878,Sector
Herzogtum Lauenburg,Services,65,0.8657334777404395,Sector
Herzogtum Lauenburg,Mining,40,0.7753326612628243,Sector
Herzogtum Lauenburg,Health_Care,67,0.2935241046571574,Sector
Herzogtum Lauenburg,EnergyExpL_Prod,97,0.019284814416568152,Sector
Herzogtum Lauenburg,Utilities,39,0.2518048803061579,Sector
