parent,child,Count,Growth_Rate,Type
,Rheinisch-Bergischer Kreis,1062,0.6945724122288404,Overall
Rheinisch-Bergischer Kreis,HiTech,51,0.8319107799222167,Sector
Rheinisch-Bergischer Kreis,Agriculture,41,0.3350554198849325,Sector
Rheinisch-Bergischer Kreis,Transportation,24,0.5450656947217389,Sector
Rheinisch-Bergischer Kreis,Consumer_Products,83,0.40459924099191924,Sector
Rheinisch-Bergischer Kreis,Unassigned,88,0.8638999037903371,Sector
Rheinisch-Bergischer Kreis,Communication,97,0.8843214997841686,Sector
Rheinisch-Bergischer Kreis,Trade,44,0.6821509060972194,Sector
Rheinisch-Bergischer Kreis,Business_Services,2,0.9899127394719093,Sector
Rheinisch-Bergischer Kreis,Business_Products,78,0.7635023807797013,Sector
Rheinisch-Bergischer Kreis,Construction,82,0.7588111742060887,Sector
Rheinisch-Bergischer Kreis,Services,96,0.6062536650552087,Sector
Rheinisch-Bergischer Kreis,Mining,97,0.9391128588918985,Sector
Rheinisch-Bergischer Kreis,Health_Care,92,0.24012094111399163,Sector
Rheinisch-Bergischer Kreis,EnergyExpL_Prod,94,0.6641844037612634,Sector
Rheinisch-Bergischer Kreis,Utilities,93,0.9096845749600129,Sector
