parent,child,Count,Growth_Rate,Type
,Kirde-Eesti,548,0.5501534076921496,Overall
Kirde-Eesti,HiTech,20,0.4986101038904238,Sector
Kirde-Eesti,Agriculture,1,0.4215555545497487,Sector
Kirde-Eesti,Transportation,41,0.2431448188098453,Sector
Kirde-Eesti,Consumer_Products,34,0.6637974554125944,Sector
Kirde-Eesti,Unassigned,5,0.6436425397946272,Sector
Kirde-Eesti,Communication,27,0.07303185602120499,Sector
Kirde-Eesti,Trade,76,0.7579351582477403,Sector
Kirde-Eesti,Business_Services,43,0.8885650394028718,Sector
Kirde-Eesti,Business_Products,74,0.7953263709889559,Sector
Kirde-Eesti,Construction,6,0.7310486807735912,Sector
Kirde-Eesti,Services,11,0.838883239469405,Sector
Kirde-Eesti,Mining,65,0.302854278421402,Sector
Kirde-Eesti,Health_Care,80,0.5724819080848406,Sector
Kirde-Eesti,EnergyExpL_Prod,20,0.7281609997365416,Sector
Kirde-Eesti,Utilities,45,0.09326311177844793,Sector
