parent,child,Count,Growth_Rate,Type
,Latgale,507,0.4380944914543544,Overall
Latgale,HiTech,25,0.030141391841999265,Sector
Latgale,Agriculture,14,0.5741764822387275,Sector
Latgale,Transportation,47,0.15552487818398675,Sector
Latgale,Consumer_Products,13,0.3503178244665526,Sector
Latgale,Unassigned,11,0.990539500426649,Sector
Latgale,Communication,62,0.9342190312711275,Sector
Latgale,Trade,9,0.41674468113885144,Sector
Latgale,Business_Services,19,0.9810222258788095,Sector
Latgale,Business_Products,7,0.6002664999752738,Sector
Latgale,Construction,36,0.28935818347204345,Sector
Latgale,Services,66,0.3103001541262046,Sector
Latgale,Mining,53,0.355349817367416,Sector
Latgale,Health_Care,83,0.09428492638875574,Sector
Latgale,EnergyExpL_Prod,29,0.19617072682050662,Sector
Latgale,Utilities,33,0.2930010482184129,Sector
