parent,child,Count,Growth_Rate,Type
,Westerwaldkreis,866,0.5701965959171889,Overall
Westerwaldkreis,HiTech,88,0.10489985957613257,Sector
Westerwaldkreis,Agriculture,86,0.9165802935871428,Sector
Westerwaldkreis,Transportation,90,0.8659241807783813,Sector
Westerwaldkreis,Consumer_Products,24,0.7879150482808005,Sector
Westerwaldkreis,Unassigned,58,0.5947817403953033,Sector
Westerwaldkreis,Communication,66,0.9253438152442525,Sector
Westerwaldkreis,Trade,23,0.7909990342048916,Sector
Westerwaldkreis,Business_Services,85,0.6715919125908354,Sector
Westerwaldkreis,Business_Products,25,0.01189097324224564,Sector
Westerwaldkreis,Construction,16,0.6714256825091596,Sector
Westerwaldkreis,Services,74,0.3691873152275078,Sector
Westerwaldkreis,Mining,57,0.147430173242587,Sector
Westerwaldkreis,Health_Care,94,0.3047897738178095,Sector
Westerwaldkreis,EnergyExpL_Prod,60,0.9612210289173451,Sector
Westerwaldkreis,Utilities,20,0.42896810714343603,Sector
