parent,child,Count,Growth_Rate,Type
,Região Autónoma da Madeira,910,0.4956036085670264,Overall
Região Autónoma da Madeira,HiTech,84,0.9427622678814311,Sector
Região Autónoma da Madeira,Agriculture,25,0.4538786606710281,Sector
Região Autónoma da Madeira,Transportation,9,0.47540204434989997,Sector
Região Autónoma da Madeira,Consumer_Products,77,0.07191801731295722,Sector
Região Autónoma da Madeira,Unassigned,84,0.32605054807226097,Sector
Região Autónoma da Madeira,Communication,95,0.9578261246105211,Sector
Região Autónoma da Madeira,Trade,91,0.3125800307510188,Sector
Região Autónoma da Madeira,Business_Services,57,0.9454737663079322,Sector
Região Autónoma da Madeira,Business_Products,72,0.5759242884721224,Sector
Região Autónoma da Madeira,Construction,67,0.3226531368074177,Sector
Região Autónoma da Madeira,Services,46,0.07578437418682848,Sector
Região Autónoma da Madeira,Mining,60,0.796934564481902,Sector
Região Autónoma da Madeira,Health_Care,47,0.7121015628353927,Sector
Região Autónoma da Madeira,EnergyExpL_Prod,83,0.4126007109947256,Sector
Região Autónoma da Madeira,Utilities,13,0.05216403076995624,Sector
