parent,child,Count,Growth_Rate,Type
,Península de Setúbal,646,0.5451493909877726,Overall
Península de Setúbal,HiTech,23,0.051240971986956874,Sector
Península de Setúbal,Agriculture,1,0.9855473675401181,Sector
Península de Setúbal,Transportation,84,0.20398967547152935,Sector
Península de Setúbal,Consumer_Products,45,0.5854052338474686,Sector
Península de Setúbal,Unassigned,9,0.9794705120669606,Sector
Península de Setúbal,Communication,55,0.02735266975081707,Sector
Península de Setúbal,Trade,36,0.8825791844370449,Sector
Península de Setúbal,Business_Services,11,0.4166004757495837,Sector
Península de Setúbal,Business_Products,10,0.4113181580031894,Sector
Península de Setúbal,Construction,77,0.5449538435141166,Sector
Península de Setúbal,Services,56,0.9938748034914987,Sector
Península de Setúbal,Mining,42,0.32538428917800766,Sector
Península de Setúbal,Health_Care,86,0.8862310933302273,Sector
Península de Setúbal,EnergyExpL_Prod,96,0.6627128872416248,Sector
Península de Setúbal,Utilities,15,0.2205796992074439,Sector
