parent,child,Count,Growth_Rate,Type
,Uckermark,1720,0.24533375341567232,Overall
Uckermark,Technology,223,0.3284739867741735,Sector
Uckermark,Healthcare,39,0.9763028599198189,Sector
Uckermark,Finance,173,0.5702383140198728,Sector
Uckermark,Energy,143,0.20377356431485993,Sector
Uckermark,Consumer Goods,133,0.8371369764182364,Sector
Uckermark,Utilities,145,0.7676464161810431,Sector
Uckermark,Real Estate,88,0.6038721215185888,Sector
Uckermark,Telecommunications,204,0.9208008105448627,Sector
Uckermark,Materials,112,0.6905336032010144,Sector
Uckermark,Industrials,175,0.1304104181114384,Sector
Uckermark,Consumer Services,88,0.015572576732736376,Sector
Uckermark,Transportation,197,0.4435492520548199,Sector
Technology,Software,65,0.2846961930871247,Industry
Technology,Hardware,99,0.8807329199954068,Industry
Technology,IT Services,59,0.5633697890656322,Industry
Healthcare,Pharmaceuticals,16,0.8349489865747571,Industry
Healthcare,Medical Devices,3,0.7157024950250859,Industry
Healthcare,Healthcare Services,20,0.25536519393388313,Industry
Finance,Banking,88,0.9397436174067899,Industry
Finance,Insurance,38,0.09592531470782162,Industry
Finance,Investment Services,47,0.416438542682702,Industry
Energy,Oil & Gas,37,0.21403092509713406,Industry
Energy,Renewable Energy,45,0.48012911101904243,Industry
Energy,Energy Exploration,61,0.3983873100191826,Industry
Consumer Goods,Food & Beverage,32,0.6182638550451117,Industry
Consumer Goods,Household Products,45,0.15627081884110938,Industry
Consumer Goods,Apparel,56,0.23333800397710625,Industry
Utilities,Electric,46,0.31188651177453464,Industry
Utilities,Water,8,0.3967559718108209,Industry
Utilities,Gas,91,0.17098871610733346,Industry
Real Estate,Residential,26,0.4992094559093978,Industry
Real Estate,Commercial,50,0.18140974563734302,Industry
Real Estate,Industrial,12,0.818847614880856,Industry
Telecommunications,Mobile,70,0.24968261480412557,Industry
Telecommunications,Broadband,59,0.17970829842857194,Industry
Telecommunications,Satellite,75,0.5875173943183121,Industry
Materials,Chemicals,46,0.6199172703667842,Industry
Materials,Metals & Mining,42,0.2225764948672384,Industry
Materials,Construction Materials,24,0.3784000291726113,Industry
Industrials,Aerospace & Defense,71,0.1839623454489141,Industry
Industrials,Machinery,6,0.805846426389312,Industry
Industrials,Industrial Services,98,0.1817254580469061,Industry
Consumer Services,Retail,23,0.07355044855214432,Industry
Consumer Services,Travel & Leisure,62,0.06960104741415962,Industry
Consumer Services,Media,3,0.3734104841900515,Industry
Transportation,Airlines,54,0.04679518932096616,Industry
Transportation,Railroads,46,0.9308539712863022,Industry
Transportation,Logistics,97,0.32413111081256063,Industry
