parent,child,Count,Growth_Rate,Type
,Loir-et-Cher,687,0.5800897828699604,Overall
Loir-et-Cher,HiTech,81,0.33864567158931524,Sector
Loir-et-Cher,Agriculture,22,0.5296461708904528,Sector
Loir-et-Cher,Transportation,83,0.42851153770532413,Sector
Loir-et-Cher,Consumer_Products,5,0.5909476235090941,Sector
Loir-et-Cher,Unassigned,15,0.8736116825094148,Sector
Loir-et-Cher,Communication,69,0.814324508881715,Sector
Loir-et-Cher,Trade,82,0.355963260531188,Sector
Loir-et-Cher,Business_Services,43,0.2657477104307573,Sector
Loir-et-Cher,Business_Products,92,0.7621679888963873,Sector
Loir-et-Cher,Construction,3,0.7841848252898175,Sector
Loir-et-Cher,Services,12,0.8306038631717724,Sector
Loir-et-Cher,Mining,34,0.7891455678746682,Sector
Loir-et-Cher,Health_Care,89,0.25409410948342903,Sector
Loir-et-Cher,EnergyExpL_Prod,7,0.19232294624245183,Sector
Loir-et-Cher,Utilities,50,0.8914292760436178,Sector
