parent,child,Count,Growth_Rate,Type
,Oberbergischer Kreis,767,0.6123155771054272,Overall
Oberbergischer Kreis,HiTech,65,0.8361474338107,Sector
Oberbergischer Kreis,Agriculture,8,0.8077174315866815,Sector
Oberbergischer Kreis,Transportation,38,0.40052133410832735,Sector
Oberbergischer Kreis,Consumer_Products,21,0.9990953737472499,Sector
Oberbergischer Kreis,Unassigned,9,0.013480921207492336,Sector
Oberbergischer Kreis,Communication,92,0.7078032656654967,Sector
Oberbergischer Kreis,Trade,43,0.7453067082775399,Sector
Oberbergischer Kreis,Business_Services,63,0.9980366231804063,Sector
Oberbergischer Kreis,Business_Products,93,0.9044574848417193,Sector
Oberbergischer Kreis,Construction,63,0.9071138222692938,Sector
Oberbergischer Kreis,Services,52,0.7305261568246547,Sector
Oberbergischer Kreis,Mining,16,0.4732619222999328,Sector
Oberbergischer Kreis,Health_Care,44,0.010057386975082627,Sector
Oberbergischer Kreis,EnergyExpL_Prod,73,0.26767854935258006,Sector
Oberbergischer Kreis,Utilities,87,0.3835292424342508,Sector
