parent,child,Count,Growth_Rate,Type
,"Dessau-Roßlau, Kreisfreie Stadt",799,0.5950022687684512,Overall
"Dessau-Roßlau, Kreisfreie Stadt",HiTech,81,0.7653193812976068,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Agriculture,83,0.22450561687374848,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Transportation,82,0.5152459132223738,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Consumer_Products,71,0.9448581163425208,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Unassigned,45,0.6740560781065934,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Communication,82,0.7841248266308612,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Trade,78,0.634294475408505,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Business_Services,59,0.6579503894729167,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Business_Products,11,0.6529079587920217,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Construction,38,0.038435350012736236,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Services,10,0.5618011588716675,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Mining,39,0.8952099686143543,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Health_Care,41,0.48244140407400915,Sector
"Dessau-Roßlau, Kreisfreie Stadt",EnergyExpL_Prod,35,0.16274868832979572,Sector
"Dessau-Roßlau, Kreisfreie Stadt",Utilities,44,0.9311347054770556,Sector
