parent,child,Count,Growth_Rate,Type
,Kýpros,1801,0.7177064378637709,Overall
Kýpros,Technology,176,0.09918400530201055,Sector
Kýpros,Healthcare,131,0.6578688427311193,Sector
Kýpros,Finance,77,0.04787385512851072,Sector
Kýpros,Energy,135,0.376821649362147,Sector
Kýpros,Consumer Goods,191,0.8311187344260542,Sector
Kýpros,Utilities,230,0.0069053564390664235,Sector
Kýpros,Real Estate,141,0.15183049820844863,Sector
Kýpros,Telecommunications,90,0.7768446713947705,Sector
Kýpros,Materials,137,0.5744449978850464,Sector
Kýpros,Industrials,237,0.6788080483365616,Sector
Kýpros,Consumer Services,195,0.8008445378617682,Sector
Kýpros,Transportation,61,0.7198182412438624,Sector
Technology,Software,0,0.8673579411447698,Industry
Technology,Hardware,77,0.27165497930596194,Industry
Technology,IT Services,99,0.6913035950251457,Industry
Healthcare,Pharmaceuticals,30,0.5924620094185724,Industry
Healthcare,Medical Devices,63,0.19606084835870452,Industry
Healthcare,Healthcare Services,38,0.8578885278363498,Industry
Finance,Banking,0,0.3588073249077983,Industry
Finance,Insurance,39,0.2655306513828851,Industry
Finance,Investment Services,38,0.1363264019229956,Industry
Energy,Oil & Gas,20,0.5637919341250669,Industry
Energy,Renewable Energy,25,0.2326189621162893,Industry
Energy,Energy Exploration,90,0.6450105432111058,Industry
Consumer Goods,Food & Beverage,86,0.9832459245322542,Industry
Consumer Goods,Household Products,94,0.33295078883149243,Industry
Consumer Goods,Apparel,11,0.3802412064968602,Industry
Utilities,Electric,81,0.4573416140017237,Industry
Utilities,Water,50,0.8792882848965168,Industry
Utilities,Gas,99,0.7281150768411246,Industry
Real Estate,Residential,56,0.05243666420179682,Industry
Real Estate,Commercial,78,0.8390820597648257,Industry
Real Estate,Industrial,7,0.8959482738037421,Industry
Telecommunications,Mobile,50,0.6456867408441199,Industry
Telecommunications,Broadband,22,0.7477520247292201,Industry
Telecommunications,Satellite,18,0.584196995503617,Industry
Materials,Chemicals,41,0.5661144914823536,Industry
Materials,Metals & Mining,10,0.305225353948696,Industry
Materials,Construction Materials,86,0.4916815739680762,Industry
Industrials,Aerospace & Defense,95,0.3311149807104221,Industry
Industrials,Machinery,81,0.5812125739341248,Industry
Industrials,Industrial Services,61,0.5463343452100998,Industry
Consumer Services,Retail,99,0.4309462945981293,Industry
Consumer Services,Travel & Leisure,43,0.759095354391418,Industry
Consumer Services,Media,53,0.30804111212014196,Industry
Transportation,Airlines,3,0.77795229153544,Industry
Transportation,Railroads,52,0.6707571247092918,Industry
Transportation,Logistics,6,0.6740399954823361,Industry
