parent,child,Count,Growth_Rate,Type
,"Suhl, Kreisfreie Stadt",717,0.49066357724857496,Overall
"Suhl, Kreisfreie Stadt",HiTech,45,0.4201014370311378,Sector
"Suhl, Kreisfreie Stadt",Agriculture,82,0.17827286394262276,Sector
"Suhl, Kreisfreie Stadt",Transportation,61,0.32032851116044947,Sector
"Suhl, Kreisfreie Stadt",Consumer_Products,13,0.9604614119278833,Sector
"Suhl, Kreisfreie Stadt",Unassigned,78,0.06829152108850445,Sector
"Suhl, Kreisfreie Stadt",Communication,60,0.7332898545734599,Sector
"Suhl, Kreisfreie Stadt",Trade,99,0.6486476224042064,Sector
"Suhl, Kreisfreie Stadt",Business_Services,79,0.895179502659024,Sector
"Suhl, Kreisfreie Stadt",Business_Products,54,0.19919093624930684,Sector
"Suhl, Kreisfreie Stadt",Construction,61,0.8609915549448518,Sector
"Suhl, Kreisfreie Stadt",Services,14,0.46485005444966365,Sector
"Suhl, Kreisfreie Stadt",Mining,0,0.6098383206858375,Sector
"Suhl, Kreisfreie Stadt",Health_Care,42,0.24299347687912787,Sector
"Suhl, Kreisfreie Stadt",EnergyExpL_Prod,2,0.2816820670327118,Sector
"Suhl, Kreisfreie Stadt",Utilities,27,0.4758345236998366,Sector
