parent,child,Count,Growth_Rate,Type
,Pohjois-Savo,1603,0.6683370502767062,Overall
Pohjois-Savo,Technology,73,0.47464356721508816,Sector
Pohjois-Savo,Healthcare,204,0.40080758775660097,Sector
Pohjois-Savo,Finance,180,0.454135784799261,Sector
Pohjois-Savo,Energy,116,0.2207801182437129,Sector
Pohjois-Savo,Consumer Goods,152,0.9955868839014131,Sector
Pohjois-Savo,Utilities,69,0.6072671031112282,Sector
Pohjois-Savo,Real Estate,138,0.745919129420386,Sector
Pohjois-Savo,Telecommunications,204,0.7928601819031755,Sector
Pohjois-Savo,Materials,70,0.6672661886773287,Sector
Pohjois-Savo,Industrials,216,0.7754740611210247,Sector
Pohjois-Savo,Consumer Services,87,0.5389802093830186,Sector
Pohjois-Savo,Transportation,94,0.5916387261712521,Sector
Technology,Software,41,0.20437371842040042,Industry
Technology,Hardware,15,0.7066587686737827,Industry
Technology,IT Services,17,0.1607235128844905,Industry
Healthcare,Pharmaceuticals,66,0.7509744863118271,Industry
Healthcare,Medical Devices,47,0.3730598538555716,Industry
Healthcare,Healthcare Services,91,0.641614375082676,Industry
Finance,Banking,71,0.2799965267901341,Industry
Finance,Insurance,76,0.39499174792342495,Industry
Finance,Investment Services,33,0.5435263079199534,Industry
Energy,Oil & Gas,17,0.39783887309580535,Industry
Energy,Renewable Energy,40,0.6418463561519562,Industry
Energy,Energy Exploration,59,0.6951626958538951,Industry
Consumer Goods,Food & Beverage,25,0.42506883723191446,Industry
Consumer Goods,Household Products,59,0.8184818479444358,Industry
Consumer Goods,Apparel,68,0.1144402006018782,Industry
Utilities,Electric,6,0.6253299139958042,Industry
Utilities,Water,15,0.7324196571893404,Industry
Utilities,Gas,48,0.4975707188585341,Industry
Real Estate,Residential,99,0.8868170379859478,Industry
Real Estate,Commercial,32,0.9725415956929065,Industry
Real Estate,Industrial,7,0.17112651312582572,Industry
Telecommunications,Mobile,38,0.5227327606016565,Industry
Telecommunications,Broadband,86,0.01864343776681665,Industry
Telecommunications,Satellite,80,0.43785905246179424,Industry
Materials,Chemicals,5,0.02767426054271227,Industry
Materials,Metals & Mining,32,0.456825543230013,Industry
Materials,Construction Materials,33,0.9651966745085814,Industry
Industrials,Aerospace & Defense,82,0.5666095094861069,Industry
Industrials,Machinery,94,0.48700760683658684,Industry
Industrials,Industrial Services,40,0.2593666066273813,Industry
Consumer Services,Retail,31,0.5387329378491056,Industry
Consumer Services,Travel & Leisure,48,0.3559312406140003,Industry
Consumer Services,Media,8,0.34370647214868033,Industry
Transportation,Airlines,39,0.8229192020953943,Industry
Transportation,Railroads,35,0.0010548698214685182,Industry
Transportation,Logistics,20,0.05767905749121771,Industry
