parent,child,Count,Growth_Rate,Type
,Kurzeme,722,0.5468752083884049,Overall
Kurzeme,HiTech,74,0.5574164403604176,Sector
Kurzeme,Agriculture,43,0.25162325219885506,Sector
Kurzeme,Transportation,45,0.5366619638281335,Sector
Kurzeme,Consumer_Products,94,0.5594054400617154,Sector
Kurzeme,Unassigned,21,0.41693447887348545,Sector
Kurzeme,Communication,47,0.4918988181844808,Sector
Kurzeme,Trade,23,0.8656723873353963,Sector
Kurzeme,Business_Services,52,0.1592574868607589,Sector
Kurzeme,Business_Products,42,0.940914967808536,Sector
Kurzeme,Construction,28,0.8523898847410768,Sector
Kurzeme,Services,36,0.4288854627264721,Sector
Kurzeme,Mining,35,0.1643119852525987,Sector
Kurzeme,Health_Care,10,0.363029085046095,Sector
Kurzeme,EnergyExpL_Prod,87,0.9299377215125763,Sector
Kurzeme,Utilities,85,0.684788751035475,Sector
