parent,child,Count,Growth_Rate,Type
,Gotha,649,0.645032557249574,Overall
Gotha,HiTech,29,0.9369746237214928,Sector
Gotha,Agriculture,4,0.5568173535917206,Sector
Gotha,Transportation,55,0.40642026312878066,Sector
Gotha,Consumer_Products,27,0.9287653559292687,Sector
Gotha,Unassigned,68,0.91450009590699,Sector
Gotha,Communication,31,0.7895157427957055,Sector
Gotha,Trade,22,0.8087414484207506,Sector
Gotha,Business_Services,32,0.3028580237581009,Sector
Gotha,Business_Products,23,0.6303713106464295,Sector
Gotha,Construction,88,0.5331005275388379,Sector
Gotha,Services,97,0.8300925351119368,Sector
Gotha,Mining,4,0.22443790753900894,Sector
Gotha,Health_Care,47,0.19908733532449352,Sector
Gotha,EnergyExpL_Prod,70,0.822006225060666,Sector
Gotha,Utilities,52,0.7917996102694285,Sector
