parent,child,Count,Growth_Rate,Type
,Haute-Loire,896,0.45368793245562283,Overall
Haute-Loire,HiTech,77,0.5447038139971864,Sector
Haute-Loire,Agriculture,59,0.9766264047153906,Sector
Haute-Loire,Transportation,90,0.3486044812352538,Sector
Haute-Loire,Consumer_Products,87,0.5700193867248052,Sector
Haute-Loire,Unassigned,22,0.10403490221169842,Sector
Haute-Loire,Communication,42,0.6129180553246948,Sector
Haute-Loire,Trade,38,0.780543669481465,Sector
Haute-Loire,Business_Services,51,0.46834245178791223,Sector
Haute-Loire,Business_Products,56,0.16337890758398987,Sector
Haute-Loire,Construction,92,0.15169230108948684,Sector
Haute-Loire,Services,0,0.32411668843170893,Sector
Haute-Loire,Mining,96,0.4534589844693393,Sector
Haute-Loire,Health_Care,51,0.24935306654168665,Sector
Haute-Loire,EnergyExpL_Prod,56,0.13712411423246829,Sector
Haute-Loire,Utilities,79,0.9204017590072562,Sector
