parent,child,Count,Growth_Rate,Type
,Indre,732,0.6201749339717022,Overall
Indre,HiTech,80,0.6936353683246543,Sector
Indre,Agriculture,74,0.08189357466941083,Sector
Indre,Transportation,66,0.7524680378836965,Sector
Indre,Consumer_Products,6,0.8763931087853715,Sector
Indre,Unassigned,38,0.4917268724949282,Sector
Indre,Communication,0,0.6868489895644437,Sector
Indre,Trade,81,0.09178296830114197,Sector
Indre,Business_Services,1,0.43493759905996465,Sector
Indre,Business_Products,20,0.6638013332073306,Sector
Indre,Construction,15,0.6246548779340746,Sector
Indre,Services,95,0.9747327905472492,Sector
Indre,Mining,68,0.6854306963757032,Sector
Indre,Health_Care,40,0.6747283091085301,Sector
Indre,EnergyExpL_Prod,55,0.705925275780956,Sector
Indre,Utilities,93,0.8636642075380774,Sector
