parent,child,Count,Growth_Rate,Type
,Crna Gora,639,0.5170838889030314,Overall
Crna Gora,HiTech,7,0.6474159816534047,Sector
Crna Gora,Agriculture,92,0.9103066253333395,Sector
Crna Gora,Transportation,71,0.02613359902230228,Sector
Crna Gora,Consumer_Products,57,0.22341302035249655,Sector
Crna Gora,Unassigned,4,0.17792325991402447,Sector
Crna Gora,Communication,30,0.9288420511064758,Sector
Crna Gora,Trade,7,0.010128168981818342,Sector
Crna Gora,Business_Services,76,0.8148029530190701,Sector
Crna Gora,Business_Products,40,0.0728641120993977,Sector
Crna Gora,Construction,27,0.7806222004877348,Sector
Crna Gora,Services,15,0.4700980935482372,Sector
Crna Gora,Mining,54,0.720930358759313,Sector
Crna Gora,Health_Care,35,0.175132630750521,Sector
Crna Gora,EnergyExpL_Prod,79,0.9903087236304976,Sector
Crna Gora,Utilities,45,0.8073365548868394,Sector
