parent,child,Count,Growth_Rate,Type
,Olomoucký kraj,506,0.29246859121675556,Overall
Olomoucký kraj,HiTech,3,0.16986776407942605,Sector
Olomoucký kraj,Agriculture,50,0.7064426384066798,Sector
Olomoucký kraj,Transportation,5,0.08714069106359845,Sector
Olomoucký kraj,Consumer_Products,60,0.5164472072591481,Sector
Olomoucký kraj,Unassigned,39,0.9566784192416283,Sector
Olomoucký kraj,Communication,74,0.004908985485237549,Sector
Olomoucký kraj,Trade,17,0.48560922613782986,Sector
Olomoucký kraj,Business_Services,29,0.10325564864667347,Sector
Olomoucký kraj,Business_Products,40,0.536608642612758,Sector
Olomoucký kraj,Construction,0,0.1699442192180597,Sector
Olomoucký kraj,Services,69,0.15957209601994227,Sector
Olomoucký kraj,Mining,3,0.20660076944194117,Sector
Olomoucký kraj,Health_Care,38,0.025476518681724403,Sector
Olomoucký kraj,EnergyExpL_Prod,63,0.033919340041563384,Sector
Olomoucký kraj,Utilities,16,0.22455670191512345,Sector
