parent,child,Count,Growth_Rate,Type
,Grande Lisboa,791,0.3842525360095382,Overall
Grande Lisboa,HiTech,20,0.20002255925420087,Sector
Grande Lisboa,Agriculture,73,0.08674688352825999,Sector
Grande Lisboa,Transportation,51,0.36572266123897934,Sector
Grande Lisboa,Consumer_Products,7,0.9490597269552279,Sector
Grande Lisboa,Unassigned,79,0.4964156637162239,Sector
Grande Lisboa,Communication,80,0.4100704580481994,Sector
Grande Lisboa,Trade,65,0.1275541050278819,Sector
Grande Lisboa,Business_Services,41,0.23353638229636853,Sector
Grande Lisboa,Business_Products,18,0.19505743007758136,Sector
Grande Lisboa,Construction,89,0.15745305405342036,Sector
Grande Lisboa,Services,92,0.5881228680793585,Sector
Grande Lisboa,Mining,42,0.735905317980055,Sector
Grande Lisboa,Health_Care,78,0.45986932134897995,Sector
Grande Lisboa,EnergyExpL_Prod,33,0.23847414523554655,Sector
Grande Lisboa,Utilities,23,0.5197774633027902,Sector
