parent,child,Count,Growth_Rate,Type
,Ilm-Kreis,847,0.4804812576866994,Overall
Ilm-Kreis,HiTech,0,0.23022776800060707,Sector
Ilm-Kreis,Agriculture,19,0.9900378415430349,Sector
Ilm-Kreis,Transportation,89,0.45858477792457375,Sector
Ilm-Kreis,Consumer_Products,98,0.7551463814266752,Sector
Ilm-Kreis,Unassigned,88,0.25585114765567063,Sector
Ilm-Kreis,Communication,87,0.7361789402836982,Sector
Ilm-Kreis,Trade,28,0.5427475069296359,Sector
Ilm-Kreis,Business_Services,64,0.15770614067592847,Sector
Ilm-Kreis,Business_Products,53,0.22757705328272226,Sector
Ilm-Kreis,Construction,75,0.8230405045900425,Sector
Ilm-Kreis,Services,28,0.3224592594586696,Sector
Ilm-Kreis,Mining,29,0.7283970892879987,Sector
Ilm-Kreis,Health_Care,50,0.1304273551075208,Sector
Ilm-Kreis,EnergyExpL_Prod,81,0.17186966532337522,Sector
Ilm-Kreis,Utilities,58,0.6769674338103381,Sector
