Country,Growth_Rate
ABW,0.513899165582146
AFG,0.42273340427981476
AGO,0.23993451554184864
AIA,0.3360147876008194
ALA,0.4621738535012099
ALB,0.4193320099921104
AND,0.21441433229945495
ARE,0.8708107905220439
ARG,0.6707192142981625
ARM,0.6264223792414861
ASM,0.07190546323907021
ATA,0.32744478083669204
ATF,0.5360818896151105
ATG,0.11243804930441947
AUS,0.5685285501442462
AUT,0.03381850357251026
AZE,0.2196340556174008
BDI,0.23941398660892654
BEL,0.34259262179738437
BEN,0.7554660437734124
BES,0.211993200755472
BFA,0.4517962950492863
BGD,0.4376517627126164
BGR,0.25417269335749326
BHR,0.35038178292447875
BHS,0.05408830492826988
BIH,0.9109061887705125
BLM,0.0491132905044106
BLR,0.031122235233410067
BLZ,0.4377225637325812
BMU,0.16608658485306638
BOL,0.7101207672020668
BRA,0.9402644583327436
BRB,0.43903401492252503
BRN,0.07323873919828527
BTN,0.02261876025391374
BVT,0.19609961959934974
BWA,0.8565835049188911
CAF,0.09772558609317517
CAN,0.9093508062155803
CCK,0.7148823035754225
CHE,0.4653445252721716
CHL,0.30357232325172157
CHN,0.3733820224306956
CIV,0.15441815927246438
CMR,0.5038996699432938
COD,0.38280702666623323
COG,0.41744848384941213
COK,0.2103288027491732
COL,0.5376063363492726
COM,0.22505354833069935
CPV,0.41179088664188523
CRI,0.6726953375275138
CUB,0.7739039088993332
CUW,0.30898185795916655
CXR,0.9818637614380555
CYM,0.16501341328029384
CYP,0.2964243154342959
CZE,0.7059428610293382
DEU,0.06811995928471071
DJI,0.7696721130247156
DMA,0.18329214739803545
DNK,0.38925323884477525
DOM,0.9508637950546777
DZA,0.5260994850900257
ECU,0.7702265159538147
EGY,0.3691864537844859
ERI,0.9065735624392636
ESH,0.9642807661837528
ESP,0.5855730163382107
EST,0.22429287435412548
ETH,0.8889102374705405
FIN,0.7491916741983689
FJI,0.8807925219599965
FLK,0.9702869615221877
FRA,0.5807136245906629
FRO,0.4242874693376073
FSM,0.893549429873373
GAB,0.9560256194904866
GBR,0.3694212996950753
GEO,0.31524142650337084
GGY,0.8254513054062248
GHA,0.9481597174279631
GIB,0.012223236392986947
GIN,0.670841808244334
GLP,0.7336535558427959
GMB,0.5752256068839215
GNB,0.6474812308159958
GNQ,0.07122858465710935
GRC,0.7987795756572629
GRD,0.9626095324183153
GRL,0.02255745334664616
GTM,0.04940005840386108
GUF,0.504957805002298
GUM,0.2209874734158097
GUY,0.4341485195727134
HKG,0.9289808789923123
HMD,0.8616551625535731
HND,0.3479768476795755
HRV,0.1270651421844301
HTI,0.49979184893491513
HUN,0.0830855777130256
IDN,0.6386920299553605
IMN,0.6000889438745802
IND,0.6728698948033278
IOT,0.069220374759143
IRL,0.3062024009680211
IRN,0.6759338016345661
IRQ,0.6866936768498834
ISL,0.9944539316097744
ISR,0.1952362746028733
ITA,0.15089635262877854
JAM,0.7793773137098969
JEY,0.2798035343846217
JOR,0.38264624226431865
JPN,0.827493695231508
KAZ,0.25235074296724147
KEN,0.1973242130009003
KGZ,0.7315213322235085
KHM,0.1838368138118066
KIR,0.9139521709212951
KNA,0.7513526678035887
KOR,0.5945251992158997
KWT,0.5721367854270113
LAO,0.12074143667823545
LBN,0.7125277237872711
LBR,0.7900002524150105
LBY,0.7873311286187381
LCA,0.5788056556892339
LIE,0.09950820670131322
LKA,0.027526934993517993
LSO,0.10671286027569749
LTU,0.8593462077789484
LUX,0.5505025115208282
LVA,0.3588518920214063
MAC,0.7697685115858984
MAF,0.39335094408065485
MAR,0.19824163953476226
MCO,0.1366840163355686
MDA,0.2147794179378174
MDG,0.4076144231953892
MDV,0.4578590540648585
MEX,0.32717613000124235
MHL,0.31152611309268385
MKD,0.15031706411508305
MLI,0.20922056438139147
MLT,0.9402670639524764
MMR,0.5020829241784034
MNE,0.03626920788652932
MNG,0.040895761491989924
MNP,0.9559448999964933
MOZ,0.22413651836741122
MRT,0.19977297567990793
MSR,0.1534885574450483
MTQ,0.44429415608261635
MUS,0.1823570148402167
MWI,0.9157955415581441
MYS,0.007736277912082756
MYT,0.3285626116813465
NAM,0.7605194108157223
NCL,0.6335371568342686
NER,0.7846376342024717
NFK,0.11230474364630527
NGA,0.41082330219229335
NIC,0.9793062977034146
NIU,0.3807266008585434
NLD,0.6940205392810144
NOR,0.8785990819957649
NPL,0.3291753138146386
NRU,0.010273251704105757
NZL,0.8288907685818836
OMN,0.6261514781337963
PAK,0.41872661305928893
PAN,0.30274332673741267
PCN,0.1693385029054254
PER,0.21268284830941708
PHL,0.5674727560873002
PLW,0.5875825375684025
PNG,0.04467702785650407
POL,0.39802517825148753
PRI,0.4126627847403569
PRK,0.6420192318231506
PRT,0.06412791477041024
PRY,0.12862824861907074
PSE,0.47548941639452613
PYF,0.4122218899852308
QAT,0.8974361435631778
REU,0.7374441668102714
ROU,0.04086094727724077
RUS,0.5790459913666727
RWA,0.0596688408019469
SAU,0.5546860874446157
SDN,0.2880312076505016
SEN,0.6269849169574562
SGP,0.4640474084699582
SGS,0.19293050531123612
SHN,0.6776088369964585
SJM,0.3373334162028554
SLB,0.3758650592716286
SLE,0.5104965082059191
SLV,0.07153589793372361
SMR,0.7013155156536512
SOM,0.4533031769160649
SPM,0.8298410384580664
SRB,0.21595203698008647
SSD,0.4257512844150192
STP,0.6620437973156599
SUR,0.4860144360608626
SVK,0.6996597046751035
SVN,0.38582323230032345
SWE,0.9415871320732507
SWZ,0.20655414715479525
SXM,0.5010011971684224
SYC,0.2299300993550243
SYR,0.2567312509282723
TCA,0.2391249182825821
TCD,0.17936721281535817
TGO,0.39064014977182837
THA,0.6206645156984106
TJK,0.08769081784774657
TKL,0.13341465850166434
TKM,0.4792117819605616
TLS,0.23552624943265632
TON,0.8678888894965487
TTO,0.606945703457255
TUN,0.25068940379588645
TUR,0.9578500144455856
TUV,0.10473013100010609
TWN,0.45391649227684683
TZA,0.07764928878484545
UGA,0.8280358838326284
UKR,0.287498916795932
UMI,0.052894683401058074
URY,0.33411601596777574
USA,0.006205879239062684
UZB,0.09160091506308665
VAT,0.4897486671935425
VCT,0.9842035171905897
VEN,0.6429817177671093
VGB,0.9936596632696929
VIR,0.6785004055063236
VNM,0.26453435678268045
VUT,0.6596979210000878
WLF,0.4247862484227608
WSM,0.835188601676758
YEM,0.9804636386807128
ZAF,0.36795725025702697
ZMB,0.6357109995530517
ZWE,0.04791728978225662
