Country,Size,Sector,Location,NUTS3_ID,COUNTY_ID,State,Name,Growth,Borrow,Shrink,IR,EWS
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219177,False,False,True,Aaa,High
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219178,True,True,False,Ba3,Low
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219179,False,False,True,A2,Medium
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219180,True,False,False,A2,High
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219181,False,False,True,B2,Severe
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219182,False,True,False,Ba1,Medium
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219184,True,False,False,B1,Severe
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219185,False,True,True,Baa3,High
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219186,False,True,False,Ba2,Medium
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219187,False,False,True,Aa1,Low
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219188,False,True,False,Ba3,Low
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219189,True,False,False,Aa1,Medium
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219190,False,False,True,A1,Low
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219191,True,False,False,B1,High
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219192,True,False,False,Aa3,Low
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219194,False,True,False,B2,Severe
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219195,True,True,False,A2,High
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219196,True,False,False,Baa1,Severe
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219197,True,True,False,B3,High
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219198,False,False,True,Aa3,Low
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219199,False,False,True,Ba2,Severe
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219200,True,False,False,Baa2,Low
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219201,True,True,False,Baa3,Medium
BGR,Large,HiTech,"Targovishte, Severoiztochen, Severna i Yugoiztochna Bulgaria, BGR",BG334,,,Name219202,True,False,False,Ba3,Severe
