State,FIPS,States_Full,Growth_Rate
AL,1,Alabama,0.996289540100559
AK,2,Alaska,0.7002847280121239
AZ,4,Arizona,0.34001240183403414
AR,5,Arkansas,0.5102750702516449
CA,6,California,0.3796069024125873
CO,8,Colorado,0.46148304553345953
CT,9,Connecticut,0.91520470504823
DE,10,Delaware,0.27059316964339075
DC,11,District of Columbia,0.8384758883552497
FL,12,Florida,0.3179797966817747
GA,13,Georgia,0.36171408129524174
HI,15,Hawaii,0.04125093626598242
ID,16,Idaho,0.724268432004483
IL,17,Illinois,0.6444120158891994
IN,18,Indiana,0.6471119721939014
IA,19,Iowa,0.24101587791696022
KS,20,Kansas,0.9973627774992982
KY,21,Kentucky,0.9702086891344253
LA,22,Louisiana,0.667013585714596
ME,23,Maine,0.7450415825293801
MD,24,Maryland,0.3088925354301858
MA,25,Massachusetts,0.16664854733458312
MI,26,Michigan,0.1357912057121764
MN,27,Minnesota,0.02454572638686725
MS,28,Mississippi,0.42165484734202996
MO,29,Missouri,0.7541476243585742
MT,30,Montana,0.6939108939464095
NE,31,Nebraska,0.4806512658853689
NV,32,Nevada,0.9205126419139021
NH,33,New Hampshire,0.707966131744581
NJ,34,New Jersey,0.026703403900911304
NM,35,New Mexico,0.19426599005882894
NY,36,New York,0.16247273447166244
NC,37,North Carolina,0.05350855301367319
ND,38,North Dakota,0.4770275629207291
OH,39,Ohio,0.6197732330432932
OK,40,Oklahoma,0.9643878610531567
OR,41,Oregon,0.7967618586786525
PA,42,Pennsylvania,0.7547464759286917
RI,44,Rhode Island,0.9815403157188811
SC,45,South Carolina,0.3142921504078444
SD,46,South Dakota,0.7551895209066317
TN,47,Tennessee,0.4507611041761137
TX,48,Texas,0.7002752515168341
UT,49,Utah,0.8198741908371199
VT,50,Vermont,0.9931875912491147
VA,51,Virginia,0.11401316891445112
WA,53,Washington,0.36196922235771156
WV,54,West Virginia,0.4465204847860499
WI,55,Wisconsin,0.08531298248374897
WY,56,Wyoming,0.13680470125914823
PR,72,Puerto Rico,0.3404625512053413
