Country,Size,Sector,Industry,Location,NUTS3_ID,COUNTY_ID,State,Name,Growth,Borrow,Shrink,EWS
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257494,True,False,False,Low
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257495,False,True,True,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257496,False,True,False,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257497,True,True,False,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257498,False,True,True,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257499,True,False,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257500,False,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257501,True,False,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257502,True,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257503,True,True,False,Medium
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257504,True,True,False,Low
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257505,True,False,False,Low
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257507,False,True,True,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257508,True,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257509,False,True,True,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257510,False,False,True,Low
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257511,True,False,False,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257512,False,False,True,Medium
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257513,True,False,False,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257515,False,False,True,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257516,True,False,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257517,True,True,False,Medium
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257518,True,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257520,True,False,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257521,True,False,False,Severe
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257522,False,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257523,True,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257524,True,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257525,True,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257526,True,True,False,High
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257527,False,True,True,Medium
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257528,False,False,True,Medium
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257530,False,True,True,Medium
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257531,False,True,False,Medium
USA,Large,Technology,Software,"Madison, AR, USA",,5087.0,AR,Name6257532,True,False,False,Low
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257533,False,True,True,High
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257534,True,True,False,Severe
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257537,False,True,False,Medium
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257538,False,False,True,Severe
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257539,False,True,True,Severe
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257540,False,False,True,Medium
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257541,True,False,False,Medium
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257542,True,True,False,High
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257543,False,False,True,Low
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257544,False,True,True,High
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257545,False,True,True,Medium
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257546,True,False,False,High
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257547,False,False,True,Low
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257548,False,True,False,Severe
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257549,False,False,True,Severe
USA,Large,Technology,Hardware,"Madison, AR, USA",,5087.0,AR,Name6257550,False,True,False,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257551,True,True,False,Low
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257552,True,False,False,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257553,True,True,False,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257554,False,True,True,Low
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257555,False,False,True,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257556,False,True,False,Severe
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257558,False,True,True,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257559,False,False,True,Low
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257560,True,True,False,Severe
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257563,False,True,True,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257564,True,True,False,Severe
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257565,True,True,False,Low
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257566,False,False,True,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257567,True,True,False,Low
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257568,False,True,True,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257569,True,False,False,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257570,True,False,False,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257571,True,False,False,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257572,True,True,False,Severe
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257573,True,False,False,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257574,False,True,True,Low
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257575,True,True,False,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257576,True,True,False,Severe
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257577,True,False,False,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257578,True,True,False,Low
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257579,True,True,False,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257580,True,True,False,High
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257581,False,True,True,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257582,True,True,False,Medium
USA,Large,Technology,IT Services,"Madison, AR, USA",,5087.0,AR,Name6257583,False,True,True,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257584,True,True,False,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257585,True,False,False,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257586,True,False,False,Severe
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257588,False,True,False,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257589,False,False,True,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257590,True,True,False,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257591,True,True,False,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257592,False,False,True,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257593,False,True,True,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257594,False,True,True,Severe
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257598,True,True,False,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257599,True,True,False,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257600,False,False,True,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257601,True,False,False,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257602,True,False,False,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257603,True,False,False,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257605,False,False,True,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257606,True,False,False,Severe
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257607,True,False,False,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257608,False,True,False,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257609,False,False,True,Severe
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257610,False,True,False,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257611,False,True,False,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257612,True,False,False,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257613,True,False,False,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257614,False,True,False,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257615,False,False,True,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257616,True,True,False,Severe
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257617,True,False,False,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257618,True,False,False,Severe
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257621,False,True,True,Medium
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257622,True,False,False,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257623,True,False,False,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257624,False,True,True,Low
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257625,False,True,True,High
USA,Large,Healthcare,Pharmaceuticals,"Madison, AR, USA",,5087.0,AR,Name6257626,False,True,False,Severe
