State,FIPS,States_Full,Growth_Rate
AL,1,Alabama,0.015248372049906589
AK,2,Alaska,0.2073312533625723
AZ,4,Arizona,0.45094232368342624
AR,5,Arkansas,0.8975849667498182
CA,6,California,0.0302185520927446
CO,8,Colorado,0.7501756580644484
CT,9,Connecticut,0.8468533481824786
DE,10,Delaware,0.3152577673171194
DC,11,District of Columbia,0.5201247876202926
FL,12,Florida,0.6705493130007666
GA,13,Georgia,0.5385134113653601
HI,15,Hawaii,0.24010650699610603
ID,16,Idaho,0.3995753620127658
IL,17,Illinois,0.04090522161468435
IN,18,Indiana,0.6993808026777663
IA,19,Iowa,0.9918490210357812
KS,20,Kansas,0.37846576062439075
KY,21,Kentucky,0.23920518156627335
LA,22,Louisiana,0.3396002775782714
ME,23,Maine,0.9547774824701958
MD,24,Maryland,0.5012764582204386
MA,25,Massachusetts,0.25893736728121275
MI,26,Michigan,0.45923284209345383
MN,27,Minnesota,0.20589351095024322
MS,28,Mississippi,0.18429124829576982
MO,29,Missouri,0.04203204303773678
MT,30,Montana,0.4210624375840347
NE,31,Nebraska,0.16737017335835513
NV,32,Nevada,0.8938222220168893
NH,33,New Hampshire,0.27288205262918663
NJ,34,New Jersey,0.2326158474873935
NM,35,New Mexico,0.08765747565226967
NY,36,New York,0.3599006762266721
NC,37,North Carolina,0.13212683185014162
ND,38,North Dakota,0.5435496835019137
OH,39,Ohio,0.22236933338621812
OK,40,Oklahoma,0.20588520033653346
OR,41,Oregon,0.8591768469222159
PA,42,Pennsylvania,0.9978151981412938
RI,44,Rhode Island,0.24682335443439196
SC,45,South Carolina,0.7708072309341661
SD,46,South Dakota,0.8207432064227561
TN,47,Tennessee,0.30100962330388237
TX,48,Texas,0.9488120697463578
UT,49,Utah,0.909260415028427
VT,50,Vermont,0.6300300627364867
VA,51,Virginia,0.0368711564635984
WA,53,Washington,0.9245797817091436
WV,54,West Virginia,0.25714006987270455
WI,55,Wisconsin,0.02113957243905995
WY,56,Wyoming,0.5513237977364375
PR,72,Puerto Rico,0.995234238644157
