Country,Growth_Rate
ABW,0.6866881556939487
AFG,0.23366866326580016
AGO,0.9208881382507302
AIA,0.38405412401851236
ALA,0.2895945566083492
ALB,0.6838636374152562
AND,0.3182291279951214
ARE,0.030608540329905343
ARG,0.8146017808735536
ARM,0.02508073201586536
ASM,0.3425549146541418
ATA,0.8103021831762229
ATF,0.660875059152734
ATG,0.10906417831609372
AUS,0.5310236161684199
AUT,0.2333061983987148
AZE,0.02469246332799324
BDI,0.4569106336296087
BEL,0.9236224990495876
BEN,0.9168558926642479
BES,0.7901579610823423
BFA,0.6316725358998794
BGD,0.3348933985354059
BGR,0.5034658921919564
BHR,0.3556106407324371
BHS,0.7025892395990959
BIH,0.1464245132654367
BLM,0.899637219122841
BLR,0.8869883676249423
BLZ,0.20404736477641727
BMU,0.45658144787273014
BOL,0.4203422462435259
BRA,0.10004234325119687
BRB,0.35708207446063933
BRN,0.14599385621529848
BTN,0.23018326886350904
BVT,0.9505647949421518
BWA,0.37986503914606085
CAF,0.7649692950043412
CAN,0.720294202793453
CCK,0.7922190103470924
CHE,0.28927231570643996
CHL,0.9622342145830696
CHN,0.36336173963214113
CIV,0.023451764501161265
CMR,0.2156168440454792
COD,0.3922027742450417
COG,0.8036218148333824
COK,0.7221051152045345
COL,0.31226249689168484
COM,0.5707470771462613
CPV,0.9648031554383129
CRI,0.6964908679941306
CUB,0.594838301286901
CUW,0.00044887773931034936
CXR,0.08655501544843025
CYM,0.808034572253158
CYP,0.26182883600662166
CZE,0.45146812941119285
DEU,0.828518173336887
DJI,0.6788516819731611
DMA,0.1716414850043464
DNK,0.13058462921157454
DOM,0.35036833094774744
DZA,0.5620084807058139
ECU,0.7956536200496713
EGY,0.8683124526354387
ERI,0.6090037039607566
ESH,0.11918671084201726
ESP,0.34534180103957757
EST,0.9162067636710585
ETH,0.24981847050046302
FIN,0.8716892904205101
FJI,0.0967020368614454
FLK,0.7685434582363497
FRA,0.6079608571173672
FRO,0.4303629517066003
FSM,0.2461545306113576
GAB,0.7335077873292196
GBR,0.3811567726580013
GEO,0.6011543638674737
GGY,0.6625441542730197
GHA,0.6126036135440025
GIB,0.18101509449400421
GIN,0.2032274397647431
GLP,0.9884290090945569
GMB,0.743655365684205
GNB,0.9327893362106053
GNQ,0.21606484514325863
GRC,0.9783078618340927
GRD,0.435107370622525
GRL,0.6729308221611535
GTM,0.9408551564880663
GUF,0.9224453180699658
GUM,0.6588267993648319
GUY,0.8757474720260283
HKG,0.08184600276677778
HMD,0.6560326458171554
HND,0.3652333920859381
HRV,0.9062204386456456
HTI,0.2509105274388407
HUN,0.7370963092821544
IDN,0.6584401789985923
IMN,0.09783586903736652
IND,0.7970458158149817
IOT,0.8421015338532418
IRL,0.10705135152797529
IRN,0.1031354087035039
IRQ,0.7464590497690594
ISL,0.5912408606978449
ISR,0.5247485161054317
ITA,0.7656072085741603
JAM,0.11167356379313764
JEY,0.14536649202215046
JOR,0.8468560258563116
JPN,0.6226324178451426
KAZ,0.9704691992299942
KEN,0.48474890799618886
KGZ,0.34590422584082336
KHM,0.46990967329400557
KIR,0.5009478699306023
KNA,0.9141938915541452
KOR,0.12424437792350607
KWT,0.0527172297550782
LAO,0.5236814936337622
LBN,0.6006557068874833
LBR,0.46956432257876224
LBY,0.5033770074792782
LCA,0.8896885319649137
LIE,0.15895653666318188
LKA,0.26622095348433206
LSO,0.27633840671930454
LTU,0.537695732126838
LUX,0.7188091439320047
LVA,0.8281200053437715
MAC,0.7784352738429915
MAF,0.9338695701284725
MAR,0.20776385859043467
MCO,0.7745315729794092
MDA,0.988666268352723
MDG,0.4586334583653028
MDV,0.7355271250201224
MEX,0.5199021576615408
MHL,0.8102567360638739
MKD,0.08786916433522907
MLI,0.5490611957046048
MLT,0.32911325457982854
MMR,0.2679239966636847
MNE,0.781320883110021
MNG,0.7949912224603666
MNP,0.48587847310731447
MOZ,0.4042000017853723
MRT,0.15170024736623156
MSR,0.0617631380432645
MTQ,0.28706280936171347
MUS,0.8997687588704323
MWI,0.3336225670760795
MYS,0.7922094992336204
MYT,0.1810139990259544
NAM,0.9513953628834808
NCL,0.21105889350788454
NER,0.14650016851706094
NFK,0.5790338515102879
NGA,0.140683604847203
NIC,0.9056871097362058
NIU,0.6014289316179676
NLD,0.5955140412537597
NOR,0.6371812796810327
NPL,0.6117185898317128
NRU,0.6259029847274676
NZL,0.6651066413129583
OMN,0.7698082258033849
PAK,0.5376537217955949
PAN,0.8495509898075762
PCN,0.6474441308353155
PER,0.5596267315440322
PHL,0.5288550999425196
PLW,0.6256666245287529
PNG,0.733345906520012
POL,0.23461413168625167
PRI,0.1016941375074144
PRK,0.5212524311610552
PRT,0.900679778006692
PRY,0.17548310070968398
PSE,0.4915857104103536
PYF,0.7644380163470956
QAT,0.9487338383968702
REU,0.5828591942789055
ROU,0.5993005343348242
RUS,0.9795095286588753
RWA,0.9555548210307653
SAU,0.9899586053877543
SDN,0.7467839532733412
SEN,0.25572440427219656
SGP,0.744771680398764
SGS,0.10490927655815496
SHN,0.33465938514439686
SJM,0.18839513244936512
SLB,0.5406146139218707
SLE,0.8674911688583112
SLV,0.9418798602145229
SMR,0.7981976470385366
SOM,0.6693131081971898
SPM,0.3257723039626047
SRB,0.30825634256152956
SSD,0.036936742110874166
STP,0.2576436536256713
SUR,0.7364893575748773
SVK,0.02626319961094392
SVN,0.8218393371179343
SWE,0.6747359523896651
SWZ,0.8130220687701774
SXM,0.1088217115434793
SYC,0.9943033606655839
SYR,0.499810158385916
TCA,0.007609139230056128
TCD,0.62973741218695
TGO,0.0857578224115969
THA,0.07517236577513442
TJK,0.7391099462437404
TKL,0.5257337225575245
TKM,0.9247833872423742
TLS,0.8871945778153958
TON,0.6937347068998096
TTO,0.23322737488505363
TUN,0.5708628060832195
TUR,0.6647581744315865
TUV,0.946434345123448
TWN,0.5398071955918426
TZA,0.4394937052880027
UGA,0.589423494700743
UKR,0.8805160217524143
UMI,0.505026067215261
URY,0.5976655212997569
USA,0.7196185150425682
UZB,0.3622340763835532
VAT,0.658012583809984
VCT,0.7556366972189684
VEN,0.37851188644979517
VGB,0.051766147112650596
VIR,0.8347379079254861
VNM,0.7904124480415344
VUT,0.9525363963187238
WLF,0.5623784995580732
WSM,0.4818402359106123
YEM,0.07247931579439726
ZAF,0.9050324258759089
ZMB,0.10759277242261811
ZWE,0.12871031431511049
