Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.1750983570857757
AUT,AT2,Südösterreich,0.972996992556022
AUT,AT3,Westösterreich,0.04486085948669227
AUT,AT1,Ostösterreich,0.3181825225489343
BEL,BE3,Région wallonne,0.05444034054179103
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.04242449771718193
BEL,BE2,Vlaams Gewest,0.25798946258673905
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.9109741019344819
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.17208863581835532
CHE,CH0,Schweiz/Suisse/Svizzera,0.90861640660136
CYP,CY0,Kýpros,0.9389160142973837
CZE,CZ0,Česko,0.43270922293636094
DEU,DEF,Schleswig-Holstein,0.5115884101045614
DEU,DE8,Mecklenburg-Vorpommern,0.8884624660167596
DEU,DEG,Thüringen,0.8164470342987241
DEU,DE9,Niedersachsen,0.8651392044276696
DEU,DE1,Baden-Württemberg,0.8482768589469359
DEU,DEA,Nordrhein-Westfalen,0.7334859443524395
DEU,DEB,Rheinland-Pfalz,0.5428677067780129
DEU,DEC,Saarland,0.4355684780512611
DEU,DE2,Bayern,0.6018066036856874
DEU,DE3,Berlin,0.28762741166331984
DEU,DED,Sachsen,0.17384772492477474
DEU,DE4,Brandenburg,0.02685497318106067
DEU,DE5,Bremen,0.029092835701074238
DEU,DE6,Hamburg,0.7460917071028705
DEU,DEE,Sachsen-Anhalt,0.7857346071113537
DEU,DE7,Hessen,0.3000872016578867
DNK,DK0,Danmark,0.26579812510672574
ESP,ES2,Noreste,0.7993722024386282
ESP,ES3,Comunidad de Madrid,0.8504393563463858
ESP,ES4,Centro (ES),0.9193299266680867
ESP,ES5,Este,0.22552158754968166
ESP,ES1,Noroeste,0.20557387227035273
ESP,ES6,Sur,0.642754495531598
EST,EE0,Eesti,0.5953589854564938
FIN,FI1,Manner-Suomi,0.4504448564983763
FIN,FI2,Åland,0.4489312236694045
FRA,FRF,Grand Est,0.3503044809099046
FRA,FRK,Auvergne-Rhône-Alpes,0.24874504684675458
FRA,FRG,Pays de la Loire,0.5728307404374436
FRA,FRL,Provence-Alpes-Côte d’Azur,0.22826628476471522
FRA,FRM,Corse,0.41458789138313634
FRA,FRH,Bretagne,0.5379218487523155
FRA,FRI,Nouvelle-Aquitaine,0.348793030353166
FRA,FRE,Hauts-de-France,0.7952553435908317
FRA,FRJ,Occitanie,0.4596421658382214
FRA,FR1,Ile-de-France,0.2561051923575173
FRA,FRC,Bourgogne-Franche-Comté,0.9085192356071967
FRA,FRD,Normandie,0.8064328630328579
FRA,FRB,Centre — Val de Loire,0.705191857368885
HRV,HR0,Hrvatska,0.23651680795257501
HUN,HU2,Dunántúl,0.7809334022785334
HUN,HU1,Közép-Magyarország,0.2793737120850842
HUN,HU3,Alföld és Észak,0.8353718501983713
IRL,IE0,Ireland,0.042191330663823634
ISL,IS0,Ísland,0.8944767938489988
ITA,ITC,Nord-Ovest,0.6377686192470552
ITA,ITH,Nord-Est,0.4537276055859566
ITA,ITF,Sud,0.7577892279431784
ITA,ITG,Isole,0.46401122178721443
ITA,ITI,Centro (IT),0.46508435798003256
LIE,LI0,Liechtenstein,0.9767469934671115
LTU,LT0,Lietuva,0.0042880863161181
LUX,LU0,Luxembourg,0.9471769341604857
LVA,LV0,Latvija,0.16286584182714836
MKD,MK0,Severna Makedonija ,0.022454149671634394
MLT,MT0,Malta,0.15429675878657778
MNE,ME0,Crna Gora,0.6278330368347884
NLD,NL1,Noord-Nederland,0.5668387908166136
NLD,NL2,Oost-Nederland,0.49548198003056065
NLD,NL3,West-Nederland,0.8183837415323911
NLD,NL4,Zuid-Nederland,0.944129386252509
NOR,NO0,Norge,0.15078379841831147
POL,PL4,Makroregion północno-zachodni,0.29426130885876434
POL,PL5,Makroregion południowo-zachodni,0.6674970087934622
POL,PL6,Makroregion północny,0.6650716942121407
POL,PL7,Makroregion centralny,0.8952435568198867
POL,PL8,Makroregion wschodni,0.6145691784351826
POL,PL9,Makroregion województwo mazowieckie,0.14986201242111463
POL,PL2,Makroregion południowy,0.6165528828998855
PRT,PT3,Região Autónoma da Madeira,0.7508277831948666
PRT,PT1,Continente,0.5467518215162998
PRT,PT2,Região Autónoma dos Açores,0.8850113239035923
ROU,RO1,Macroregiunea Unu,0.8800601829756176
ROU,RO2,Macroregiunea Doi,0.027139818827936035
ROU,RO3,Macroregiunea Trei,0.020691491973808374
ROU,RO4,Macroregiunea Patru,0.30046759687459035
SRB,RS1,Serbia - sever,0.6713766620112904
SRB,RS2,Serbia - jug ,0.014725936415009744
SVK,SK0,Slovensko,0.24404080211483647
SVN,SI0,Slovenija,0.23668209061413414
SWE,SE1,Östra Sverige,0.6762251105436442
SWE,SE2,Södra Sverige,0.15516452234730227
SWE,SE3,Norra Sverige,0.7231295815886152
TUR,TR4,Doğu Marmara,0.6432932634589547
TUR,TR8,Batı Karadeniz,0.4654104615985857
TUR,TR9,Doğu Karadeniz,0.8006222317912366
TUR,TRA,Kuzeydoğu Anadolu,0.12702971920140627
TUR,TRB,Ortadoğu Anadolu,0.2241392864719487
TUR,TRC,Güneydoğu Anadolu,0.5196734777939422
TUR,TR1,İstanbul,0.6252723757063594
TUR,TR5,Batı Anadolu,0.12560875036078434
TUR,TR2,Batı Marmara,0.7436577460674495
TUR,TR6,Akdeniz,0.2344148591840134
TUR,TR7,Orta Anadolu,0.1686219711737187
TUR,TR3,Ege,0.7551207057870475
