Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.9330375902060297
AUT,AT2,Südösterreich,0.28825197677905146
AUT,AT3,Westösterreich,0.020870247135474806
AUT,AT1,Ostösterreich,0.9994752290749076
BEL,BE3,Région wallonne,0.5253146082051079
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.37048906562368433
BEL,BE2,Vlaams Gewest,0.5095056426875845
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.4668906599654712
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.8459025243124603
CHE,CH0,Schweiz/Suisse/Svizzera,0.32838093256956835
CYP,CY0,Kýpros,0.40278063986967394
CZE,CZ0,Česko,0.8676886854131299
DEU,DEF,Schleswig-Holstein,0.7685779001934774
DEU,DE8,Mecklenburg-Vorpommern,0.6766088973106563
DEU,DEG,Thüringen,0.30796101018714694
DEU,DE9,Niedersachsen,0.3878359041427022
DEU,DE1,Baden-Württemberg,0.7477157620556618
DEU,DEA,Nordrhein-Westfalen,0.900593218493315
DEU,DEB,Rheinland-Pfalz,0.29501721908906664
DEU,DEC,Saarland,0.27924497402902204
DEU,DE2,Bayern,0.6050163333920138
DEU,DE3,Berlin,0.7446321407108915
DEU,DED,Sachsen,0.693254158044619
DEU,DE4,Brandenburg,0.3851967466565793
DEU,DE5,Bremen,0.6316631396721288
DEU,DE6,Hamburg,0.8470448063792543
DEU,DEE,Sachsen-Anhalt,0.594650610353489
DEU,DE7,Hessen,0.7182140282081559
DNK,DK0,Danmark,0.3090509416351115
ESP,ES2,Noreste,0.5629788484346322
ESP,ES3,Comunidad de Madrid,0.05010536712807945
ESP,ES4,Centro (ES),0.6086285198647851
ESP,ES5,Este,0.1147552906239333
ESP,ES1,Noroeste,0.790806625320883
ESP,ES6,Sur,0.4211067053715606
EST,EE0,Eesti,0.21089570837394878
FIN,FI1,Manner-Suomi,0.7495983849347787
FIN,FI2,Åland,0.15310251300138922
FRA,FRF,Grand Est,0.24392798603006416
FRA,FRK,Auvergne-Rhône-Alpes,0.5397088659331007
FRA,FRG,Pays de la Loire,0.5064078337692293
FRA,FRL,Provence-Alpes-Côte d’Azur,0.662931066524177
FRA,FRM,Corse,0.7335882292768829
FRA,FRH,Bretagne,0.1633510615941023
FRA,FRI,Nouvelle-Aquitaine,0.8566223161815626
FRA,FRE,Hauts-de-France,0.2445274257115545
FRA,FRJ,Occitanie,0.605301022157598
FRA,FR1,Ile-de-France,0.5393543625183438
FRA,FRC,Bourgogne-Franche-Comté,0.9938573010140587
FRA,FRD,Normandie,0.9733786073390311
FRA,FRB,Centre — Val de Loire,0.16589696377360896
HRV,HR0,Hrvatska,0.49880126303362093
HUN,HU2,Dunántúl,0.31262521159001677
HUN,HU1,Közép-Magyarország,0.7891498491208166
HUN,HU3,Alföld és Észak,0.46884274684698957
IRL,IE0,Ireland,0.755106133455896
ISL,IS0,Ísland,0.4401074604919485
ITA,ITC,Nord-Ovest,0.22335878124541664
ITA,ITH,Nord-Est,0.01713339478133047
ITA,ITF,Sud,0.6144816566746341
ITA,ITG,Isole,0.7544327680333301
ITA,ITI,Centro (IT),0.7251429840221242
LIE,LI0,Liechtenstein,0.8329500966511473
LTU,LT0,Lietuva,0.4219858814413763
LUX,LU0,Luxembourg,0.7622544851742634
LVA,LV0,Latvija,0.693301086950675
MKD,MK0,Severna Makedonija ,0.3363155687961219
MLT,MT0,Malta,0.40928398649893016
MNE,ME0,Crna Gora,0.6600652567643834
NLD,NL1,Noord-Nederland,0.8080347045506139
NLD,NL2,Oost-Nederland,0.4361905410854773
NLD,NL3,West-Nederland,0.19100837901728207
NLD,NL4,Zuid-Nederland,0.5193310475673855
NOR,NO0,Norge,0.23782005283058105
POL,PL4,Makroregion północno-zachodni,0.5702701656659211
POL,PL5,Makroregion południowo-zachodni,0.6176165924239561
POL,PL6,Makroregion północny,0.04650745155766023
POL,PL7,Makroregion centralny,0.27990314160779395
POL,PL8,Makroregion wschodni,0.5288722452171207
POL,PL9,Makroregion województwo mazowieckie,0.04588148865955144
POL,PL2,Makroregion południowy,0.41862831034880454
PRT,PT3,Região Autónoma da Madeira,0.23571452583613384
PRT,PT1,Continente,0.6537537732297745
PRT,PT2,Região Autónoma dos Açores,0.8028568408648044
ROU,RO1,Macroregiunea Unu,0.7547218711432813
ROU,RO2,Macroregiunea Doi,0.3960881739599301
ROU,RO3,Macroregiunea Trei,0.16585520829059075
ROU,RO4,Macroregiunea Patru,0.7306624522011981
SRB,RS1,Serbia - sever,0.7796346415854966
SRB,RS2,Serbia - jug ,0.9246794240933692
SVK,SK0,Slovensko,0.45775428988082334
SVN,SI0,Slovenija,0.7574341555607292
SWE,SE1,Östra Sverige,0.5505851784559741
SWE,SE2,Södra Sverige,0.17151592835977358
SWE,SE3,Norra Sverige,0.10632345951149635
TUR,TR4,Doğu Marmara,0.1434330444262013
TUR,TR8,Batı Karadeniz,0.7881703272073289
TUR,TR9,Doğu Karadeniz,0.7535807184328257
TUR,TRA,Kuzeydoğu Anadolu,0.5632920953699169
TUR,TRB,Ortadoğu Anadolu,0.1898272397743549
TUR,TRC,Güneydoğu Anadolu,0.34269515536333683
TUR,TR1,İstanbul,0.8397929462414435
TUR,TR5,Batı Anadolu,0.26955577279118337
TUR,TR2,Batı Marmara,0.9939548039410643
TUR,TR6,Akdeniz,0.039860202107556475
TUR,TR7,Orta Anadolu,0.847114361649503
TUR,TR3,Ege,0.2936299950023378
