Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.32140910836411063
AUT,AT2,Südösterreich,0.6215405202911927
AUT,AT3,Westösterreich,0.04204536049192398
AUT,AT1,Ostösterreich,0.4745809664767874
BEL,BE3,Région wallonne,0.3938082129905802
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.5583647241440491
BEL,BE2,Vlaams Gewest,0.2688495100166757
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.6181656901369199
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.6337781067948206
CHE,CH0,Schweiz/Suisse/Svizzera,0.15809952111929282
CYP,CY0,Kýpros,0.36750875788183235
CZE,CZ0,Česko,0.2688667292092748
DEU,DEF,Schleswig-Holstein,0.8420108211680709
DEU,DE8,Mecklenburg-Vorpommern,0.8899190448011308
DEU,DEG,Thüringen,0.27802755602397045
DEU,DE9,Niedersachsen,0.11453259162009155
DEU,DE1,Baden-Württemberg,0.7597080656167046
DEU,DEA,Nordrhein-Westfalen,0.6212073876740322
DEU,DEB,Rheinland-Pfalz,0.4083841457839128
DEU,DEC,Saarland,0.892597822662605
DEU,DE2,Bayern,0.6116816191591327
DEU,DE3,Berlin,0.9823476955029767
DEU,DED,Sachsen,0.8309811024431748
DEU,DE4,Brandenburg,0.19035440041530893
DEU,DE5,Bremen,0.3556746825964897
DEU,DE6,Hamburg,0.05326463431239048
DEU,DEE,Sachsen-Anhalt,0.2600812409845781
DEU,DE7,Hessen,0.806341115592766
DNK,DK0,Danmark,0.4510406201299523
ESP,ES2,Noreste,0.9399480371507879
ESP,ES3,Comunidad de Madrid,0.21189613950939723
ESP,ES4,Centro (ES),0.5154033641140447
ESP,ES5,Este,0.27542072998067313
ESP,ES1,Noroeste,0.4005866092698016
ESP,ES6,Sur,0.6597238396359243
EST,EE0,Eesti,0.0705721324482097
FIN,FI1,Manner-Suomi,0.19141435240902283
FIN,FI2,Åland,0.8550110810041942
FRA,FRF,Grand Est,0.8750230959196692
FRA,FRK,Auvergne-Rhône-Alpes,0.023284235708839418
FRA,FRG,Pays de la Loire,0.14035345891952433
FRA,FRL,Provence-Alpes-Côte d’Azur,0.5891242194000292
FRA,FRM,Corse,0.8983060830130619
FRA,FRH,Bretagne,0.05667897692952362
FRA,FRI,Nouvelle-Aquitaine,0.5488043327972536
FRA,FRE,Hauts-de-France,0.3733722506547493
FRA,FRJ,Occitanie,0.11626011949618287
FRA,FR1,Ile-de-France,0.7925329364761777
FRA,FRC,Bourgogne-Franche-Comté,0.11092696466357377
FRA,FRD,Normandie,0.8687375185577781
FRA,FRB,Centre — Val de Loire,0.9023290565477087
HRV,HR0,Hrvatska,0.15089619810647914
HUN,HU2,Dunántúl,0.2480399592314163
HUN,HU1,Közép-Magyarország,0.06781847171083177
HUN,HU3,Alföld és Észak,0.13113238106386915
IRL,IE0,Ireland,0.80386022966518
ISL,IS0,Ísland,0.6833575349494411
ITA,ITC,Nord-Ovest,0.635656417340059
ITA,ITH,Nord-Est,0.18041808920253077
ITA,ITF,Sud,0.8103283725488029
ITA,ITG,Isole,0.694711660490862
ITA,ITI,Centro (IT),0.497505496962349
LIE,LI0,Liechtenstein,0.18136387455173963
LTU,LT0,Lietuva,0.05476660085322638
LUX,LU0,Luxembourg,0.22127579290941768
LVA,LV0,Latvija,0.9391262173447597
MKD,MK0,Severna Makedonija ,0.39582662028116244
MLT,MT0,Malta,0.8834122809527976
MNE,ME0,Crna Gora,0.07971490063047926
NLD,NL1,Noord-Nederland,0.10757474572543646
NLD,NL2,Oost-Nederland,0.5934544126918536
NLD,NL3,West-Nederland,0.34240980688540656
NLD,NL4,Zuid-Nederland,0.22951202919053115
NOR,NO0,Norge,0.48370739977254507
POL,PL4,Makroregion północno-zachodni,0.20994951951346275
POL,PL5,Makroregion południowo-zachodni,0.9994024986524276
POL,PL6,Makroregion północny,0.47329865994931775
POL,PL7,Makroregion centralny,0.29266996073659013
POL,PL8,Makroregion wschodni,0.13316694615446523
POL,PL9,Makroregion województwo mazowieckie,0.9311810488380731
POL,PL2,Makroregion południowy,0.10513827002137088
PRT,PT3,Região Autónoma da Madeira,0.059268152993835255
PRT,PT1,Continente,0.7261925867996054
PRT,PT2,Região Autónoma dos Açores,0.6331636359787313
ROU,RO1,Macroregiunea Unu,0.945692100442137
ROU,RO2,Macroregiunea Doi,0.9177204922305424
ROU,RO3,Macroregiunea Trei,0.20081255127173736
ROU,RO4,Macroregiunea Patru,0.09408641489510028
SRB,RS1,Serbia - sever,0.6162898414138026
SRB,RS2,Serbia - jug ,0.5512772360101786
SVK,SK0,Slovensko,0.5947303594656461
SVN,SI0,Slovenija,0.1707295068017186
SWE,SE1,Östra Sverige,0.26784088253391214
SWE,SE2,Södra Sverige,0.5243626526646045
SWE,SE3,Norra Sverige,0.11443801567481227
TUR,TR4,Doğu Marmara,0.4526844696919614
TUR,TR8,Batı Karadeniz,0.554474974616802
TUR,TR9,Doğu Karadeniz,0.6885203612502265
TUR,TRA,Kuzeydoğu Anadolu,0.2346901913413919
TUR,TRB,Ortadoğu Anadolu,0.786340359782208
TUR,TRC,Güneydoğu Anadolu,0.8629666768177359
TUR,TR1,İstanbul,0.032148324173296605
TUR,TR5,Batı Anadolu,0.679398889684871
TUR,TR2,Batı Marmara,0.7671578763953761
TUR,TR6,Akdeniz,0.11623651002865654
TUR,TR7,Orta Anadolu,0.0148899594055244
TUR,TR3,Ege,0.429945038587212
