Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.6088586154950201
ALB,AL02,Qender,AL0,0.8872917228455793
ALB,AL03,Jug,AL0,0.8005855397625271
AUT,AT11,Burgenland,AT1,0.5006874117260138
AUT,AT12,Niederösterreich,AT1,0.12873445981887377
AUT,AT13,Wien,AT1,0.37476186508603926
AUT,AT21,Kärnten,AT2,0.35152738362849045
AUT,AT22,Steiermark,AT2,0.008977192844426884
AUT,AT31,Oberösterreich,AT3,0.5656361681595456
AUT,AT32,Salzburg,AT3,0.9661178205491634
AUT,AT33,Tirol,AT3,0.915729849615566
AUT,AT34,Vorarlberg,AT3,0.9702750400201731
BEL,BE22,Prov. Limburg (BE),BE2,0.46373916201920073
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.3021126211082591
BEL,BE34,Prov. Luxembourg (BE),BE3,0.19258319594144846
BEL,BE35,Prov. Namur,BE3,0.3943870730298238
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.6466379535335587
BEL,BE25,Prov. West-Vlaanderen,BE2,0.849025924389544
BEL,BE31,Prov. Brabant wallon,BE3,0.3936361545373739
BEL,BE32,Prov. Hainaut,BE3,0.27270841900482257
BEL,BE33,Prov. Liège,BE3,0.4118537480835356
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.8545260505632452
BEL,BE21,Prov. Antwerpen,BE2,0.7709737434703752
BGR,BG31,Severozapaden,BG3,0.2186985740460794
BGR,BG32,Severen tsentralen,BG3,0.6782274453949014
BGR,BG33,Severoiztochen,BG3,0.32484444271120394
BGR,BG34,Yugoiztochen,BG3,0.3054813278553131
BGR,BG41,Yugozapaden,BG4,0.17674352868903775
BGR,BG42,Yuzhen tsentralen,BG4,0.3198734968239255
CHE,CH07,Ticino,CH0,0.1799205505868886
CHE,CH01,Région lémanique,CH0,0.6737775846144366
CHE,CH02,Espace Mittelland,CH0,0.2148950170498396
