Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.050748556494329855
AUT,AT2,Südösterreich,0.1293866332253839
AUT,AT3,Westösterreich,0.030076668915976934
AUT,AT1,Ostösterreich,0.8114335620645379
BEL,BE3,Région wallonne,0.7283479043382693
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.8634672551042017
BEL,BE2,Vlaams Gewest,0.24458616110742437
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.9841646106505157
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.5889689697258541
CHE,CH0,Schweiz/Suisse/Svizzera,0.8076215825684693
CYP,CY0,Kýpros,0.37921093785516435
CZE,CZ0,Česko,0.7096369849563461
DEU,DEF,Schleswig-Holstein,0.038670389600682586
DEU,DE8,Mecklenburg-Vorpommern,0.6316917626156657
DEU,DEG,Thüringen,0.6701112016479648
DEU,DE9,Niedersachsen,0.18068173366266227
DEU,DE1,Baden-Württemberg,0.18982857163884082
DEU,DEA,Nordrhein-Westfalen,0.11556409650789223
DEU,DEB,Rheinland-Pfalz,0.5711867647317168
DEU,DEC,Saarland,0.9332916802195874
DEU,DE2,Bayern,0.8706436804429313
DEU,DE3,Berlin,0.9055840771030854
DEU,DED,Sachsen,0.6423108098228345
DEU,DE4,Brandenburg,0.24567452913423005
DEU,DE5,Bremen,0.2119246498166607
DEU,DE6,Hamburg,0.9374621712851048
DEU,DEE,Sachsen-Anhalt,0.3792258549894646
DEU,DE7,Hessen,0.9469510023043903
DNK,DK0,Danmark,0.4701574869661822
ESP,ES2,Noreste,0.015012638666313638
ESP,ES3,Comunidad de Madrid,0.7852122709337077
ESP,ES4,Centro (ES),0.9831585818862099
ESP,ES5,Este,0.9220845212721258
ESP,ES1,Noroeste,0.3455938309484493
ESP,ES6,Sur,0.5902699952104251
EST,EE0,Eesti,0.9369910964732117
FIN,FI1,Manner-Suomi,0.5580367687151354
FIN,FI2,Åland,0.8922234827122747
FRA,FRF,Grand Est,0.8362240596966543
FRA,FRK,Auvergne-Rhône-Alpes,0.00573807028936979
FRA,FRG,Pays de la Loire,0.7329171804655791
FRA,FRL,Provence-Alpes-Côte d’Azur,0.20174070016744416
FRA,FRM,Corse,0.16548986235050034
FRA,FRH,Bretagne,0.6539250235201727
FRA,FRI,Nouvelle-Aquitaine,0.6267349417890514
FRA,FRE,Hauts-de-France,0.6170227400577789
FRA,FRJ,Occitanie,0.2065263332608015
FRA,FR1,Ile-de-France,0.5684874966056198
FRA,FRC,Bourgogne-Franche-Comté,0.7290080095890971
FRA,FRD,Normandie,0.2699262473062981
FRA,FRB,Centre — Val de Loire,0.6512321874122777
HRV,HR0,Hrvatska,0.37256040780654387
HUN,HU2,Dunántúl,0.17023380934493904
HUN,HU1,Közép-Magyarország,0.12661331896010264
HUN,HU3,Alföld és Észak,0.529241285944303
IRL,IE0,Ireland,0.9952767528505165
ISL,IS0,Ísland,0.5344936491378487
ITA,ITC,Nord-Ovest,0.16686599090260001
ITA,ITH,Nord-Est,0.07352563528738498
ITA,ITF,Sud,0.5407880146888819
ITA,ITG,Isole,0.09037252752298752
ITA,ITI,Centro (IT),0.7539723615881799
LIE,LI0,Liechtenstein,0.9450506568401609
LTU,LT0,Lietuva,0.38683541954793
LUX,LU0,Luxembourg,0.7893494464005752
LVA,LV0,Latvija,0.2971986455379594
MKD,MK0,Severna Makedonija ,0.7437357201235024
MLT,MT0,Malta,0.5283273301458464
MNE,ME0,Crna Gora,0.05652850338471749
NLD,NL1,Noord-Nederland,0.020470289535385988
NLD,NL2,Oost-Nederland,0.15613406924115758
NLD,NL3,West-Nederland,0.14204647392634318
NLD,NL4,Zuid-Nederland,0.3043859823020505
NOR,NO0,Norge,0.6237588911048266
POL,PL4,Makroregion północno-zachodni,0.4739897487152337
POL,PL5,Makroregion południowo-zachodni,0.8872377213384075
POL,PL6,Makroregion północny,0.46894097466079654
POL,PL7,Makroregion centralny,0.048253945254070674
POL,PL8,Makroregion wschodni,0.8669055855837892
POL,PL9,Makroregion województwo mazowieckie,0.7945466266957691
POL,PL2,Makroregion południowy,0.4128996923710204
PRT,PT3,Região Autónoma da Madeira,0.2906128019049622
PRT,PT1,Continente,0.7943517327098119
PRT,PT2,Região Autónoma dos Açores,0.10219232589878902
ROU,RO1,Macroregiunea Unu,0.5878800659349825
ROU,RO2,Macroregiunea Doi,0.17270691589227494
ROU,RO3,Macroregiunea Trei,0.6878996259340233
ROU,RO4,Macroregiunea Patru,0.8275520726318977
SRB,RS1,Serbia - sever,0.20051236430966446
SRB,RS2,Serbia - jug ,0.2919139886896098
SVK,SK0,Slovensko,0.4933613091315192
SVN,SI0,Slovenija,0.23282394287998187
SWE,SE1,Östra Sverige,0.0505089906441899
SWE,SE2,Södra Sverige,0.7837995490041124
SWE,SE3,Norra Sverige,0.3571474126225477
TUR,TR4,Doğu Marmara,0.6756270064436986
TUR,TR8,Batı Karadeniz,0.8852259095767355
TUR,TR9,Doğu Karadeniz,0.14068089294334252
TUR,TRA,Kuzeydoğu Anadolu,0.5996559038295939
TUR,TRB,Ortadoğu Anadolu,0.231680514260461
TUR,TRC,Güneydoğu Anadolu,0.785904027117717
TUR,TR1,İstanbul,0.3166999565452052
TUR,TR5,Batı Anadolu,0.2522915193309365
TUR,TR2,Batı Marmara,0.35354179705198585
TUR,TR6,Akdeniz,0.9475522180516643
TUR,TR7,Orta Anadolu,0.8591612168017873
TUR,TR3,Ege,0.3691252790834697
