Country,Size,Sector,Location,NUTS3_ID,COUNTY_ID,State,Name,Growth,Borrow,Shrink,IR,EWS
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344000,False,False,True,Baa3,High
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344002,True,False,False,A1,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344003,False,False,True,B3,High
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344004,False,True,False,Baa1,High
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344006,True,True,False,Caa/C,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344007,False,True,False,Ba2,High
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344008,True,False,False,Baa2,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344009,True,False,False,A1,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344010,False,False,True,B1,High
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344011,True,False,False,Baa3,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344012,False,True,False,A3,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344013,True,False,False,Baa3,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344014,True,False,False,B3,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344015,True,True,False,Aa1,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344017,True,False,False,Ba3,Medium
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344019,False,False,True,A3,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344020,True,True,False,Ba1,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344021,True,True,False,A3,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344022,True,True,False,Caa/C,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344023,True,False,False,B2,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344024,False,True,True,A2,Medium
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344025,True,True,False,Ba1,Medium
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344026,True,False,False,Baa3,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344028,True,False,False,Caa/C,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344029,False,False,True,Ba2,Low
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344030,False,True,False,Caa/C,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344031,False,False,True,A3,Severe
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344032,False,True,False,A1,Medium
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344033,True,False,False,Ba2,Medium
USA,Large,HiTech,"Lawrence, IN, USA",,18093.0,IN,Name3344034,True,True,False,A3,High
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344035,True,False,False,Aa1,Low
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344036,True,True,False,Baa3,Low
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344038,False,False,True,B3,Severe
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344039,True,True,False,Caa/C,Medium
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344040,True,True,False,Baa2,Medium
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344041,True,True,False,Baa2,Low
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344042,True,True,False,Ba2,Medium
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344043,False,True,False,A3,High
USA,Large,Agriculture,"Lawrence, IN, USA",,18093.0,IN,Name3344044,True,False,False,Aa3,Severe
