State,FIPS,States_Full,Growth_Rate
AL,1,Alabama,0.35359953199580796
AK,2,Alaska,0.8670941968025301
AZ,4,Arizona,0.16948970121357032
AR,5,Arkansas,0.968933749435199
CA,6,California,0.24521609186913895
CO,8,Colorado,0.5814136561941041
CT,9,Connecticut,0.5795704442421938
DE,10,Delaware,0.8093615885779329
DC,11,District of Columbia,0.37276906992702163
FL,12,Florida,0.3063942348833848
GA,13,Georgia,0.33762425988631284
HI,15,Hawaii,0.2782901338771758
ID,16,Idaho,0.8831508638473071
IL,17,Illinois,0.9041263020046454
IN,18,Indiana,0.9119202047941453
IA,19,Iowa,0.19995652965658084
KS,20,Kansas,0.9759938970307908
KY,21,Kentucky,0.013976795999601554
LA,22,Louisiana,0.6754953276237924
ME,23,Maine,0.07263461544001326
MD,24,Maryland,0.4787463810710595
MA,25,Massachusetts,0.1548270902439277
MI,26,Michigan,0.9267816820197851
MN,27,Minnesota,0.5678392465136455
MS,28,Mississippi,0.17825564615933565
MO,29,Missouri,0.7528076692254821
MT,30,Montana,0.9354903950508674
NE,31,Nebraska,0.5665747226652903
NV,32,Nevada,0.5795876613275124
NH,33,New Hampshire,0.13583785795037673
NJ,34,New Jersey,0.19731841057042165
NM,35,New Mexico,0.8395123898480564
NY,36,New York,0.28720845616718993
NC,37,North Carolina,0.7058640612634931
ND,38,North Dakota,0.3679006211723803
OH,39,Ohio,0.8126614773232648
OK,40,Oklahoma,0.37785863472767445
OR,41,Oregon,0.4602770463039131
PA,42,Pennsylvania,0.7553643455888722
RI,44,Rhode Island,0.8455019722897336
SC,45,South Carolina,0.6456314814995008
SD,46,South Dakota,0.7018017419882994
TN,47,Tennessee,0.8155315208554286
TX,48,Texas,0.19545130416591738
UT,49,Utah,0.3263945942599915
VT,50,Vermont,0.7176549050941405
VA,51,Virginia,0.199863954146566
WA,53,Washington,0.5774126396131172
WV,54,West Virginia,0.5130902589621249
WI,55,Wisconsin,0.8080818342745163
WY,56,Wyoming,0.34814207214414616
PR,72,Puerto Rico,0.8139498396013851
