Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.11383736962968516
ALB,AL02,Qender,AL0,0.7840552377064958
ALB,AL03,Jug,AL0,0.4677259782789862
AUT,AT11,Burgenland,AT1,0.879084377400446
AUT,AT12,Niederösterreich,AT1,0.5261734147221224
AUT,AT13,Wien,AT1,0.47372102315500575
AUT,AT21,Kärnten,AT2,0.9948380525191219
AUT,AT22,Steiermark,AT2,0.7756572855714614
AUT,AT31,Oberösterreich,AT3,0.23412394936843384
AUT,AT32,Salzburg,AT3,0.7030737992448366
AUT,AT33,Tirol,AT3,0.38772058103891294
AUT,AT34,Vorarlberg,AT3,0.841108387008789
BEL,BE22,Prov. Limburg (BE),BE2,0.20675436167855965
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.7325752352823474
BEL,BE34,Prov. Luxembourg (BE),BE3,0.5081040347668615
BEL,BE35,Prov. Namur,BE3,0.14342461274889984
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.8987346835795901
BEL,BE25,Prov. West-Vlaanderen,BE2,0.03442657540090388
BEL,BE31,Prov. Brabant wallon,BE3,0.9219025317188921
BEL,BE32,Prov. Hainaut,BE3,0.8040938980456829
BEL,BE33,Prov. Liège,BE3,0.4727018742839766
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.7359297954609516
BEL,BE21,Prov. Antwerpen,BE2,0.8177442714492431
BGR,BG31,Severozapaden,BG3,0.057165715379137394
BGR,BG32,Severen tsentralen,BG3,0.15765931728630944
BGR,BG33,Severoiztochen,BG3,0.4170790461997159
BGR,BG34,Yugoiztochen,BG3,0.8930741809345536
BGR,BG41,Yugozapaden,BG4,0.7234918803544718
BGR,BG42,Yuzhen tsentralen,BG4,0.7679288192165178
CHE,CH07,Ticino,CH0,0.9829202289517364
CHE,CH01,Région lémanique,CH0,0.0998646536515213
CHE,CH02,Espace Mittelland,CH0,0.3458144926587551
CHE,CH03,Nordwestschweiz,CH0,0.9819494967523106
CHE,CH04,Zürich,CH0,0.5225186630160791
CHE,CH05,Ostschweiz,CH0,0.11013281784858475
CHE,CH06,Zentralschweiz,CH0,0.6724923625827466
CYP,CY00,Kýpros,CY0,0.8333824980078758
CZE,CZ02,Střední Čechy,CZ0,0.7608413515733482
CZE,CZ03,Jihozápad,CZ0,0.24124984231406832
CZE,CZ04,Severozápad,CZ0,0.17924805636514396
CZE,CZ05,Severovýchod,CZ0,0.2322556997573546
CZE,CZ06,Jihovýchod,CZ0,0.5077076809442225
CZE,CZ07,Střední Morava,CZ0,0.645615868931316
CZE,CZ08,Moravskoslezsko,CZ0,0.13580370565319522
CZE,CZ01,Praha,CZ0,0.6003640189109769
DEU,DEB1,Koblenz,DEB,0.41848575349330164
DEU,DEB2,Trier,DEB,0.7717259671146708
DEU,DE13,Freiburg,DE1,0.7720148027508438
DEU,DE72,Gießen,DE7,0.8685989898935351
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.7008394805798084
DEU,DE14,Tübingen,DE1,0.2310037624695841
DEU,DE73,Kassel,DE7,0.9177222820519255
DEU,DEC0,Saarland,DEC,0.4171470101672048
DEU,DE21,Oberbayern,DE2,0.8325374502601397
DEU,DEG0,Thüringen,DEG,0.5835156897247766
DEU,DE22,Niederbayern,DE2,0.46744606032545555
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.22212940795441583
DEU,DE23,Oberpfalz,DE2,0.10242653050854311
DEU,DE91,Braunschweig,DE9,0.29333825674905056
DEU,DE24,Oberfranken,DE2,0.692984998358768
DEU,DE92,Hannover,DE9,0.7613562560764113
DEU,DED2,Dresden,DED,0.21908191620544426
DEU,DE25,Mittelfranken,DE2,0.37010146547138245
DEU,DE93,Lüneburg,DE9,0.7439853428081533
DEU,DED4,Chemnitz,DED,0.2134244356795476
DEU,DE26,Unterfranken,DE2,0.7757966729150946
DEU,DE94,Weser-Ems,DE9,0.18591707207140595
DEU,DED5,Leipzig,DED,0.9430159418418966
DEU,DEA1,Düsseldorf,DEA,0.4094378035847872
DEU,DE27,Schwaben,DE2,0.2110301773092873
DEU,DE30,Berlin,DE3,0.3385481962725587
DEU,DEA2,Köln,DEA,0.13668865776264316
DEU,DEE0,Sachsen-Anhalt,DEE,0.5298464537937806
DEU,DEA3,Münster,DEA,0.9661630612066954
DEU,DE40,Brandenburg,DE4,0.6046296554535234
DEU,DE50,Bremen,DE5,0.3974728079998552
DEU,DEA4,Detmold,DEA,0.39634406065366323
DEU,DEF0,Schleswig-Holstein,DEF,0.025359384106285576
DEU,DE11,Stuttgart,DE1,0.6898657342123713
DEU,DE60,Hamburg,DE6,0.7139947348515865
DEU,DEA5,Arnsberg,DEA,0.48839023353232125
DEU,DE71,Darmstadt,DE7,0.5315980456380374
DEU,DE12,Karlsruhe,DE1,0.7872779987449718
DNK,DK01,Hovedstaden,DK0,0.2948345858601137
