Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.20914008215129165
ALB,AL02,Qender,AL0,0.4556963413658369
ALB,AL03,Jug,AL0,0.4060369780206905
AUT,AT11,Burgenland,AT1,0.3646520971112178
AUT,AT12,Niederösterreich,AT1,0.15789379050142482
AUT,AT13,Wien,AT1,0.49064910201148426
AUT,AT21,Kärnten,AT2,0.5478351582085956
AUT,AT22,Steiermark,AT2,0.626727382348804
AUT,AT31,Oberösterreich,AT3,0.6644474532740292
AUT,AT32,Salzburg,AT3,0.41151719817219845
AUT,AT33,Tirol,AT3,0.19657522846023123
AUT,AT34,Vorarlberg,AT3,0.5681467558838253
BEL,BE22,Prov. Limburg (BE),BE2,0.2642089890996334
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.8422054698588607
BEL,BE34,Prov. Luxembourg (BE),BE3,0.7695642341705962
BEL,BE35,Prov. Namur,BE3,0.9796312518919974
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.6530448320580673
BEL,BE25,Prov. West-Vlaanderen,BE2,0.4074933641183853
BEL,BE31,Prov. Brabant wallon,BE3,0.3313819785141121
BEL,BE32,Prov. Hainaut,BE3,0.3829744687736292
BEL,BE33,Prov. Liège,BE3,0.11945248489649574
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.9656956281237101
BEL,BE21,Prov. Antwerpen,BE2,0.45699021618256297
BGR,BG31,Severozapaden,BG3,0.1872235526704633
BGR,BG32,Severen tsentralen,BG3,0.8610076588362449
BGR,BG33,Severoiztochen,BG3,0.6111885946922716
BGR,BG34,Yugoiztochen,BG3,0.4712590932000753
BGR,BG41,Yugozapaden,BG4,0.6608865970388873
BGR,BG42,Yuzhen tsentralen,BG4,0.16984796766297605
CHE,CH07,Ticino,CH0,0.2877550386200397
CHE,CH01,Région lémanique,CH0,0.8862925796736477
CHE,CH02,Espace Mittelland,CH0,0.7442450252188793
CHE,CH03,Nordwestschweiz,CH0,0.34946634739008486
CHE,CH04,Zürich,CH0,0.8895162802975194
CHE,CH05,Ostschweiz,CH0,0.39303237503306543
CHE,CH06,Zentralschweiz,CH0,0.8867968071587236
CYP,CY00,Kýpros,CY0,0.5720870899625684
CZE,CZ02,Střední Čechy,CZ0,0.5734310765616105
CZE,CZ03,Jihozápad,CZ0,0.9403538763188845
CZE,CZ04,Severozápad,CZ0,0.344195681701585
CZE,CZ05,Severovýchod,CZ0,0.3685436402465775
CZE,CZ06,Jihovýchod,CZ0,0.018641404510620685
CZE,CZ07,Střední Morava,CZ0,0.8495090199180136
CZE,CZ08,Moravskoslezsko,CZ0,0.8590003038052003
CZE,CZ01,Praha,CZ0,0.9662280154941157
DEU,DEB1,Koblenz,DEB,0.6454217395023524
DEU,DEB2,Trier,DEB,0.06887779970517538
DEU,DE13,Freiburg,DE1,0.2489960920803138
DEU,DE72,Gießen,DE7,0.33386075329420684
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.5306835940151071
DEU,DE14,Tübingen,DE1,0.5659080096791531
DEU,DE73,Kassel,DE7,0.8024414166421181
DEU,DEC0,Saarland,DEC,0.22268506551121525
DEU,DE21,Oberbayern,DE2,0.8848061469989782
DEU,DEG0,Thüringen,DEG,0.6103898213350387
DEU,DE22,Niederbayern,DE2,0.5760024364442865
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.18666476469673476
DEU,DE23,Oberpfalz,DE2,0.8016131233567498
DEU,DE91,Braunschweig,DE9,0.05980363363684171
DEU,DE24,Oberfranken,DE2,0.9462786672324096
DEU,DE92,Hannover,DE9,0.09313260763307918
DEU,DED2,Dresden,DED,0.6652067803418128
DEU,DE25,Mittelfranken,DE2,0.08915394362947215
DEU,DE93,Lüneburg,DE9,0.9377434804051519
DEU,DED4,Chemnitz,DED,0.721106822955038
DEU,DE26,Unterfranken,DE2,0.4820928479588201
DEU,DE94,Weser-Ems,DE9,0.07720372144879006
DEU,DED5,Leipzig,DED,0.8499647870440256
DEU,DEA1,Düsseldorf,DEA,0.5902317548908051
DEU,DE27,Schwaben,DE2,0.4009105133766335
DEU,DE30,Berlin,DE3,0.2684980278031339
DEU,DEA2,Köln,DEA,0.7744915569439924
DEU,DEE0,Sachsen-Anhalt,DEE,0.7187913589168822
DEU,DEA3,Münster,DEA,0.07086360915766432
DEU,DE40,Brandenburg,DE4,0.3419654033144436
DEU,DE50,Bremen,DE5,0.10467197662698369
DEU,DEA4,Detmold,DEA,0.7897430890029614
DEU,DEF0,Schleswig-Holstein,DEF,0.9573657291467292
DEU,DE11,Stuttgart,DE1,0.6214537378370621
DEU,DE60,Hamburg,DE6,0.5525086934348006
DEU,DEA5,Arnsberg,DEA,0.9930430070107498
DEU,DE71,Darmstadt,DE7,0.5119183825792997
DEU,DE12,Karlsruhe,DE1,0.5747299855293235
DNK,DK01,Hovedstaden,DK0,0.5920730827484162
DNK,DK02,Sjælland,DK0,0.09541616593206148
DNK,DK03,Syddanmark,DK0,0.49680980072755754
DNK,DK04,Midtjylland,DK0,0.9907361835186042
DNK,DK05,Nordjylland,DK0,0.5776321854004702
ESP,ES22,Comunidad Foral de Navarra,ES2,0.6378613518698549
ESP,ES30,Comunidad de Madrid,ES3,0.7023593954283631
ESP,ES53,Illes Balears,ES5,0.2914933614995222
ESP,ES41,Castilla y León,ES4,0.8480833606890195
ESP,ES61,Andalucía,ES6,0.6712950834478222
ESP,ES62,Región de Murcia,ES6,0.4168734249660715
ESP,ES63,Ciudad de Ceuta,ES6,0.9258314945844826
ESP,ES64,Ciudad de Melilla,ES6,0.9412265935471893
ESP,ES42,Castilla-La Mancha,ES4,0.23470111666502902
ESP,ES43,Extremadura,ES4,0.669604196782687
ESP,ES51,Cataluña,ES5,0.5528686209416781
ESP,ES52,Comunitat Valenciana ,ES5,0.11213893675700515
ESP,ES11,Galicia,ES1,0.06341925751633337
ESP,ES23,La Rioja,ES2,0.07766113219605009
ESP,ES12,Principado de Asturias,ES1,0.6737282212263173
ESP,ES13,Cantabria,ES1,0.8718221260327669
ESP,ES24,Aragón,ES2,0.006470221516085006
ESP,ES21,País Vasco,ES2,0.2059947759846421
EST,EE00,Eesti,EE0,0.47183934350842216
FIN,FI19,Länsi-Suomi,FI1,0.673034437717479
FIN,FI1B,Helsinki-Uusimaa,FI1,0.26760024600702204
FIN,FI1C,Etelä-Suomi,FI1,0.570021945020729
FIN,FI1D,Pohjois- ja Itä-Suomi,FI1,0.9456692691016236
FIN,FI20,Åland,FI2,0.932721138398111
FRA,FRI1,Aquitaine,FRI,0.15594809908526652
FRA,FRE2,Picardie,FRE,0.7315396351328187
FRA,FR10,Ile-de-France,FR1,0.4032959528420358
FRA,FRJ2,Midi-Pyrénées,FRJ,0.8340700343445862
FRA,FRF1,Alsace,FRF,0.054108414291889506
FRA,FRB0,Centre — Val de Loire,FRB,0.07939910063652356
FRA,FRK1,Auvergne,FRK,0.9526810191512877
FRA,FRF2,Champagne-Ardenne,FRF,0.38360103725023853
FRA,FRI2,Limousin,FRI,0.7348879320424929
FRA,FRC1,Bourgogne,FRC,0.4505990102078513
FRA,FRF3,Lorraine,FRF,0.7426389981978707
FRA,FRI3,Poitou-Charentes,FRI,0.9041706944468987
FRA,FRC2,Franche-Comté,FRC,0.5350921166951809
FRA,FRG0,Pays de la Loire,FRG,0.18914723612570328
FRA,FRJ1,Languedoc-Roussillon,FRJ,0.8470704270522628
FRA,FRD1,Basse-Normandie ,FRD,0.6967846144219526
FRA,FRD2,Haute-Normandie ,FRD,0.7497877372303002
FRA,FRE1,Nord-Pas de Calais,FRE,0.39233089072880056
FRA,FRH0,Bretagne,FRH,0.2813348052484129
FRA,FRK2,Rhône-Alpes,FRK,0.37390091552693794
FRA,FRL0,Provence-Alpes-Côte d’Azur,FRL,0.8747980182589409
FRA,FRM0,Corse,FRM,0.6143234949871411
HRV,HR02,Panonska Hrvatska,HR0,0.9628603721061822
HRV,HR03,Jadranska Hrvatska,HR0,0.12771225041113565
HRV,HR05,Grad Zagreb,HR0,0.9154548296453592
HRV,HR06,Sjeverna Hrvatska,HR0,0.08915052493241349
HUN,HU22,Nyugat-Dunántúl,HU2,0.8086965423899447
HUN,HU23,Dél-Dunántúl,HU2,0.8488355545124441
HUN,HU32,Észak-Alföld,HU3,0.6930709263776759
HUN,HU33,Dél-Alföld,HU3,0.9687753858121625
HUN,HU11,Budapest,HU1,0.4263062987441809
HUN,HU12,Pest,HU1,0.783454138973079
HUN,HU31,Észak-Magyarország,HU3,0.18568554549367977
HUN,HU21,Közép-Dunántúl,HU2,0.5727469964788002
IRL,IE04,Northern and Western,IE0,0.6222818814026103
IRL,IE05,Southern,IE0,0.5854506034867882
IRL,IE06,Eastern and Midland,IE0,0.9845800001888937
ISL,IS00,Ísland,IS0,0.03384628909035026
ITA,ITI3,Marche,ITI,0.09881984832068158
ITA,ITI4,Lazio,ITI,0.36544327211740335
ITA,ITI1,Toscana,ITI,0.8053608707941315
ITA,ITI2,Umbria,ITI,0.10059273732114782
ITA,ITF6,Calabria,ITF,0.6846848194962041
ITA,ITG1,Sicilia,ITG,0.7524653524423706
ITA,ITH3,Veneto,ITH,0.6227983061712932
ITA,ITH4,Friuli-Venezia Giulia,ITH,0.07940487747227964
ITA,ITH5,Emilia-Romagna,ITH,0.023085277116452585
ITA,ITC1,Piemonte,ITC,0.03006771503107042
