Country,Growth_Rate
ABW,0.7254071090430718
AFG,0.5003229784095777
AGO,0.8564948424317015
AIA,0.06423044986971671
ALA,0.08258609724670485
ALB,0.23214096756816827
AND,0.5624131370257089
ARE,0.22468033941538057
ARG,0.9205702231979807
ARM,0.8157748918643242
ASM,0.5530513682413765
ATA,0.6357371786931206
ATF,0.2876335182305291
ATG,0.25515334242102394
AUS,0.009068313414846929
AUT,0.9360169381546402
AZE,0.10270617936496484
BDI,0.7681589743175166
BEL,0.4499954284821446
BEN,0.08797538308023267
BES,0.76725450856879
BFA,0.6410213354088761
BGD,0.8489524621325699
BGR,0.834845598777651
BHR,0.07744923217601496
BHS,0.9131978859598326
BIH,0.6112379216590675
BLM,0.46585774181856565
BLR,0.34378866168062006
BLZ,0.2248447744714841
BMU,0.9370031239771723
BOL,0.14350166544916443
BRA,0.730869674735492
BRB,0.3140891543310478
BRN,0.6715305748872059
BTN,0.3837620565038733
BVT,0.5182749794334273
BWA,0.0336745234422029
CAF,0.7138146992674056
CAN,0.14740011179578083
CCK,0.45887970877771744
CHE,0.3560248569710115
CHL,0.3935952053786267
CHN,0.6250656423438156
CIV,0.1885707303283325
CMR,0.16931997722151426
COD,0.8021273376081579
COG,0.04211729924949026
COK,0.002890164991518951
COL,0.2564955824111155
COM,0.74014508083859
CPV,0.16312457442695039
CRI,0.4126459255018662
CUB,0.9057169157907902
CUW,0.556011006875209
CXR,0.4462427621425127
CYM,0.7481700550679377
CYP,0.04790184599859404
CZE,0.5980935167465936
DEU,0.3034789610566717
DJI,0.9358620127116811
DMA,0.8949992986899981
DNK,0.05655266768760747
DOM,0.8892097616589989
DZA,0.20564280357480702
ECU,0.45815477293521456
EGY,0.5688635191996416
ERI,0.6946687362361771
ESH,0.6271298641414264
ESP,0.3771831145402279
EST,0.9421066145878433
ETH,0.769599739586569
FIN,0.5717235418407656
FJI,0.2308464341801174
FLK,0.12935559937699848
FRA,0.9988790750477154
FRO,0.972497533346917
FSM,0.814403733359972
GAB,0.7135288676594942
