Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.9193947024941046
AUT,AT2,Südösterreich,0.4850635270211848
AUT,AT3,Westösterreich,0.520680394736975
AUT,AT1,Ostösterreich,0.9108871742648714
BEL,BE3,Région wallonne,0.6156148615537401
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.6820276958431742
BEL,BE2,Vlaams Gewest,0.4126975948319317
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.29051325465492317
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.1969537876800569
CHE,CH0,Schweiz/Suisse/Svizzera,0.8848323415109098
CYP,CY0,Kýpros,0.6071752791034344
CZE,CZ0,Česko,0.6308790239061224
DEU,DEF,Schleswig-Holstein,0.38134962161718
DEU,DE8,Mecklenburg-Vorpommern,0.11656602624966916
DEU,DEG,Thüringen,0.5973080151584823
DEU,DE9,Niedersachsen,0.9406301818577932
DEU,DE1,Baden-Württemberg,0.35606925556174196
DEU,DEA,Nordrhein-Westfalen,0.7124490993278112
DEU,DEB,Rheinland-Pfalz,0.9837498173947158
DEU,DEC,Saarland,0.858355248221854
DEU,DE2,Bayern,0.7174440044447956
DEU,DE3,Berlin,0.9922829863180299
DEU,DED,Sachsen,0.023217219578346104
DEU,DE4,Brandenburg,0.09869411237327474
DEU,DE5,Bremen,0.2683831440101686
DEU,DE6,Hamburg,0.832570563955036
DEU,DEE,Sachsen-Anhalt,0.9629507708128354
DEU,DE7,Hessen,0.06682366214180391
DNK,DK0,Danmark,0.5144895354046335
ESP,ES2,Noreste,0.3859773114418319
ESP,ES3,Comunidad de Madrid,0.6990957156921728
ESP,ES4,Centro (ES),0.0016632625644248389
ESP,ES5,Este,0.013665351753690769
ESP,ES1,Noroeste,0.4941812999407794
ESP,ES6,Sur,0.6513896196439565
EST,EE0,Eesti,0.8802991643763839
FIN,FI1,Manner-Suomi,0.7666357296102155
FIN,FI2,Åland,0.7827305068200217
FRA,FRF,Grand Est,0.6150347798898443
FRA,FRK,Auvergne-Rhône-Alpes,0.9055230068762135
FRA,FRG,Pays de la Loire,0.901417549383304
FRA,FRL,Provence-Alpes-Côte d’Azur,0.44081958826294365
FRA,FRM,Corse,0.26695161864649763
FRA,FRH,Bretagne,0.5931922747450623
FRA,FRI,Nouvelle-Aquitaine,0.3040759902586385
FRA,FRE,Hauts-de-France,0.8472514935539612
FRA,FRJ,Occitanie,0.6610628132740256
FRA,FR1,Ile-de-France,0.01889042754165271
FRA,FRC,Bourgogne-Franche-Comté,0.9065157665843913
FRA,FRD,Normandie,0.9117234942168161
FRA,FRB,Centre — Val de Loire,0.45800915202621295
HRV,HR0,Hrvatska,0.13711252735047463
HUN,HU2,Dunántúl,0.15469854343374978
HUN,HU1,Közép-Magyarország,0.7894707481184489
HUN,HU3,Alföld és Észak,0.5274063257323938
IRL,IE0,Ireland,0.6733155980475667
ISL,IS0,Ísland,0.08556898087341158
ITA,ITC,Nord-Ovest,0.00814682625451879
ITA,ITH,Nord-Est,0.7242092735462059
ITA,ITF,Sud,0.2825649136886986
ITA,ITG,Isole,0.18937163503906473
ITA,ITI,Centro (IT),0.057688205710191065
LIE,LI0,Liechtenstein,0.8945460471355652
LTU,LT0,Lietuva,0.24466003698598848
LUX,LU0,Luxembourg,0.15973529684700305
LVA,LV0,Latvija,0.09162417864258188
MKD,MK0,Severna Makedonija ,0.5270056804948264
MLT,MT0,Malta,0.42746085018443647
MNE,ME0,Crna Gora,0.25732702692553133
NLD,NL1,Noord-Nederland,0.7588878127566734
NLD,NL2,Oost-Nederland,0.2560130875999467
NLD,NL3,West-Nederland,0.12540075926485106
NLD,NL4,Zuid-Nederland,0.5960810331058457
NOR,NO0,Norge,0.8337471400097173
POL,PL4,Makroregion północno-zachodni,0.8629400693795599
POL,PL5,Makroregion południowo-zachodni,0.32825013734735
POL,PL6,Makroregion północny,0.8870468210549705
POL,PL7,Makroregion centralny,0.8730768199734165
POL,PL8,Makroregion wschodni,0.5621261706310041
POL,PL9,Makroregion województwo mazowieckie,0.1124574547073991
POL,PL2,Makroregion południowy,0.8654529191007956
PRT,PT3,Região Autónoma da Madeira,0.7511420762678905
PRT,PT1,Continente,0.484453814584907
PRT,PT2,Região Autónoma dos Açores,0.5191597128566723
ROU,RO1,Macroregiunea Unu,0.4990245958066428
ROU,RO2,Macroregiunea Doi,0.4423618310007946
ROU,RO3,Macroregiunea Trei,0.7433558993116717
ROU,RO4,Macroregiunea Patru,0.3017929137089411
SRB,RS1,Serbia - sever,0.09739163941579632
SRB,RS2,Serbia - jug ,0.5610878029999121
SVK,SK0,Slovensko,0.04170047363120377
SVN,SI0,Slovenija,0.4021631013018615
SWE,SE1,Östra Sverige,0.7333688326987572
SWE,SE2,Södra Sverige,0.9893452334181594
SWE,SE3,Norra Sverige,0.5601672170890571
TUR,TR4,Doğu Marmara,0.7403358339538011
TUR,TR8,Batı Karadeniz,0.8014191137241707
TUR,TR9,Doğu Karadeniz,0.37774357327818664
TUR,TRA,Kuzeydoğu Anadolu,0.1240824828787046
TUR,TRB,Ortadoğu Anadolu,0.5081645127783486
TUR,TRC,Güneydoğu Anadolu,0.6219849460926696
TUR,TR1,İstanbul,0.5626104494414093
TUR,TR5,Batı Anadolu,0.8119878593146621
TUR,TR2,Batı Marmara,0.5670621809900745
TUR,TR6,Akdeniz,0.6022456110938703
TUR,TR7,Orta Anadolu,0.1897105219427352
TUR,TR3,Ege,0.6069133771699713
