parent,child,Count,Growth_Rate,Type
,MDA,910,0.46772765046988507,Overall
MDA,HiTech,95,0.7910097697734543,Sector
MDA,Agriculture,97,0.09926790249919293,Sector
MDA,Transportation,15,0.46029901941956974,Sector
MDA,Consumer_Products,89,0.9420854275930214,Sector
MDA,Unassigned,87,0.9074202619063195,Sector
MDA,Communication,55,0.27539038060950727,Sector
MDA,Trade,79,0.4847124932673398,Sector
MDA,Business_Services,65,0.715612779830481,Sector
MDA,Business_Products,94,0.2999752870988043,Sector
MDA,Construction,3,0.13880528087877864,Sector
MDA,Services,42,0.39014238523842093,Sector
MDA,Mining,67,0.04659896256436724,Sector
MDA,Health_Care,21,0.06204998876546164,Sector
MDA,EnergyExpL_Prod,85,0.5923381858259507,Sector
MDA,Utilities,16,0.8102066317776072,Sector
