parent,child,Count,Growth_Rate,Type
,LTU,713,0.503704841335578,Overall
LTU,HiTech,48,0.7363169539697496,Sector
LTU,Agriculture,37,0.6575939071800139,Sector
LTU,Transportation,35,0.604640383274792,Sector
LTU,Consumer_Products,83,0.32285532141241935,Sector
LTU,Unassigned,61,0.5791812604004098,Sector
LTU,Communication,60,0.7335721861506722,Sector
LTU,Trade,39,0.8551174077920926,Sector
LTU,Business_Services,15,0.2632935845689781,Sector
LTU,Business_Products,10,0.5856937871634659,Sector
LTU,Construction,71,0.017334153668497554,Sector
LTU,Services,47,0.3454636378223074,Sector
LTU,Mining,16,0.04267220536219696,Sector
LTU,Health_Care,80,0.7725361378902106,Sector
LTU,EnergyExpL_Prod,55,0.12029797989104074,Sector
LTU,Utilities,56,0.9190037134868239,Sector
