Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.16793801854958168
AUT,AT2,Südösterreich,0.4744675078386924
AUT,AT3,Westösterreich,0.957619572878407
AUT,AT1,Ostösterreich,0.022770930480413343
BEL,BE3,Région wallonne,0.8732967466030055
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.7327197306528218
BEL,BE2,Vlaams Gewest,0.32244350779610553
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.2931874089676122
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.006602708413945169
CHE,CH0,Schweiz/Suisse/Svizzera,0.5895332432824228
CYP,CY0,Kýpros,0.396635574070034
CZE,CZ0,Česko,0.31830411895379707
DEU,DEF,Schleswig-Holstein,0.05723739283577289
DEU,DE8,Mecklenburg-Vorpommern,0.24653481120636822
DEU,DEG,Thüringen,0.9365433793145214
DEU,DE9,Niedersachsen,0.6466624085297992
DEU,DE1,Baden-Württemberg,0.4312251747237068
DEU,DEA,Nordrhein-Westfalen,0.3218708482408652
DEU,DEB,Rheinland-Pfalz,0.9917847315503858
DEU,DEC,Saarland,0.2535788392493401
DEU,DE2,Bayern,0.584408656549404
DEU,DE3,Berlin,0.1398306035937198
DEU,DED,Sachsen,0.25450180078527795
DEU,DE4,Brandenburg,0.7213099954845391
DEU,DE5,Bremen,0.48111411451513686
DEU,DE6,Hamburg,0.411908646189343
DEU,DEE,Sachsen-Anhalt,0.17912848411599303
DEU,DE7,Hessen,0.9541701561518912
DNK,DK0,Danmark,0.5635302584772844
ESP,ES2,Noreste,0.8009402260634177
ESP,ES3,Comunidad de Madrid,0.5997797308827203
ESP,ES4,Centro (ES),0.8269820260628723
ESP,ES5,Este,0.4004280812550872
ESP,ES1,Noroeste,0.4790196461718942
ESP,ES6,Sur,0.19696719697656695
EST,EE0,Eesti,0.8889934519195001
FIN,FI1,Manner-Suomi,0.22951653881565237
FIN,FI2,Åland,0.08273338341436431
FRA,FRF,Grand Est,0.9074434622155471
FRA,FRK,Auvergne-Rhône-Alpes,0.6065742649209925
FRA,FRG,Pays de la Loire,0.8127979583594126
FRA,FRL,Provence-Alpes-Côte d’Azur,0.41360969818492066
FRA,FRM,Corse,0.22287425606077926
FRA,FRH,Bretagne,0.5820687637448805
FRA,FRI,Nouvelle-Aquitaine,0.20617743692978974
FRA,FRE,Hauts-de-France,0.7811515002823222
FRA,FRJ,Occitanie,0.9095490287230193
FRA,FR1,Ile-de-France,0.7305253631749011
FRA,FRC,Bourgogne-Franche-Comté,0.4944143526378172
FRA,FRD,Normandie,0.6227253686870544
FRA,FRB,Centre — Val de Loire,0.25509811008115524
HRV,HR0,Hrvatska,0.08269659317653288
HUN,HU2,Dunántúl,0.38765391196409427
HUN,HU1,Közép-Magyarország,0.33552068137871827
HUN,HU3,Alföld és Észak,0.283058345117036
IRL,IE0,Ireland,0.2747400235236007
ISL,IS0,Ísland,0.22694727463386832
ITA,ITC,Nord-Ovest,0.833536461371987
ITA,ITH,Nord-Est,0.09534125663074189
ITA,ITF,Sud,0.2922953121420073
ITA,ITG,Isole,0.19368752020799185
ITA,ITI,Centro (IT),0.4550053650609128
LIE,LI0,Liechtenstein,0.7242559698457076
LTU,LT0,Lietuva,0.9188026936690233
LUX,LU0,Luxembourg,0.4879412042398753
LVA,LV0,Latvija,0.5411270611815364
MKD,MK0,Severna Makedonija ,0.6350638498913285
MLT,MT0,Malta,0.6205510311286084
MNE,ME0,Crna Gora,0.226012914111117
NLD,NL1,Noord-Nederland,0.5042019570997841
NLD,NL2,Oost-Nederland,0.02172283948508902
NLD,NL3,West-Nederland,0.9312791442935544
NLD,NL4,Zuid-Nederland,0.6430651134616212
NOR,NO0,Norge,0.07501360617526032
POL,PL4,Makroregion północno-zachodni,0.5990261026766591
POL,PL5,Makroregion południowo-zachodni,0.5189230454863697
POL,PL6,Makroregion północny,0.7721537065395445
POL,PL7,Makroregion centralny,0.2873729526983546
POL,PL8,Makroregion wschodni,0.40825047696706906
POL,PL9,Makroregion województwo mazowieckie,0.6580800390770867
POL,PL2,Makroregion południowy,0.9587201706258764
PRT,PT3,Região Autónoma da Madeira,0.5298853808343124
PRT,PT1,Continente,0.6807654717293202
PRT,PT2,Região Autónoma dos Açores,0.011124322944778942
ROU,RO1,Macroregiunea Unu,0.22014076801393678
ROU,RO2,Macroregiunea Doi,0.8075842535165313
ROU,RO3,Macroregiunea Trei,0.3437310381375486
ROU,RO4,Macroregiunea Patru,0.028431234175863573
SRB,RS1,Serbia - sever,0.4269965495339898
SRB,RS2,Serbia - jug ,0.9521787209098119
SVK,SK0,Slovensko,0.9861807296755285
SVN,SI0,Slovenija,0.09852189365298325
SWE,SE1,Östra Sverige,0.33473723548806733
SWE,SE2,Södra Sverige,0.3231269649995674
SWE,SE3,Norra Sverige,0.9397640636202286
TUR,TR4,Doğu Marmara,0.6894645998124995
TUR,TR8,Batı Karadeniz,0.09683958976864748
TUR,TR9,Doğu Karadeniz,0.5154265459662839
TUR,TRA,Kuzeydoğu Anadolu,0.947843064655514
TUR,TRB,Ortadoğu Anadolu,0.008660239667371061
TUR,TRC,Güneydoğu Anadolu,0.23800655698239503
TUR,TR1,İstanbul,0.17829239727585355
TUR,TR5,Batı Anadolu,0.24859858586741823
TUR,TR2,Batı Marmara,0.30382605641302785
TUR,TR6,Akdeniz,0.8209509782024244
TUR,TR7,Orta Anadolu,0.0017738487917063894
TUR,TR3,Ege,0.04801020615315821
