Country,Growth_Rate
ABW,0.6338693019703273
AFG,0.19886633208959148
AGO,0.36097387869684927
AIA,0.3526931404996472
ALA,0.030177731933622054
ALB,0.7471494838170278
AND,0.2353421895027129
ARE,0.5692701096955826
ARG,0.9408077061753092
ARM,0.6699741217143587
ASM,0.6398849400111452
ATA,0.7800333879973548
ATF,0.4636058927284076
ATG,0.3133345917316315
AUS,0.11674277842844294
AUT,0.7202408801672221
AZE,0.052442794182448016
BDI,0.6757660706581359
BEL,0.36174691263295244
BEN,0.10115271738516818
BES,0.04277092285483264
BFA,0.8543678104696185
BGD,0.8682373635440741
BGR,0.3038309916226598
BHR,0.745927742442463
BHS,0.04488580198789904
BIH,0.7133732376636527
BLM,0.16481292278736215
BLR,0.6666975403501907
BLZ,0.8073803950477022
BMU,0.35933247784035294
BOL,0.770343578349843
BRA,0.05409113841278157
BRB,0.6740972861246689
BRN,0.382766746490817
BTN,0.7841517512539016
BVT,0.0919890805446234
BWA,0.9912773293799851
CAF,0.3757599589168159
CAN,0.5487780254921958
CCK,0.064582519423528
CHE,0.12745105355421615
CHL,0.8428146788499824
CHN,0.27567691247627
CIV,0.08883017514141756
CMR,0.1203148454681251
COD,0.810527349545027
COG,0.01951605247260768
COK,0.5193022849992929
COL,0.786379904033223
COM,0.12376897114225383
CPV,0.9055818654054384
CRI,0.9587069388802875
CUB,0.11241730482340118
CUW,0.9406247231789041
CXR,0.7619864138457493
CYM,0.31772035712221425
CYP,0.31681015224664155
CZE,0.223040543179571
DEU,0.14055049599585068
DJI,0.3794966578264334
DMA,0.1439154445940155
DNK,0.8095896129634994
DOM,0.18324564794934195
DZA,0.41177269328711663
ECU,0.38913334004173505
EGY,0.6783646664596197
ERI,0.8718114115910542
ESH,0.030759148292227367
ESP,0.6269048491248018
EST,0.32398205675865843
ETH,0.9364399745355563
FIN,0.9717043434171753
FJI,0.5302637570275246
FLK,0.3816295290742988
FRA,0.8693072457343919
FRO,0.09036529132567894
FSM,0.8940345919337186
GAB,0.9405826127417393
GBR,0.27915394926174697
GEO,0.30571960223892913
GGY,0.24286920885459284
GHA,0.8274974676188278
GIB,0.056855643860413974
GIN,0.14615452425272213
GLP,0.9280982821911989
GMB,0.796549944171256
GNB,0.20255667089379636
GNQ,0.007487699999189634
GRC,0.6014164446356332
GRD,0.9796150262242765
GRL,0.8213433258477179
GTM,0.9844135136698788
GUF,0.7007499076505159
GUM,0.39094793142124573
GUY,0.8360704435979147
HKG,0.8070753982120088
HMD,0.717101737937169
HND,0.3206642708648544
HRV,0.45150504199466324
HTI,0.34750099048564964
HUN,0.7245692890474278
IDN,0.8965319249151578
IMN,0.7203775079751353
IND,0.826856559210557
IOT,0.2685880557437389
IRL,0.8406691351796971
IRN,0.11382023118155049
IRQ,0.8150338984901565
ISL,0.36669950609749224
ISR,0.9201734657177822
ITA,0.36368326572397414
JAM,0.6118300116609952
JEY,0.16536158531189693
JOR,0.6038247347785961
JPN,0.04581698768192788
KAZ,0.3208282469167485
KEN,0.7352704583439127
KGZ,0.1908301635051326
KHM,0.6026197315147831
KIR,0.8861001671903802
KNA,0.7597646672466138
KOR,0.09413889695464883
KWT,0.6318480908867454
LAO,0.14003645279483434
LBN,0.416261477545251
LBR,0.9399886699536375
LBY,0.7812174136245849
LCA,0.8423867876073383
LIE,0.4452368486740088
LKA,0.10138924116742054
LSO,0.38724768216283734
LTU,0.33069265861689223
LUX,0.2766905677376509
LVA,0.24631884412214167
MAC,0.09305322925601467
MAF,0.6709043492501056
MAR,0.7424591596500623
MCO,0.8938737281041093
MDA,0.1209412044513557
MDG,0.054754939526451496
MDV,0.8391061375823629
MEX,0.8047819183672829
MHL,0.14813736760134266
MKD,0.9154479619686522
MLI,0.4417150189612059
MLT,0.19619073616812033
MMR,0.2054737773605636
MNE,0.9917996449165692
MNG,0.43708706158674204
MNP,0.8592648373286585
MOZ,0.25015874328724974
MRT,0.7604765601036063
MSR,0.10604616558282953
MTQ,0.37207442947090086
MUS,0.405548340132171
MWI,0.39051332174058373
MYS,0.8815050543671845
MYT,0.8842249378348906
NAM,0.7098285159066242
NCL,0.07134585215771316
NER,0.21451282635909752
NFK,0.5054625684444928
NGA,0.2085279449999986
NIC,0.10190131774003841
NIU,0.1271585941798784
NLD,0.9465612236651976
NOR,0.676163847657483
NPL,0.026320514167510356
NRU,0.6858036083569067
NZL,0.8564933608510374
OMN,0.0050574909644662824
PAK,0.8551695430317543
PAN,0.07864395527552015
PCN,0.7100852437566917
PER,0.8154082204403732
PHL,0.5848022089104155
PLW,0.5343074448537283
PNG,0.5318337120498605
POL,0.8910931968178741
PRI,0.6141444396432064
PRK,0.4457413199005177
PRT,0.132182763407234
PRY,0.9792389196440576
PSE,0.3276962064077874
PYF,0.7126919684755989
QAT,0.32784338128523627
REU,0.02341490844713967
ROU,0.8820821364913898
RUS,0.8345278510733004
RWA,0.7706208411275159
SAU,0.6199129487637745
SDN,0.3350997384537455
SEN,0.7213641043317673
SGP,0.4656315399915426
SGS,0.36012814042336994
SHN,0.33509984056629727
SJM,0.22396920026598033
SLB,0.37712340505893405
SLE,0.48952489472177463
SLV,0.90229537959094
SMR,0.23561301780365407
SOM,0.8758895393661267
SPM,0.030716333631044646
SRB,0.9889313181245252
SSD,0.49695299345467825
STP,0.6557285530398569
SUR,0.2941767248440188
SVK,0.15814498062567195
SVN,0.5509102844062238
SWE,0.688634601256801
SWZ,0.755482681372847
SXM,0.38768447862181243
SYC,0.9546260052502457
SYR,0.5226987235405196
TCA,0.6760838071803024
TCD,0.7088737820854002
TGO,0.9762027198476603
THA,0.5231968539149743
TJK,0.7933722755273523
TKL,0.5545282125963309
TKM,0.39769164754667763
TLS,0.23520163733471644
TON,0.12409309724576523
TTO,0.8167495593234495
TUN,0.4594359129337199
TUR,0.5610361507806574
