Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.13414386770124076
ALB,AL02,Qender,AL0,0.4636253116167933
ALB,AL03,Jug,AL0,0.8458053058361796
AUT,AT11,Burgenland,AT1,0.5501369388741765
AUT,AT12,Niederösterreich,AT1,0.09957879116108137
AUT,AT13,Wien,AT1,0.8893608731188994
AUT,AT21,Kärnten,AT2,0.11571658641682647
AUT,AT22,Steiermark,AT2,0.5899322252177258
AUT,AT31,Oberösterreich,AT3,0.8410222770170306
AUT,AT32,Salzburg,AT3,0.4627970740060605
AUT,AT33,Tirol,AT3,0.06731812600328768
AUT,AT34,Vorarlberg,AT3,0.6334734832448353
BEL,BE22,Prov. Limburg (BE),BE2,0.3474370377347573
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.4516883253775913
BEL,BE34,Prov. Luxembourg (BE),BE3,0.5276185643255802
BEL,BE35,Prov. Namur,BE3,0.5764482006650524
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.3580569283680518
BEL,BE25,Prov. West-Vlaanderen,BE2,0.2711901855252923
BEL,BE31,Prov. Brabant wallon,BE3,0.847056213123514
BEL,BE32,Prov. Hainaut,BE3,0.7373740670581364
BEL,BE33,Prov. Liège,BE3,0.401023734206598
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.045747154452651206
BEL,BE21,Prov. Antwerpen,BE2,0.027539994740474527
BGR,BG31,Severozapaden,BG3,0.9642523120685039
BGR,BG32,Severen tsentralen,BG3,0.853239252765338
BGR,BG33,Severoiztochen,BG3,0.476350624798084
BGR,BG34,Yugoiztochen,BG3,0.8400011783796175
BGR,BG41,Yugozapaden,BG4,0.019025751010569913
BGR,BG42,Yuzhen tsentralen,BG4,0.7466768427285315
CHE,CH07,Ticino,CH0,0.20148928821922873
CHE,CH01,Région lémanique,CH0,0.3922832750316627
CHE,CH02,Espace Mittelland,CH0,0.6462399320124872
CHE,CH03,Nordwestschweiz,CH0,0.33337741103608587
CHE,CH04,Zürich,CH0,0.5853394734142359
CHE,CH05,Ostschweiz,CH0,0.2642538835529761
CHE,CH06,Zentralschweiz,CH0,0.37236397299224744
CYP,CY00,Kýpros,CY0,0.7435791225505437
CZE,CZ02,Střední Čechy,CZ0,0.08805047976638458
CZE,CZ03,Jihozápad,CZ0,0.3279051070626011
CZE,CZ04,Severozápad,CZ0,0.5515317237674818
CZE,CZ05,Severovýchod,CZ0,0.1374607608712397
CZE,CZ06,Jihovýchod,CZ0,0.19941720149526
CZE,CZ07,Střední Morava,CZ0,0.3154028103709996
CZE,CZ08,Moravskoslezsko,CZ0,0.8201873707305604
CZE,CZ01,Praha,CZ0,0.017323879456534463
DEU,DEB1,Koblenz,DEB,0.7444485503688127
DEU,DEB2,Trier,DEB,0.10012286645249135
