State,FIPS,States_Full,Growth_Rate
AL,1,Alabama,0.3568225212684244
AK,2,Alaska,0.6097355754256284
AZ,4,Arizona,0.050827871944268965
AR,5,Arkansas,0.03848895966136168
CA,6,California,0.09862266977314205
CO,8,Colorado,0.88723658986799
CT,9,Connecticut,0.7644590173406073
DE,10,Delaware,0.970113038873454
DC,11,District of Columbia,0.721112885781973
FL,12,Florida,0.2836380997726533
GA,13,Georgia,0.48972861677227586
HI,15,Hawaii,0.6517172522245336
ID,16,Idaho,0.17934729932080196
IL,17,Illinois,0.05821060469123607
IN,18,Indiana,0.8188331909825645
IA,19,Iowa,0.03882513998655168
KS,20,Kansas,0.02817987580311243
KY,21,Kentucky,0.4864871230440859
LA,22,Louisiana,0.21151478595137896
ME,23,Maine,0.4474703842894171
MD,24,Maryland,0.008693742101135715
MA,25,Massachusetts,0.8941751320205423
MI,26,Michigan,0.2764261927381343
MN,27,Minnesota,0.7866252937468252
MS,28,Mississippi,0.27658779736790806
MO,29,Missouri,0.8890452032682142
MT,30,Montana,0.2491972573483967
NE,31,Nebraska,0.7696705266111505
NV,32,Nevada,0.471730139118718
NH,33,New Hampshire,0.17798559461223806
NJ,34,New Jersey,0.30901350156899365
NM,35,New Mexico,0.2975895422366932
NY,36,New York,0.9300746734804738
NC,37,North Carolina,0.36029303607781304
ND,38,North Dakota,0.8215508568279098
OH,39,Ohio,0.609667870050985
OK,40,Oklahoma,0.32436785921443656
OR,41,Oregon,0.36357532400605586
PA,42,Pennsylvania,0.4020874107502933
RI,44,Rhode Island,0.9509472351707978
SC,45,South Carolina,0.12474786809227201
SD,46,South Dakota,0.1280680523806822
TN,47,Tennessee,0.15485792918299623
TX,48,Texas,0.9182144822123003
UT,49,Utah,0.30657480503102286
VT,50,Vermont,0.9429974482999091
VA,51,Virginia,0.3959706494959099
WA,53,Washington,0.36066116636983137
WV,54,West Virginia,0.6202312396837731
WI,55,Wisconsin,0.28548372005664635
WY,56,Wyoming,0.6678905191901534
PR,72,Puerto Rico,0.8412096227720846
