Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.2309539438562559
ALB,AL02,Qender,AL0,0.8623975801406085
ALB,AL03,Jug,AL0,0.9303866585815516
AUT,AT11,Burgenland,AT1,0.4282864109044593
AUT,AT12,Niederösterreich,AT1,0.9277287822394235
AUT,AT13,Wien,AT1,0.7697872792848268
AUT,AT21,Kärnten,AT2,0.900489051013075
AUT,AT22,Steiermark,AT2,0.16811516846039498
AUT,AT31,Oberösterreich,AT3,0.9924698606929624
AUT,AT32,Salzburg,AT3,0.3690308279553449
AUT,AT33,Tirol,AT3,0.6654244663858953
AUT,AT34,Vorarlberg,AT3,0.6885267355104722
BEL,BE22,Prov. Limburg (BE),BE2,0.786826273017515
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.08482165777498829
BEL,BE34,Prov. Luxembourg (BE),BE3,0.3663712933693527
BEL,BE35,Prov. Namur,BE3,0.04371864671353576
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.7395423977161231
BEL,BE25,Prov. West-Vlaanderen,BE2,0.8047055640071022
BEL,BE31,Prov. Brabant wallon,BE3,0.15477853099442562
BEL,BE32,Prov. Hainaut,BE3,0.12937887876002196
BEL,BE33,Prov. Liège,BE3,0.750412616757633
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.2696373135336694
BEL,BE21,Prov. Antwerpen,BE2,0.14540876463829822
BGR,BG31,Severozapaden,BG3,0.041770892062233056
BGR,BG32,Severen tsentralen,BG3,0.20241891455673566
BGR,BG33,Severoiztochen,BG3,0.3776972063706733
BGR,BG34,Yugoiztochen,BG3,0.9508275453635279
BGR,BG41,Yugozapaden,BG4,0.1924250841290056
BGR,BG42,Yuzhen tsentralen,BG4,0.9198877787971382
CHE,CH07,Ticino,CH0,0.5378732717707457
CHE,CH01,Région lémanique,CH0,0.5369438731757084
CHE,CH02,Espace Mittelland,CH0,0.8437231284654015
CHE,CH03,Nordwestschweiz,CH0,0.7373743906112754
CHE,CH04,Zürich,CH0,0.9877749490407863
CHE,CH05,Ostschweiz,CH0,0.5936794014421879
CHE,CH06,Zentralschweiz,CH0,0.5444853462376255
CYP,CY00,Kýpros,CY0,0.5644863688367019
CZE,CZ02,Střední Čechy,CZ0,0.33008553203289515
CZE,CZ03,Jihozápad,CZ0,0.3291932105569709
CZE,CZ04,Severozápad,CZ0,0.21874149741613302
CZE,CZ05,Severovýchod,CZ0,0.3160705635271768
CZE,CZ06,Jihovýchod,CZ0,0.24501418573964928
CZE,CZ07,Střední Morava,CZ0,0.49390093866062956
CZE,CZ08,Moravskoslezsko,CZ0,0.49491816937079103
CZE,CZ01,Praha,CZ0,0.7595315651754935
DEU,DEB1,Koblenz,DEB,0.8603035022708037
DEU,DEB2,Trier,DEB,0.09336142169471295
DEU,DE13,Freiburg,DE1,0.3067827709827906
DEU,DE72,Gießen,DE7,0.15921382447972576
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.8027512754547137
DEU,DE14,Tübingen,DE1,0.49618844213653424
DEU,DE73,Kassel,DE7,0.31111750541454264
DEU,DEC0,Saarland,DEC,0.6360559916993106
DEU,DE21,Oberbayern,DE2,0.27462004041902033
DEU,DEG0,Thüringen,DEG,0.6921170339096813
DEU,DE22,Niederbayern,DE2,0.9711291420222216
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.21703903785069512
DEU,DE23,Oberpfalz,DE2,0.13667971335493168
DEU,DE91,Braunschweig,DE9,0.74454544649858
DEU,DE24,Oberfranken,DE2,0.6829006860861364
DEU,DE92,Hannover,DE9,0.6413222348921932
DEU,DED2,Dresden,DED,0.5068879118002685
DEU,DE25,Mittelfranken,DE2,0.3245501323263875
DEU,DE93,Lüneburg,DE9,0.43245735636018057
DEU,DED4,Chemnitz,DED,0.4384929369821272
DEU,DE26,Unterfranken,DE2,0.1238228995862325
DEU,DE94,Weser-Ems,DE9,0.4041739067785485
DEU,DED5,Leipzig,DED,0.10547983555632745
DEU,DEA1,Düsseldorf,DEA,0.6983098336852919
DEU,DE27,Schwaben,DE2,0.676797041180259
DEU,DE30,Berlin,DE3,0.5639385257483028
DEU,DEA2,Köln,DEA,0.6099535664474875
DEU,DEE0,Sachsen-Anhalt,DEE,0.5742618181302327
DEU,DEA3,Münster,DEA,0.36181537479400405
DEU,DE40,Brandenburg,DE4,0.21911392586047296
DEU,DE50,Bremen,DE5,0.7059423612703791
DEU,DEA4,Detmold,DEA,0.9660149908656869
DEU,DEF0,Schleswig-Holstein,DEF,0.985435688838884
DEU,DE11,Stuttgart,DE1,0.2685677605773311
DEU,DE60,Hamburg,DE6,0.8189986144233682
DEU,DEA5,Arnsberg,DEA,0.21192313122543482
DEU,DE71,Darmstadt,DE7,0.952577346445195
DEU,DE12,Karlsruhe,DE1,0.8214948007601371
DNK,DK01,Hovedstaden,DK0,0.3560442095038796
DNK,DK02,Sjælland,DK0,0.12853405801097373
DNK,DK03,Syddanmark,DK0,0.3870004622780856
DNK,DK04,Midtjylland,DK0,0.9525638205321404
DNK,DK05,Nordjylland,DK0,0.0035018586712269872
ESP,ES22,Comunidad Foral de Navarra,ES2,0.7488684669120271
ESP,ES30,Comunidad de Madrid,ES3,0.7097937840081564
ESP,ES53,Illes Balears,ES5,0.06754279198834479
ESP,ES41,Castilla y León,ES4,0.9645854076920629
ESP,ES61,Andalucía,ES6,0.42751422845493103
ESP,ES62,Región de Murcia,ES6,0.984419852701945
ESP,ES63,Ciudad de Ceuta,ES6,0.0023816917369570145
ESP,ES64,Ciudad de Melilla,ES6,0.9447684409595574
ESP,ES42,Castilla-La Mancha,ES4,0.4467948835749268
ESP,ES43,Extremadura,ES4,0.3804624196633011
ESP,ES51,Cataluña,ES5,0.755401093272551
ESP,ES52,Comunitat Valenciana ,ES5,0.38340258451431
ESP,ES11,Galicia,ES1,0.977180324851296
ESP,ES23,La Rioja,ES2,0.9291716954879844
ESP,ES12,Principado de Asturias,ES1,0.6157263619210075
ESP,ES13,Cantabria,ES1,0.8989167089409327
ESP,ES24,Aragón,ES2,0.4405818898745931
ESP,ES21,País Vasco,ES2,0.2814681808673951
EST,EE00,Eesti,EE0,0.27258353679544145
FIN,FI19,Länsi-Suomi,FI1,0.26411922582891123
FIN,FI1B,Helsinki-Uusimaa,FI1,0.2806046780987601
FIN,FI1C,Etelä-Suomi,FI1,0.7693515443200689
FIN,FI1D,Pohjois- ja Itä-Suomi,FI1,0.7274512986718903
FIN,FI20,Åland,FI2,0.22951776878275598
FRA,FRI1,Aquitaine,FRI,0.6045073533066714
FRA,FRE2,Picardie,FRE,0.054484617457410844
FRA,FR10,Ile-de-France,FR1,0.01614713178017191
FRA,FRJ2,Midi-Pyrénées,FRJ,0.4299801293747231
FRA,FRF1,Alsace,FRF,0.14252616971821164
FRA,FRB0,Centre — Val de Loire,FRB,0.34052917111832826
FRA,FRK1,Auvergne,FRK,0.8087392239059824
FRA,FRF2,Champagne-Ardenne,FRF,0.21246189081694566
FRA,FRI2,Limousin,FRI,0.1656823431637643
FRA,FRC1,Bourgogne,FRC,0.7543412586021164
FRA,FRF3,Lorraine,FRF,0.0952974709648926
FRA,FRI3,Poitou-Charentes,FRI,0.40497920433446755
FRA,FRC2,Franche-Comté,FRC,0.7821277365338616
FRA,FRG0,Pays de la Loire,FRG,0.6298011036776974
FRA,FRJ1,Languedoc-Roussillon,FRJ,0.6663270354827917
FRA,FRD1,Basse-Normandie ,FRD,0.3279783657927229
FRA,FRD2,Haute-Normandie ,FRD,0.9178672058526498
FRA,FRE1,Nord-Pas de Calais,FRE,0.6798558856233157
FRA,FRH0,Bretagne,FRH,0.5903431965582104
FRA,FRK2,Rhône-Alpes,FRK,0.04145838716400774
FRA,FRL0,Provence-Alpes-Côte d’Azur,FRL,0.008927214872057054
FRA,FRM0,Corse,FRM,0.22991950090384938
HRV,HR02,Panonska Hrvatska,HR0,0.0631286417404785
HRV,HR03,Jadranska Hrvatska,HR0,0.344543969796997
HRV,HR05,Grad Zagreb,HR0,0.7792912993725241
HRV,HR06,Sjeverna Hrvatska,HR0,0.7507853735700514
HUN,HU22,Nyugat-Dunántúl,HU2,0.8959201331244998
HUN,HU23,Dél-Dunántúl,HU2,0.6906827157480884
HUN,HU32,Észak-Alföld,HU3,0.3052179149894547
HUN,HU33,Dél-Alföld,HU3,0.2766614311438168
HUN,HU11,Budapest,HU1,0.5068664116988738
HUN,HU12,Pest,HU1,0.8495807114129937
HUN,HU31,Észak-Magyarország,HU3,0.8601375842448682
HUN,HU21,Közép-Dunántúl,HU2,0.5884991886915809
IRL,IE04,Northern and Western,IE0,0.37228965559787885
IRL,IE05,Southern,IE0,0.8731320389828165
IRL,IE06,Eastern and Midland,IE0,0.5470072018364313
ISL,IS00,Ísland,IS0,0.2591668470238324
ITA,ITI3,Marche,ITI,0.3792726577453356
ITA,ITI4,Lazio,ITI,0.45672083839347255
ITA,ITI1,Toscana,ITI,0.7342976994920474
ITA,ITI2,Umbria,ITI,0.631784522007141
ITA,ITF6,Calabria,ITF,0.5334164280024423
ITA,ITG1,Sicilia,ITG,0.36715102385856757
ITA,ITH3,Veneto,ITH,0.46506888985723205
ITA,ITH4,Friuli-Venezia Giulia,ITH,0.9316947038156902
ITA,ITH5,Emilia-Romagna,ITH,0.6184060881207053
ITA,ITC1,Piemonte,ITC,0.9891196270807213
ITA,ITC2,Valle d’Aosta/Vallée d’Aoste,ITC,0.8654001893212054
ITA,ITC3,Liguria,ITC,0.9799403260356649
ITA,ITG2,Sardegna,ITG,0.15954782296244008
ITA,ITH1,Provincia Autonoma di Bolzano/Bozen,ITH,0.37386798675470545
ITA,ITH2,Provincia Autonoma di Trento,ITH,0.42226037344361755
ITA,ITC4,Lombardia,ITC,0.01674365165513525
ITA,ITF1,Abruzzo,ITF,0.1821486650674058
ITA,ITF2,Molise,ITF,0.08977988796563563
ITA,ITF3,Campania,ITF,0.06087946005153089
ITA,ITF4,Puglia,ITF,0.42637496832693544
ITA,ITF5,Basilicata,ITF,0.2560757799467871
LIE,LI00,Liechtenstein,LI0,0.03357600261342708
LTU,LT01,Sostinės regionas,LT0,0.4381550896531273
LTU,LT02,Vidurio ir vakarų Lietuvos regionas ,LT0,0.7699252395871949
LUX,LU00,Luxembourg,LU0,0.3758607153333714
LVA,LV00,Latvija,LV0,0.2784038433289904
MKD,MK00,Severna Makedonija ,MK0,0.4699610047802302
MLT,MT00,Malta,MT0,0.3059769307767599
MNE,ME00,Crna Gora,ME0,0.9050574015636621
NLD,NL41,Noord-Brabant,NL4,0.5186567841312298
NLD,NL42,Limburg (NL),NL4,0.14532826257407572
NLD,NL11,Groningen,NL1,0.7143125855586563
NLD,NL12,Friesland (NL),NL1,0.9814444782787847
NLD,NL13,Drenthe,NL1,0.0884162860224268
NLD,NL21,Overijssel,NL2,0.37326631909937513
NLD,NL22,Gelderland,NL2,0.31296139656210364
NLD,NL23,Flevoland,NL2,0.41557081930679296
NLD,NL32,Noord-Holland,NL3,0.0224466595003332
NLD,NL34,Zeeland,NL3,0.6142101226345247
NLD,NL35,Utrecht,NL3,0.05779980630180659
NLD,NL36,Zuid-Holland,NL3,0.05531956707177088
NOR,NO02,Innlandet,NO0,0.771489474683756
NOR,NO08,Oslo og Viken,NO0,0.3539025331190352
NOR,NO06,Trøndelag/Trööndelage,NO0,0.3547000050656216
NOR,NO07,Nord-Norge,NO0,0.5290085153062026
NOR,NO0A,Vestlandet,NO0,0.7192923055917867
NOR,NO0B,Svalbard og Jan Mayen,NO0,0.2579410629664137
NOR,NO09,Agder og Sør-Østlandet,NO0,0.36571908180565693
POL,PL61,Kujawsko-pomorskie,PL6,0.5506207413564561
POL,PL62,Warmińsko-mazurskie,PL6,0.942332351687024
POL,PL22,Śląskie,PL2,0.43902261466705905
POL,PL63,Pomorskie,PL6,0.34214463311847787
POL,PL21,Małopolskie,PL2,0.7290473228618811
POL,PL71,Łódzkie,PL7,0.2969597210310563
POL,PL72,Świętokrzyskie,PL7,0.9595030901368445
POL,PL41,Wielkopolskie,PL4,0.9044137519628543
POL,PL81,Lubelskie,PL8,0.35621349382771084
POL,PL82,Podkarpackie,PL8,0.31595322890254784
POL,PL42,Zachodniopomorskie,PL4,0.06024641472877723
POL,PL84,Podlaskie,PL8,0.08322912704645524
POL,PL43,Lubuskie,PL4,0.11365419768863405
POL,PL91,Warszawski stołeczny,PL9,0.7723418282827663
POL,PL51,Dolnośląskie,PL5,0.29736541236227343
POL,PL52,Opolskie,PL5,0.2176679198552689
POL,PL92,Mazowiecki regionalny,PL9,0.15997895141462404
PRT,PT19,Centro (PT),PT1,0.3849671950681025
PRT,PT1A,Grande Lisboa,PT1,0.2032368701264321
PRT,PT1B,Península de Setúbal,PT1,0.6192663939416989
PRT,PT1C,Alentejo,PT1,0.431191840328371
PRT,PT1D,Oeste e Vale do Tejo,PT1,0.6488138460239331
PRT,PT20,Região Autónoma dos Açores,PT2,0.5180363682725295
PRT,PT30,Região Autónoma da Madeira,PT3,0.39757698208783065
PRT,PT11,Norte,PT1,0.7630812738385548
PRT,PT15,Algarve,PT1,0.4520222925071107
ROU,RO22,Sud-Est,RO2,0.3863495465715817
ROU,RO31,Sud-Muntenia,RO3,0.8766942742123126
ROU,RO32,Bucureşti-Ilfov,RO3,0.34187418304768524
ROU,RO41,Sud-Vest Oltenia,RO4,0.34973799462314537
ROU,RO42,Vest,RO4,0.8102863371585566
ROU,RO21,Nord-Est,RO2,0.3758998874548528
ROU,RO11,Nord-Vest,RO1,0.13859783819956994
ROU,RO12,Centru,RO1,0.5107820447448843
SRB,RS11,City of Belgrade,RS1,0.1753120123154488
SRB,RS12,Autonomous Province of Vojvodina,RS1,0.8335514109281686
SRB,RS21,Region Šumadije i Zapadne Srbije,RS2,0.5688046465766496
SRB,RS22,Region Južne i Istočne Srbije,RS2,0.23143936042838142
SVK,SK01,Bratislavský kraj,SK0,0.9083014746975627
SVK,SK02,Západné Slovensko,SK0,0.5749558067243573
SVK,SK03,Stredné Slovensko,SK0,0.5412700010672127
SVK,SK04,Východné Slovensko,SK0,0.04821822671881504
SVN,SI03,Vzhodna Slovenija,SI0,0.19076782897199074
SVN,SI04,Zahodna Slovenija,SI0,0.10782068428348379
SWE,SE11,Stockholm,SE1,0.9651912184254257
SWE,SE12,Östra Mellansverige,SE1,0.6973662780754573
SWE,SE23,Västsverige,SE2,0.027018126398268505
SWE,SE31,Norra Mellansverige,SE3,0.27562922398998835
SWE,SE32,Mellersta Norrland,SE3,0.283116145593985
SWE,SE21,Småland med öarna,SE2,0.7445072903728932
SWE,SE22,Sydsverige,SE2,0.9384055416859027
SWE,SE33,Övre Norrland,SE3,0.9639156491390726
TUR,TR32,"Aydın, Denizli, Muğla",TR3,0.9771406337787488
