Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.8677262895694454
AUT,AT2,Südösterreich,0.11422224167890938
AUT,AT3,Westösterreich,0.30362151312781793
AUT,AT1,Ostösterreich,0.8687989318221229
BEL,BE3,Région wallonne,0.023219233515449855
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.3976365886967236
BEL,BE2,Vlaams Gewest,0.9643816024178808
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.521541399114206
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.21834821369137491
CHE,CH0,Schweiz/Suisse/Svizzera,0.8186812305220214
CYP,CY0,Kýpros,0.8548034358191771
CZE,CZ0,Česko,0.9732871330931191
DEU,DEF,Schleswig-Holstein,0.15044580345208014
DEU,DE8,Mecklenburg-Vorpommern,0.4925664729746343
DEU,DEG,Thüringen,0.7751480113953811
DEU,DE9,Niedersachsen,0.03303002793499721
DEU,DE1,Baden-Württemberg,0.7065240261586317
DEU,DEA,Nordrhein-Westfalen,0.149346067035651
DEU,DEB,Rheinland-Pfalz,0.25218383542325085
DEU,DEC,Saarland,0.26050857712969644
DEU,DE2,Bayern,0.7280491416034323
DEU,DE3,Berlin,0.6827314368091469
DEU,DED,Sachsen,0.6025393768914787
DEU,DE4,Brandenburg,0.5670757267104211
DEU,DE5,Bremen,0.46111579976741635
DEU,DE6,Hamburg,0.26342841207365764
DEU,DEE,Sachsen-Anhalt,0.5391275167769666
DEU,DE7,Hessen,0.8386493913756242
DNK,DK0,Danmark,0.9275098968334894
ESP,ES2,Noreste,0.33040702849377224
ESP,ES3,Comunidad de Madrid,0.9305073172006055
ESP,ES4,Centro (ES),0.6766204993135914
ESP,ES5,Este,0.5454401280399681
ESP,ES1,Noroeste,0.4656369051551039
ESP,ES6,Sur,0.8149281127767533
EST,EE0,Eesti,0.0223098991858649
FIN,FI1,Manner-Suomi,0.16528371907437323
FIN,FI2,Åland,0.135403136373912
FRA,FRF,Grand Est,0.7065841395261225
FRA,FRK,Auvergne-Rhône-Alpes,0.5597858881037237
FRA,FRG,Pays de la Loire,0.84137971768165
FRA,FRL,Provence-Alpes-Côte d’Azur,0.2561906232707586
FRA,FRM,Corse,0.7659581692005868
FRA,FRH,Bretagne,0.09375804900735518
FRA,FRI,Nouvelle-Aquitaine,0.15254664709073917
FRA,FRE,Hauts-de-France,0.8248682738567964
FRA,FRJ,Occitanie,0.37833618401308733
FRA,FR1,Ile-de-France,0.594201623317539
FRA,FRC,Bourgogne-Franche-Comté,0.5111642984879027
FRA,FRD,Normandie,0.5211622093732355
FRA,FRB,Centre — Val de Loire,0.15707294168418473
HRV,HR0,Hrvatska,0.4473069076883033
HUN,HU2,Dunántúl,0.614216073445379
HUN,HU1,Közép-Magyarország,0.5278616650181172
HUN,HU3,Alföld és Észak,0.5265810597624961
IRL,IE0,Ireland,0.433297357203396
ISL,IS0,Ísland,0.09620717000985535
ITA,ITC,Nord-Ovest,0.5175974325413163
ITA,ITH,Nord-Est,0.6795002495112361
ITA,ITF,Sud,0.2715461775739575
ITA,ITG,Isole,0.3259955979606446
ITA,ITI,Centro (IT),0.6219511514045294
LIE,LI0,Liechtenstein,0.9233785492613088
LTU,LT0,Lietuva,0.13675719519888563
LUX,LU0,Luxembourg,0.011354737300750095
LVA,LV0,Latvija,0.214481808797919
MKD,MK0,Severna Makedonija ,0.8090272350663216
MLT,MT0,Malta,0.44987469755136544
MNE,ME0,Crna Gora,0.9642125313829024
NLD,NL1,Noord-Nederland,0.18463202495103137
NLD,NL2,Oost-Nederland,0.15473779776976226
NLD,NL3,West-Nederland,0.6964950576496401
NLD,NL4,Zuid-Nederland,0.32664293023201174
NOR,NO0,Norge,0.7292845477263572
POL,PL4,Makroregion północno-zachodni,0.7597675755092245
POL,PL5,Makroregion południowo-zachodni,0.1365737637813378
POL,PL6,Makroregion północny,0.5462231891547564
POL,PL7,Makroregion centralny,0.5974324334884829
POL,PL8,Makroregion wschodni,0.07850658906192864
POL,PL9,Makroregion województwo mazowieckie,0.3753147979062227
POL,PL2,Makroregion południowy,0.19334117082813063
PRT,PT3,Região Autónoma da Madeira,0.3044955640438367
PRT,PT1,Continente,0.20681195377825023
PRT,PT2,Região Autónoma dos Açores,0.36130629716454254
ROU,RO1,Macroregiunea Unu,0.6900933700088769
ROU,RO2,Macroregiunea Doi,0.8769122448241127
ROU,RO3,Macroregiunea Trei,0.2938582392703677
ROU,RO4,Macroregiunea Patru,0.9045700562307231
SRB,RS1,Serbia - sever,0.5438523957156793
SRB,RS2,Serbia - jug ,0.06376698268512582
SVK,SK0,Slovensko,0.011304383796112205
SVN,SI0,Slovenija,0.3589232380989289
SWE,SE1,Östra Sverige,0.9602436548016212
SWE,SE2,Södra Sverige,0.011882175716092847
SWE,SE3,Norra Sverige,0.19458301793374322
TUR,TR4,Doğu Marmara,0.6714909373620521
TUR,TR8,Batı Karadeniz,0.7636850371826592
TUR,TR9,Doğu Karadeniz,0.2714043371577708
TUR,TRA,Kuzeydoğu Anadolu,0.62089058162039
TUR,TRB,Ortadoğu Anadolu,0.5815352415938175
TUR,TRC,Güneydoğu Anadolu,0.10344253440210005
TUR,TR1,İstanbul,0.8703717400319722
TUR,TR5,Batı Anadolu,0.8554260318873768
TUR,TR2,Batı Marmara,0.957934788644748
TUR,TR6,Akdeniz,0.491535993841957
TUR,TR7,Orta Anadolu,0.4079954455102479
TUR,TR3,Ege,0.36933300653771506
