Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.3005479998433672
AUT,AT2,Südösterreich,0.19334862141871523
AUT,AT3,Westösterreich,0.5604241565714148
AUT,AT1,Ostösterreich,0.7034185200755743
BEL,BE3,Région wallonne,0.9300291732874053
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.3762382455124008
BEL,BE2,Vlaams Gewest,0.06046375455906572
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.23309107698548515
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.2210838080660773
CHE,CH0,Schweiz/Suisse/Svizzera,0.46237263204827384
CYP,CY0,Kýpros,0.9445071321881927
CZE,CZ0,Česko,0.3517819768734557
DEU,DEF,Schleswig-Holstein,0.3107292168322979
DEU,DE8,Mecklenburg-Vorpommern,0.5119002896597235
DEU,DEG,Thüringen,0.32032932918320856
DEU,DE9,Niedersachsen,0.41048347379833605
DEU,DE1,Baden-Württemberg,0.24860861807030088
DEU,DEA,Nordrhein-Westfalen,0.5349504325339586
DEU,DEB,Rheinland-Pfalz,0.7346677976683528
DEU,DEC,Saarland,0.4328080732101639
DEU,DE2,Bayern,0.27036790986268844
DEU,DE3,Berlin,0.6180590656006354
DEU,DED,Sachsen,0.49990699954123075
DEU,DE4,Brandenburg,0.77755875314145
DEU,DE5,Bremen,0.6790222995439534
DEU,DE6,Hamburg,0.5250612297144556
DEU,DEE,Sachsen-Anhalt,0.10611072865532956
DEU,DE7,Hessen,0.6788125558865075
DNK,DK0,Danmark,0.6612372112319251
ESP,ES2,Noreste,0.7833137088323829
ESP,ES3,Comunidad de Madrid,0.8741453787802042
ESP,ES4,Centro (ES),0.09688139694387732
ESP,ES5,Este,0.8061120994411523
ESP,ES1,Noroeste,0.689095134700186
ESP,ES6,Sur,0.526542095709663
EST,EE0,Eesti,0.7577130249886134
FIN,FI1,Manner-Suomi,0.28036035926349845
FIN,FI2,Åland,0.12399082575710962
FRA,FRF,Grand Est,0.5028604916320218
FRA,FRK,Auvergne-Rhône-Alpes,0.6328498948256458
FRA,FRG,Pays de la Loire,0.4538075285587171
FRA,FRL,Provence-Alpes-Côte d’Azur,0.16694732524354716
FRA,FRM,Corse,0.5393329081753189
FRA,FRH,Bretagne,0.7912441113500438
FRA,FRI,Nouvelle-Aquitaine,0.12034349945647138
FRA,FRE,Hauts-de-France,0.9600060007620551
FRA,FRJ,Occitanie,0.8485497665236508
FRA,FR1,Ile-de-France,0.3703104935066348
FRA,FRC,Bourgogne-Franche-Comté,0.0407935705768645
FRA,FRD,Normandie,0.08079395149807833
FRA,FRB,Centre — Val de Loire,0.7916722353082016
HRV,HR0,Hrvatska,0.8054373166522342
HUN,HU2,Dunántúl,0.703773238262584
HUN,HU1,Közép-Magyarország,0.2470791465222032
HUN,HU3,Alföld és Észak,0.7063608316382057
IRL,IE0,Ireland,0.7753670752524411
ISL,IS0,Ísland,0.09616776469500987
ITA,ITC,Nord-Ovest,0.33165236976930634
ITA,ITH,Nord-Est,0.7396625664712045
ITA,ITF,Sud,0.2681903839264459
ITA,ITG,Isole,0.6686572735396201
ITA,ITI,Centro (IT),0.6921215599276771
LIE,LI0,Liechtenstein,0.7108882231241701
LTU,LT0,Lietuva,0.7696169807437739
LUX,LU0,Luxembourg,0.6120022219153053
LVA,LV0,Latvija,0.9540514572139683
MKD,MK0,Severna Makedonija ,0.6411885155362851
MLT,MT0,Malta,0.35201378707878794
MNE,ME0,Crna Gora,0.4723136158191724
NLD,NL1,Noord-Nederland,0.5752575781113395
NLD,NL2,Oost-Nederland,0.16936611330711193
NLD,NL3,West-Nederland,0.8543623841188388
NLD,NL4,Zuid-Nederland,0.9927054998311027
NOR,NO0,Norge,0.9439543864620573
POL,PL4,Makroregion północno-zachodni,0.7589628589131654
POL,PL5,Makroregion południowo-zachodni,0.4975657160775919
POL,PL6,Makroregion północny,0.793690088065181
POL,PL7,Makroregion centralny,0.10765105211160797
POL,PL8,Makroregion wschodni,0.6306515543789007
POL,PL9,Makroregion województwo mazowieckie,0.4932387286896457
POL,PL2,Makroregion południowy,0.16641553675974297
PRT,PT3,Região Autónoma da Madeira,0.8482471745176489
PRT,PT1,Continente,0.1860451296289809
PRT,PT2,Região Autónoma dos Açores,0.9225002762782727
ROU,RO1,Macroregiunea Unu,0.7322135684399622
ROU,RO2,Macroregiunea Doi,0.23177703746281908
ROU,RO3,Macroregiunea Trei,0.2052316065150891
ROU,RO4,Macroregiunea Patru,0.4935053542487101
SRB,RS1,Serbia - sever,0.7877438387697698
SRB,RS2,Serbia - jug ,0.8819384861063342
SVK,SK0,Slovensko,0.3749593383545321
SVN,SI0,Slovenija,0.3429237115375994
SWE,SE1,Östra Sverige,0.7361675543839035
SWE,SE2,Södra Sverige,0.1727355474282587
SWE,SE3,Norra Sverige,0.9520848107252808
TUR,TR4,Doğu Marmara,0.5693876677347142
TUR,TR8,Batı Karadeniz,0.35002940318252695
TUR,TR9,Doğu Karadeniz,0.22513233624215745
TUR,TRA,Kuzeydoğu Anadolu,0.3445044648207227
TUR,TRB,Ortadoğu Anadolu,0.39326359266026756
TUR,TRC,Güneydoğu Anadolu,0.6153097518586417
TUR,TR1,İstanbul,0.13531005654605455
TUR,TR5,Batı Anadolu,0.3544726923762064
TUR,TR2,Batı Marmara,0.8436576534773862
TUR,TR6,Akdeniz,0.5196557422982032
TUR,TR7,Orta Anadolu,0.6455283411044297
TUR,TR3,Ege,0.14844153570139007
