Country,Growth_Rate
ABW,0.9755214730715253
AFG,0.29158642604391805
AGO,0.25442667600878743
AIA,0.15877394121402344
ALA,0.6811340790547457
ALB,0.2890631603125867
AND,0.9296180019827068
ARE,0.393350092120787
ARG,0.2669845430205987
ARM,0.18524887226704878
ASM,0.04981449611228539
ATA,0.7884780608531002
ATF,0.4402554806638944
ATG,0.8489824409992776
AUS,0.6575141931876123
AUT,0.6102801967305643
AZE,0.043924277451067195
BDI,0.9646431725734171
BEL,0.23385687782095999
BEN,0.30476854345413773
BES,0.8245036793280305
BFA,0.26390032914885386
BGD,0.12035075431456577
BGR,0.48865910491250897
BHR,0.012815033866654502
BHS,0.9046871174090862
BIH,0.815402862762375
BLM,0.8862181846804392
BLR,0.1922659147387249
BLZ,0.8349439197464169
BMU,0.9848526496498509
BOL,0.6102836932683579
BRA,0.18918218592821667
BRB,0.7655455988102889
BRN,0.20023692391892078
BTN,0.49483840081737485
BVT,0.383862621525178
BWA,0.9767016227066974
CAF,0.16833119950466435
CAN,0.6643424907459287
CCK,0.5926716351685054
CHE,0.1384795274963777
CHL,0.8189014646855759
CHN,0.04538888126897589
CIV,0.3971003814695294
CMR,0.44346554526757953
COD,0.1710356051765466
COG,0.18170679113269428
COK,0.24938914819257985
COL,0.33435658702718707
COM,0.3470370122350732
CPV,0.45494172495845653
CRI,0.319613666846138
CUB,0.42218498064437493
CUW,0.9754213392914084
CXR,0.05590639013929344
CYM,0.31925410785652386
CYP,0.7664658430222784
CZE,0.023787270005063643
DEU,0.12749565356796044
DJI,0.172363593455942
DMA,0.6847439500575919
DNK,0.9805584767640052
DOM,0.8568599017846071
DZA,0.9929388240115979
ECU,0.8881955016000409
EGY,0.01615908853319903
ERI,0.3451599982044653
ESH,0.4973234011316068
ESP,0.6930799751163608
EST,0.9653312339697128
ETH,0.9256469548147415
FIN,0.024690199057828766
FJI,0.6361709267184537
FLK,0.11994891076679748
FRA,0.8098140642498556
FRO,0.40484032655277813
FSM,0.9984807989992439
GAB,0.34080984065347275
GBR,0.8345012211355175
GEO,0.6428335470627593
GGY,0.3386876080998873
GHA,0.2679664964274582
GIB,0.7582938299304635
GIN,0.683224452533711
GLP,0.9587042409789494
GMB,0.10505245507647143
GNB,0.19704979151725455
GNQ,0.709834697475044
GRC,0.7623623262741986
GRD,0.31948284661986504
GRL,0.04495514073496831
GTM,0.21974525463784178
GUF,0.6598613620319126
GUM,0.265674598345228
GUY,0.7915995963333082
HKG,0.5622263509793466
HMD,0.34192441220687053
HND,0.16412428519899624
HRV,0.0900857092785381
HTI,0.9232744597212873
HUN,0.5367824134269219
IDN,0.6289914208792011
IMN,0.26361862597175356
IND,0.5402586774649456
IOT,0.4795814429659484
IRL,0.40281495056023897
IRN,0.9852835423218639
IRQ,0.0345939515346152
ISL,0.23715472627742984
ISR,0.1281920544580195
ITA,0.772681733899747
JAM,0.8324037714436299
JEY,0.7806845534823346
JOR,0.38327426325056824
JPN,0.4985737307692647
KAZ,0.9962125774143923
KEN,0.7418903746097106
KGZ,0.7664257502471356
KHM,0.14853937204756062
KIR,0.20389444852407868
KNA,0.6071202397628536
KOR,0.7119817208655361
KWT,0.37780798549296246
LAO,0.15804239117585428
LBN,0.35928107486142524
LBR,0.7397168491403281
LBY,0.12099953014866349
LCA,0.7797686727643931
LIE,0.23066025146788038
LKA,0.4370158860747856
LSO,0.6760296494341995
LTU,0.10728406184472783
LUX,0.05054306860041935
LVA,0.2454944236472244
MAC,0.970181407284022
MAF,0.24180586941209292
MAR,0.08764483304388071
MCO,0.16619798602388136
MDA,0.1864444262972531
MDG,0.8575299345964519
MDV,0.8329517016050946
MEX,0.7061568994808933
MHL,0.3590942537838633
MKD,0.9092722831345346
MLI,0.5786341508051495
MLT,0.26892492056213435
MMR,0.7855559590071155
MNE,0.44840337360613314
MNG,0.13350479610556398
MNP,0.2303427665404798
MOZ,0.9271535142363915
MRT,0.7666676444058974
MSR,0.7261291351892551
MTQ,0.9607987016685342
MUS,0.28072850841087205
MWI,0.11052125578958949
MYS,0.40359428043886936
MYT,0.7851304981793579
NAM,0.1358717376950339
NCL,0.5072211582066266
NER,0.10934491479730779
NFK,0.22997903093658356
NGA,0.2732357474025957
NIC,0.45222966998593483
NIU,0.03842594957225831
NLD,0.7851854302616281
NOR,0.9102099698487163
NPL,0.9628609960638347
NRU,0.5143662749202625
NZL,0.12097952082987828
OMN,0.47286101042246076
PAK,0.5452487547438518
PAN,0.9279240011680376
PCN,0.31183605001289505
PER,0.6546995292113991
PHL,0.0817682767998481
PLW,0.43309678553515973
PNG,0.9655122196955105
POL,0.06690182150615498
PRI,0.496259509562578
PRK,0.5986947121854902
PRT,0.6385491964576071
PRY,0.19524838710560188
PSE,0.32073974729752563
PYF,0.22408842925386574
QAT,0.4854648046527953
REU,0.025168702075464844
ROU,0.09599549882844005
RUS,0.5685064457928137
RWA,0.5881261706758587
SAU,0.06014251129055115
SDN,0.47530498900911866
SEN,0.8281193003205032
SGP,0.7565670334322023
SGS,0.3374238847654567
SHN,0.8773842898363089
SJM,0.6283259001332843
