Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.4701582965570521
ALB,AL02,Qender,AL0,0.378251348376195
ALB,AL03,Jug,AL0,0.9852720445237018
AUT,AT11,Burgenland,AT1,0.9095900553579294
AUT,AT12,Niederösterreich,AT1,0.9269356415693412
AUT,AT13,Wien,AT1,0.10907022236843966
AUT,AT21,Kärnten,AT2,0.2751735289562873
AUT,AT22,Steiermark,AT2,0.43975128130386354
AUT,AT31,Oberösterreich,AT3,0.6420989592053089
AUT,AT32,Salzburg,AT3,0.8792037518926871
AUT,AT33,Tirol,AT3,0.8033958622404663
AUT,AT34,Vorarlberg,AT3,0.10130393715207131
BEL,BE22,Prov. Limburg (BE),BE2,0.019563213624891773
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.17551638792788304
BEL,BE34,Prov. Luxembourg (BE),BE3,0.4697500385703318
BEL,BE35,Prov. Namur,BE3,0.939635591894491
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.16979645344709293
BEL,BE25,Prov. West-Vlaanderen,BE2,0.1468228392989841
BEL,BE31,Prov. Brabant wallon,BE3,0.6660020835895475
BEL,BE32,Prov. Hainaut,BE3,0.43662865240774507
BEL,BE33,Prov. Liège,BE3,0.8372031265882321
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.5166396762905782
BEL,BE21,Prov. Antwerpen,BE2,0.499543493154021
BGR,BG31,Severozapaden,BG3,0.5194137955455942
BGR,BG32,Severen tsentralen,BG3,0.36095434666746384
BGR,BG33,Severoiztochen,BG3,0.9834552778413145
BGR,BG34,Yugoiztochen,BG3,0.7750188765474777
BGR,BG41,Yugozapaden,BG4,0.09500648681017265
BGR,BG42,Yuzhen tsentralen,BG4,0.5103666241334077
CHE,CH07,Ticino,CH0,0.4498239890950525
CHE,CH01,Région lémanique,CH0,0.29416648925943945
CHE,CH02,Espace Mittelland,CH0,0.9022686888275616
CHE,CH03,Nordwestschweiz,CH0,0.8154459666460633
CHE,CH04,Zürich,CH0,0.06277219752486796
CHE,CH05,Ostschweiz,CH0,0.22719600510205318
CHE,CH06,Zentralschweiz,CH0,0.3899687231351927
CYP,CY00,Kýpros,CY0,0.8743533680179503
CZE,CZ02,Střední Čechy,CZ0,0.5360518837419205
CZE,CZ03,Jihozápad,CZ0,0.5405227944110478
CZE,CZ04,Severozápad,CZ0,0.8917287220198401
CZE,CZ05,Severovýchod,CZ0,0.3511928461496213
CZE,CZ06,Jihovýchod,CZ0,0.045301654197926644
CZE,CZ07,Střední Morava,CZ0,0.08116114690111509
CZE,CZ08,Moravskoslezsko,CZ0,0.880219220856935
CZE,CZ01,Praha,CZ0,0.40369975186285123
DEU,DEB1,Koblenz,DEB,0.5216681169482661
DEU,DEB2,Trier,DEB,0.047111039541243405
DEU,DE13,Freiburg,DE1,0.5105272801599481
DEU,DE72,Gießen,DE7,0.07146792772815103
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.8612258863379018
