Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.7926001570942436
ALB,AL02,Qender,AL0,0.098520623413337
ALB,AL03,Jug,AL0,0.24909616911953925
AUT,AT11,Burgenland,AT1,0.12237583348292724
AUT,AT12,Niederösterreich,AT1,0.7568600262151569
AUT,AT13,Wien,AT1,0.44451983762864333
AUT,AT21,Kärnten,AT2,0.8079213941296264
AUT,AT22,Steiermark,AT2,0.21850845068527402
AUT,AT31,Oberösterreich,AT3,0.6103957121569112
AUT,AT32,Salzburg,AT3,0.04173647489524135
AUT,AT33,Tirol,AT3,0.8702131417489074
AUT,AT34,Vorarlberg,AT3,0.6220110751451904
BEL,BE22,Prov. Limburg (BE),BE2,0.8116180518059912
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.25310206697725324
BEL,BE34,Prov. Luxembourg (BE),BE3,0.6926472725878885
BEL,BE35,Prov. Namur,BE3,0.34476054241540255
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.10833375996182382
BEL,BE25,Prov. West-Vlaanderen,BE2,0.7536270351300268
BEL,BE31,Prov. Brabant wallon,BE3,0.37545345402746055
BEL,BE32,Prov. Hainaut,BE3,0.22229940333967413
BEL,BE33,Prov. Liège,BE3,0.3328131669552127
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.09415871775911
BEL,BE21,Prov. Antwerpen,BE2,0.5593120468871647
BGR,BG31,Severozapaden,BG3,0.9066095928147372
BGR,BG32,Severen tsentralen,BG3,0.057734659140683875
BGR,BG33,Severoiztochen,BG3,0.9342179432829754
BGR,BG34,Yugoiztochen,BG3,0.879411572571425
BGR,BG41,Yugozapaden,BG4,0.6847851274878346
BGR,BG42,Yuzhen tsentralen,BG4,0.10755940898192817
CHE,CH07,Ticino,CH0,0.7344442671926777
CHE,CH01,Région lémanique,CH0,0.493594337527004
CHE,CH02,Espace Mittelland,CH0,0.9732938040889357
CHE,CH03,Nordwestschweiz,CH0,0.27645769661057296
CHE,CH04,Zürich,CH0,0.44671166036074916
CHE,CH05,Ostschweiz,CH0,0.15336017135929625
CHE,CH06,Zentralschweiz,CH0,0.6025009477273899
CYP,CY00,Kýpros,CY0,0.04575878176630255
CZE,CZ02,Střední Čechy,CZ0,0.7955273298944406
CZE,CZ03,Jihozápad,CZ0,0.9594868867595092
CZE,CZ04,Severozápad,CZ0,0.6384466028005781
CZE,CZ05,Severovýchod,CZ0,0.3939338264346737
CZE,CZ06,Jihovýchod,CZ0,0.08741662995198973
CZE,CZ07,Střední Morava,CZ0,0.6163602912371527
CZE,CZ08,Moravskoslezsko,CZ0,0.014134324147890953
CZE,CZ01,Praha,CZ0,0.9243321608137988
DEU,DEB1,Koblenz,DEB,0.7352266942224728
DEU,DEB2,Trier,DEB,0.595408593860561
DEU,DE13,Freiburg,DE1,0.3722615709379061
DEU,DE72,Gießen,DE7,0.38104997590119993
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.6829300257705991
DEU,DE14,Tübingen,DE1,0.5459125085433896
DEU,DE73,Kassel,DE7,0.5538130096463296
DEU,DEC0,Saarland,DEC,0.8038773537923227
DEU,DE21,Oberbayern,DE2,0.8982668876536467
DEU,DEG0,Thüringen,DEG,0.050670093236551694
DEU,DE22,Niederbayern,DE2,0.9235823347406144
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.7694563247242902
DEU,DE23,Oberpfalz,DE2,0.8353574485734807
DEU,DE91,Braunschweig,DE9,0.05358718473868185
DEU,DE24,Oberfranken,DE2,0.8428600907449364
DEU,DE92,Hannover,DE9,0.08696906675976745
DEU,DED2,Dresden,DED,0.3373309253972544
