Country,Size,Sector,Industry,Location,NUTS3_ID,COUNTY_ID,State,Name,Growth,Borrow,Shrink,EWS
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530608,True,False,False,High
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530609,False,True,True,Low
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530610,False,False,True,Low
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530612,True,False,False,Low
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530613,True,True,False,Low
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530614,True,True,False,Medium
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530615,True,False,False,Medium
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530616,True,False,False,Low
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530617,True,True,False,Severe
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530618,False,False,True,Severe
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530619,False,False,True,Medium
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530621,False,True,False,High
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530622,False,True,False,High
USA,Large,Technology,Software,"Vigo, IN, USA",,18167.0,IN,Name8530623,False,True,False,Low
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530625,True,True,False,Medium
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530626,True,True,False,Severe
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530627,True,True,False,High
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530628,True,True,False,High
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530629,True,False,False,Medium
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530630,True,True,False,Low
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530631,True,False,False,Low
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530632,False,False,True,Low
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530633,False,True,False,Medium
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530634,False,True,False,Severe
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530635,True,True,False,Severe
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530636,False,False,True,Low
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530637,True,True,False,Low
USA,Large,Technology,Hardware,"Vigo, IN, USA",,18167.0,IN,Name8530638,True,True,False,Medium
