Country,Size,Sector,Industry,Location,NUTS3_ID,COUNTY_ID,State,Name,Growth,Borrow,Shrink,EWS
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073825,True,True,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073826,False,True,False,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073827,True,True,False,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073828,False,True,False,Low
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073829,False,True,True,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073830,True,True,False,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073831,False,False,True,Low
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073832,False,True,False,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073833,False,True,False,Low
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073834,False,True,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073835,True,True,False,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073836,True,False,False,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073837,True,True,False,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073838,False,False,True,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073839,True,False,False,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073840,True,True,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073841,True,False,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073842,True,True,False,Low
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073843,True,True,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073844,False,True,True,Low
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073845,True,False,False,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073846,False,True,True,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073847,True,True,False,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073848,True,True,False,Low
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073849,True,False,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073850,False,True,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073852,False,True,True,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073853,True,True,False,Low
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073854,True,False,False,Severe
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073855,True,True,False,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073856,True,False,False,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073857,False,False,True,High
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073859,False,False,True,Medium
USA,Large,Technology,Software,"Craig, OK, USA",,40035.0,OK,Name14073860,False,True,True,Severe
